GID_0,GID_1,commodity,gas_type,year,LD_emissions,production_mt,area__ha,EF
URY,URY.11_2,SOYB,CH4,2022,65.441917325,273593.7392704,121435.6713154,2.3919376773575218e-4
URY,URY.11_2,SOYB,CH4,2023,207.83053088399998,572931.4950568,250858.775842,3.627493560349581e-4
URY,URY.11_2,SOYB,CH4,2024,115.71644768600001,494174.8405728,214731.9516519,2.3416094504502216e-4
URY,URY.11_2,SOYB,CO2,2020,32176.735023162,284374.42985,126209.026992,0.11314918517861952
URY,URY.11_2,SOYB,CO2,2021,15566.07031027,265268.417568,118330.006419,0.0586804507411054
URY,URY.11_2,SOYB,CO2,2022,18888.283305072,273593.7392704,121435.6713154,0.06903770296587161
URY,URY.11_2,SOYB,CO2,2023,271598.96015489,572931.4950568,250858.775842,0.47405137001233266
URY,URY.11_2,SOYB,CO2,2024,23914.89953601,494174.8405728,214731.9516519,0.04839359994185488
URY,URY.11_2,SOYB,CO2e,2020,32390.916400562,284374.42985,126209.026992,0.11390235197182585
URY,URY.11_2,SOYB,CO2e,2021,15755.12871433,265268.417568,118330.006419,0.059393156783510676
URY,URY.11_2,SOYB,CO2e,2022,18993.304027657,273593.7392704,121435.6713154,0.0694215594198426
URY,URY.11_2,SOYB,CO2e,2023,271917.13313285,572931.4950568,250858.775842,0.4746067121094335
URY,URY.11_2,SOYB,CO2e,2024,24096.87537601,494174.8405728,214731.9516519,0.04876184175640997
URY,URY.11_2,SOYB,N2O,2020,88.939329747,284374.42985,126209.026992,3.1275431407075925e-4
URY,URY.11_2,SOYB,N2O,2021,74.908891397,265268.417568,118330.006419,2.823890310191094e-4
URY,URY.11_2,SOYB,N2O,2022,39.578804799,273593.7392704,121435.6713154,1.4466268455026014e-4
URY,URY.11_2,SOYB,N2O,2023,110.34239202,572931.4950568,250858.775842,1.9259264497068843e-4
URY,URY.11_2,SOYB,N2O,2024,66.259393245,494174.8405728,214731.9516519,1.3408087139401607e-4
URY,URY.12_2,SOYB,CH4,2020,137.521804874,384162.50343,180697.75378,3.579782088208369e-4
URY,URY.12_2,SOYB,CH4,2021,68.965783763,290498.95005,136642.3986,2.3740458872959706e-4
URY,URY.12_2,SOYB,CH4,2022,95.909774409,379330.94633999997,178425.09733999998,2.528393091425624e-4
URY,URY.12_2,SOYB,CH4,2023,211.947085622,546254.3316200001,257202.16582999998,3.8800074132765004e-4
URY,URY.12_2,SOYB,CH4,2024,319.15634234,587285.50057,276667.99624,5.434432520984041e-4
URY,URY.12_2,SOYB,CO2,2020,25697.3495612,384162.50343,180697.75378,0.06689187344355807
URY,URY.12_2,SOYB,CO2,2021,10624.6029414,290498.95005,136642.3986,0.03657363628877598
URY,URY.12_2,SOYB,CO2,2022,27331.759607,379330.94633999997,178425.09733999998,0.07205254375028537
URY,URY.12_2,SOYB,CO2,2023,91495.387533,546254.3316200001,257202.16582999998,0.16749594874910476
URY,URY.12_2,SOYB,CO2,2024,34267.701268,587285.50057,276667.99624,0.05834930580567865
URY,URY.12_2,SOYB,CO2e,2020,25959.3540657,384162.50343,180697.75378,0.06757388822157698
URY,URY.12_2,SOYB,CO2e,2021,10765.0138503,290498.95005,136642.3986,0.03705698023503063
URY,URY.12_2,SOYB,CO2e,2022,27505.76592,379330.94633999997,178425.09733999998,0.07251126275193528
URY,URY.12_2,SOYB,CO2e,2023,91843.709245,546254.3316200001,257202.16582999998,0.1681336035773365
URY,URY.12_2,SOYB,CO2e,2024,34751.433293,587285.50057,276667.99624,0.05917298019323038
URY,URY.12_2,SOYB,N2O,2020,124.482691983,384162.50343,180697.75378,3.2403654930284614e-4
URY,URY.12_2,SOYB,N2O,2021,71.445124958,290498.95005,136642.3986,2.4593935690887364e-4
URY,URY.12_2,SOYB,N2O,2022,78.096533229,379330.94633999997,178425.09733999998,2.0587967837193256e-4
URY,URY.12_2,SOYB,N2O,2023,136.374621023,546254.3316200001,257202.16582999998,2.4965407710097305e-4
URY,URY.12_2,SOYB,N2O,2024,164.575673379,587285.50057,276667.99624,2.8023111965009905e-4
URY,URY.13_2,SOYB,CH4,2020,0.067857563,6208.112815087,2193.6320398310004,1.0930465508792313e-5
URY,URY.13_2,SOYB,CH4,2021,0.499083819,37251.790589899996,13217.5507597,1.339757931355159e-5
URY,URY.13_2,SOYB,CH4,2022,0.332192178,53585.783083,19102.073468299997,6.1992595589293045e-6
URY,URY.13_2,SOYB,CH4,2023,0.650423278,30883.8471158,10955.9882884,2.1060306235852565e-5
URY,URY.13_2,SOYB,CH4,2024,0.005811948,27228.650019,9824.217147899999,2.1344973019023915e-7
URY,URY.13_2,SOYB,CO2,2020,131.9690729,6208.112815087,2193.6320398310004,0.02125751848118607
URY,URY.13_2,SOYB,CO2,2021,906.5079391,37251.790589899996,13217.5507597,0.024334613846610093
URY,URY.13_2,SOYB,CO2,2022,1514.593322021,53585.783083,19102.073468299997,0.02826483509021448
URY,URY.13_2,SOYB,CO2,2023,9009.105263,30883.8471158,10955.9882884,0.2917092948044997
URY,URY.13_2,SOYB,CO2,2024,294.8726398,27228.650019,9824.217147899999,0.010829499060520427
URY,URY.13_2,SOYB,CO2e,2020,133.1870443,6208.112815087,2193.6320398310004,0.021453708762561127
URY,URY.13_2,SOYB,CO2e,2021,908.9264445,37251.790589899996,13217.5507597,0.0243995370452457
URY,URY.13_2,SOYB,CO2e,2022,1517.032145021,53585.783083,19102.073468299997,0.028310347591099697
URY,URY.13_2,SOYB,CO2e,2023,9011.051714,30883.8471158,10955.9882884,0.29177231969232215
URY,URY.13_2,SOYB,CO2e,2024,295.6590319,27228.650019,9824.217147899999,0.010858380114096395
URY,URY.13_2,SOYB,N2O,2020,1.150113911,6208.112815087,2193.6320398310004,1.8525982778614864e-4
URY,URY.13_2,SOYB,N2O,2021,1.919421559,37251.790589899996,13217.5507597,5.152561873147674e-5
URY,URY.13_2,SOYB,N2O,2022,2.106631658,53585.783083,19102.073468299997,3.931325692743912e-5
URY,URY.13_2,SOYB,N2O,2023,1.296027786,30883.8471158,10955.9882884,4.19645836589108e-5
URY,URY.13_2,SOYB,N2O,2024,0.780580135,27228.650019,9824.217147899999,2.866760322143461e-5
URY,URY.14_2,SOYB,CH4,2020,0.555789286,50755.18308,19826.2864167,1.0950394664599443e-5
URY,URY.14_2,SOYB,CH4,2021,0.34595996300000004,50052.316133,18760.0348965,6.911967112185346e-6
URY,URY.14_2,SOYB,CH4,2022,0.9306888230000001,74126.262093,27867.907899,1.255545331332562e-5
URY,URY.14_2,SOYB,CH4,2023,2.2763703029999998,76060.457722,28820.9219132,2.9928432870074277e-5
URY,URY.14_2,SOYB,CH4,2024,1.7785077,66814.197844,25027.7173785,2.6618709157483545e-5
URY,URY.14_2,SOYB,CO2,2020,1080.81119397,50755.18308,19826.2864167,0.02129459748507718
URY,URY.14_2,SOYB,CO2,2021,942.22507754,50052.316133,18760.0348965,0.018824804731039837
URY,URY.14_2,SOYB,CO2,2022,1337.7603371,74126.262093,27867.907899,0.018047049713927628
URY,URY.14_2,SOYB,CO2,2023,3748.9152641,76060.457722,28820.9219132,0.04928862350266464
URY,URY.14_2,SOYB,CO2,2024,449.16462752,66814.197844,25027.7173785,0.006722592532933262
URY,URY.14_2,SOYB,CO2e,2020,1087.718424,50755.18308,19826.2864167,0.021430686641116928
URY,URY.14_2,SOYB,CO2e,2021,948.02312939,50052.316133,18760.0348965,0.018940644562199564
URY,URY.14_2,SOYB,CO2e,2022,1343.192581,74126.262093,27867.907899,0.018120333375434592
URY,URY.14_2,SOYB,CO2e,2023,3756.2037731699997,76060.457722,28820.9219132,0.04938444870919494
URY,URY.14_2,SOYB,CO2e,2024,453.097425483,66814.197844,25027.7173785,0.0067814542433167705
URY,URY.14_2,SOYB,N2O,2020,6.351440815,50755.18308,19826.2864167,1.2513876277401854e-4
URY,URY.14_2,SOYB,N2O,2021,5.452091872,50052.316133,18760.0348965,1.0892786374785522e-4
URY,URY.14_2,SOYB,N2O,2022,4.5015550300000005,74126.262093,27867.907899,6.072820755958634e-5
URY,URY.14_2,SOYB,N2O,2023,5.012138491,76060.457722,28820.9219132,6.589677003153599e-5
URY,URY.14_2,SOYB,N2O,2024,2.154290223,66814.197844,25027.7173785,3.2243000627350313e-5
URY,URY.15_2,SOYB,CH4,2020,0.336456599,16062.9742971,6637.4804808,2.0946095833618045e-5
URY,URY.15_2,SOYB,CH4,2021,0.191656565,13049.9833196,5323.3920103,1.4686345591886515e-5
URY,URY.15_2,SOYB,CH4,2022,0.567987518,9657.3757508,3983.8752336000002,5.88138571653846e-5
URY,URY.15_2,SOYB,CH4,2023,2.501320268,24878.92011232,10203.67194567,1.0053974435817054e-4
URY,URY.15_2,SOYB,CH4,2024,0.122744651,13964.00420734,5735.006320881,8.790075481034362e-6
URY,URY.15_2,SOYB,CO2,2020,318.574882794,16062.9742971,6637.4804808,0.01983287010871426
URY,URY.15_2,SOYB,CO2,2021,31.305322987,13049.9833196,5323.3920103,0.0023988783909004684
URY,URY.15_2,SOYB,CO2,2022,307.71248388600003,9657.3757508,3983.8752336000002,0.031862950332082675
URY,URY.15_2,SOYB,CO2,2023,808.9315104049999,24878.92011232,10203.67194567,0.032514735637758585
URY,URY.15_2,SOYB,CO2,2024,48.179465379,13964.00420734,5735.006320881,0.0034502614481937122
URY,URY.15_2,SOYB,CO2e,2020,319.740389386,16062.9742971,6637.4804808,0.019905428687869205
URY,URY.15_2,SOYB,CO2e,2021,31.752375715,13049.9833196,5323.3920103,0.0024331353487104116
URY,URY.15_2,SOYB,CO2e,2022,308.620773197,9657.3757508,3983.8752336000002,0.031957001690799326
URY,URY.15_2,SOYB,CO2e,2023,812.584089255,24878.92011232,10203.67194567,0.032661549841651275
URY,URY.15_2,SOYB,CO2e,2024,48.499817209,13964.00420734,5735.006320881,0.0034732027066782674
URY,URY.15_2,SOYB,N2O,2020,0.829050036,16062.9742971,6637.4804808,5.161248599829213e-5
URY,URY.15_2,SOYB,N2O,2021,0.25539616,13049.9833196,5323.3920103,1.9570611988171356e-5
URY,URY.15_2,SOYB,N2O,2022,0.340301833,9657.3757508,3983.8752336000002,3.523750569318068e-5
URY,URY.15_2,SOYB,N2O,2023,1.151258579,24878.92011232,10203.67194567,4.6274459413931666e-5
URY,URY.15_2,SOYB,N2O,2024,0.19760717100000003,13964.00420734,5735.006320881,1.415118243061903e-5
URY,URY.16_2,SOYB,CH4,2020,16.884475791,202083.7933692,77538.01762140001,8.355185494837112e-5
URY,URY.16_2,SOYB,CH4,2021,7.916995717,247294.71630980002,94893.4823495,3.201441516883011e-5
URY,URY.16_2,SOYB,CH4,2022,8.847725336,232233.4017595,89322.0706704,3.8098418526214716e-5
URY,URY.16_2,SOYB,CH4,2023,13.130428484,194337.65075909998,74468.1516617,6.756502629681582e-5
URY,URY.16_2,SOYB,CH4,2024,25.996407569000002,238891.4052421,91243.46001339,1.0882102494501396e-4
URY,URY.16_2,SOYB,CO2,2020,3251.58023682,202083.7933692,77538.01762140001,0.01609025732647188
URY,URY.16_2,SOYB,CO2,2021,3143.14692368,247294.71630980002,94893.4823495,0.012710125677502963
URY,URY.16_2,SOYB,CO2,2022,2822.046406259,232233.4017595,89322.0706704,0.01215176794069227
URY,URY.16_2,SOYB,CO2,2023,2761.71988836,194337.65075909998,74468.1516617,0.014210935850940251
URY,URY.16_2,SOYB,CO2,2024,3893.8658243,238891.4052421,91243.46001339,0.01629973175616693
URY,URY.16_2,SOYB,CO2e,2020,3288.94040463,202083.7933692,77538.01762140001,0.016275131962815156
URY,URY.16_2,SOYB,CO2e,2021,3164.53915684,247294.71630980002,94893.4823495,0.012796630692568473
URY,URY.16_2,SOYB,CO2e,2022,2846.522458859,232233.4017595,89322.0706704,0.012257162136421905
URY,URY.16_2,SOYB,CO2e,2023,2786.36752137,194337.65075909998,74468.1516617,0.014337764763987848
URY,URY.16_2,SOYB,CO2e,2024,3939.6636584,238891.4052421,91243.46001339,0.01649144160045198
URY,URY.16_2,SOYB,N2O,2020,20.475691411,202083.7933692,77538.01762140001,1.0132277838624907e-4
URY,URY.16_2,SOYB,N2O,2021,13.475238034,247294.71630980002,94893.4823495,5.44906022865398e-5
URY,URY.16_2,SOYB,N2O,2022,15.628327276,232233.4017595,89322.0706704,6.729577725509371e-5
URY,URY.16_2,SOYB,N2O,2023,11.517205091,194337.65075909998,74468.1516617,5.9263889658091376e-5
URY,URY.16_2,SOYB,N2O,2024,19.801426283,238891.4052421,91243.46001339,8.288881830190842e-5
URY,URY.17_2,SOYB,CH4,2020,87.455020581,608175.82365,283152.543275,1.4379891008513618e-4
URY,URY.17_2,SOYB,CH4,2021,49.289658075,491843.9531,228922.150236,1.0021401658866913e-4
URY,URY.17_2,SOYB,CH4,2022,97.300278049,700214.22456,326006.59771500004,1.3895787122882494e-4
URY,URY.17_2,SOYB,CH4,2023,171.920446563,1030762.696148,479933.15050499997,1.667895503062668e-4
URY,URY.17_2,SOYB,CH4,2024,131.623055358,1148772.69601,534916.086751,1.1457710982787338e-4
URY,URY.17_2,SOYB,CO2,2020,18405.29372047,608175.82365,283152.543275,0.030263113074784256
URY,URY.17_2,SOYB,CO2,2021,7725.803233840001,491843.9531,228922.150236,0.015707834131426675
URY,URY.17_2,SOYB,CO2,2022,18014.67304031,700214.22456,326006.59771500004,0.02572737372142082
URY,URY.17_2,SOYB,CO2,2023,67950.50517685,1030762.696148,479933.15050499997,0.06592254980781091
URY,URY.17_2,SOYB,CO2,2024,27517.46447282,1148772.69601,534916.086751,0.023953793964981616
URY,URY.17_2,SOYB,CO2e,2020,18565.345088610004,608175.82365,283152.543275,0.0305262793532125
URY,URY.17_2,SOYB,CO2e,2021,7813.6068752,491843.9531,228922.150236,0.015886353437817635
URY,URY.17_2,SOYB,CO2e,2022,18178.92510184,700214.22456,326006.59771500004,0.025961947735727957
URY,URY.17_2,SOYB,CO2e,2023,68219.41475037,1030762.696148,479933.15050499997,0.06618343388377226
URY,URY.17_2,SOYB,CO2e,2024,27734.92873717,1148772.69601,534916.086751,0.024143095351674835
URY,URY.17_2,SOYB,N2O,2020,72.596340301,608175.82365,283152.543275,1.1936735640905477e-4
URY,URY.17_2,SOYB,N2O,2021,38.513984526,491843.9531,228922.150236,7.830529232544916e-5
URY,URY.17_2,SOYB,N2O,2022,66.951781304,700214.22456,326006.59771500004,9.561613996926597e-5
URY,URY.17_2,SOYB,N2O,2023,96.989120344,1030762.696148,479933.15050499997,9.409451923944483e-5
URY,URY.17_2,SOYB,N2O,2024,85.84120668000001,1148772.69601,534916.086751,7.47242748527623e-5
URY,URY.18_2,SOYB,CH4,2020,11.703334524,23160.0862639,10876.58156493,5.053234426955558e-4
URY,URY.18_2,SOYB,CH4,2021,16.364942985,20169.901018639997,9471.043935360001,8.113546501728665e-4
URY,URY.18_2,SOYB,CH4,2022,1.535746396,29644.75685834,13918.00367781,5.180499213870079e-5
URY,URY.18_2,SOYB,CH4,2023,3.696611448,20676.683236300003,9708.8663379,1.7878164528391217e-4
URY,URY.18_2,SOYB,CH4,2024,0.344313109,24089.78649,11314.269861,1.4292908288868774e-5
URY,URY.18_2,SOYB,CO2,2020,827.33035198,23160.0862639,10876.58156493,0.035722248291862935
URY,URY.18_2,SOYB,CO2,2021,930.8997917,20169.901018639997,9471.043935360001,0.04615291819427918
URY,URY.18_2,SOYB,CO2,2022,495.74271059,29644.75685834,13918.00367781,0.016722778768567707
URY,URY.18_2,SOYB,CO2,2023,6808.830335019999,20676.683236300003,9708.8663379,0.3292999296456992
URY,URY.18_2,SOYB,CO2,2024,728.00624,24089.78649,11314.269861,0.03022053517585992
URY,URY.18_2,SOYB,CO2e,2020,847.5731507099999,23160.0862639,10876.58156493,0.036596286432280085
URY,URY.18_2,SOYB,CO2e,2021,960.7815496,20169.901018639997,9471.043935360001,0.04763442065045805
URY,URY.18_2,SOYB,CO2e,2022,499.9669635,29644.75685834,13918.00367781,0.01686527455391639
URY,URY.18_2,SOYB,CO2e,2023,6815.8558373,20676.683236300003,9708.8663379,0.32963970862280645
URY,URY.18_2,SOYB,CO2e,2024,730.2077634999999,24089.78649,11314.269861,0.030311923428757628
URY,URY.18_2,SOYB,N2O,2020,8.539464154,23160.0862639,10876.58156493,3.687146954763549e-4
URY,URY.18_2,SOYB,N2O,2021,13.516814876,20169.901018639997,9471.043935360001,6.701478040724367e-4
URY,URY.18_2,SOYB,N2O,2022,2.688506492,29644.75685834,13918.00367781,9.069079246786398e-5
URY,URY.18_2,SOYB,N2O,2023,3.328890811,20676.683236300003,9708.8663379,1.6099733080767017e-4
URY,URY.18_2,SOYB,N2O,2024,1.857210275,24089.78649,11314.269861,7.709533979352426e-5
URY,URY.19_2,SOYB,CH4,2020,0.070278139,30184.829657000002,11520.4698056,2.32826024856172e-6
URY,URY.19_2,SOYB,CH4,2021,0.734201262,34523.335537,13375.8272617,2.1266811290963703e-5
URY,URY.19_2,SOYB,CH4,2022,0.409379846,73516.597701,28411.795272,5.568536341480223e-6
URY,URY.19_2,SOYB,CH4,2023,0.33455790900000004,90453.954036,35064.1322179,3.6986543326436398e-6
URY,URY.19_2,SOYB,CH4,2024,0,42825.24305,16924.7701219,0
URY,URY.19_2,SOYB,CO2,2020,49.688017982000005,30184.829657000002,11520.4698056,0.0016461255056470767
URY,URY.19_2,SOYB,CO2,2021,134.03326905,34523.335537,13375.8272617,0.003882396268064867
URY,URY.19_2,SOYB,CO2,2022,209.197628569,73516.597701,28411.795272,0.0028455836520050815
URY,URY.19_2,SOYB,CO2,2023,178.790659372,90453.954036,35064.1322179,0.0019765930774108854
URY,URY.19_2,SOYB,CO2,2024,33.849728587,42825.24305,16924.7701219,7.904153292832276e-4
URY,URY.19_2,SOYB,CO2e,2020,49.999987313000005,30184.829657000002,11520.4698056,0.0016564608076694836
URY,URY.19_2,SOYB,CO2e,2021,135.16107439,34523.335537,13375.8272617,0.003915064181592263
URY,URY.19_2,SOYB,CO2e,2022,210.393120289,73516.597701,28411.795272,0.0028618451733129937
URY,URY.19_2,SOYB,CO2e,2023,179.531865682,90453.954036,35064.1322179,0.0019847873716006673
URY,URY.19_2,SOYB,CO2e,2024,33.868267322,42825.24305,16924.7701219,7.908482219810776e-4
URY,URY.19_2,SOYB,N2O,2020,0.24169119300000003,30184.829657000002,11520.4698056,8.00704180697441e-6
URY,URY.19_2,SOYB,N2O,2021,0.39360407599999997,34523.335537,13375.8272617,1.1401102178500661e-5
URY,URY.19_2,SOYB,N2O,2022,0.786111841,73516.597701,28411.795272,1.0692984517553469e-5
URY,URY.19_2,SOYB,N2O,2023,0.406648399,90453.954036,35064.1322179,4.4956398350276315e-6
URY,URY.19_2,SOYB,N2O,2024,0.018538736,42825.24305,16924.7701219,4.328927212007966e-7
URY,URY.1_2,SOYB,CH4,2020,0.075490562,8532.7005749,2686.62039508,8.847206266919159e-6
URY,URY.1_2,SOYB,CH4,2021,0,9188.7416017,2875.60127985,0
URY,URY.1_2,SOYB,CH4,2022,0.266565881,13981.622828975,4333.787234889,1.9065446426403285e-5
URY,URY.1_2,SOYB,CH4,2023,0.133694798,49432.11875602,15337.217889735,2.70461395069614e-6
URY,URY.1_2,SOYB,CH4,2024,0.128233356,12148.563789,3752.9251236,1.0555433401609971e-5
URY,URY.1_2,SOYB,CO2,2020,8.666933455999999,8532.7005749,2686.62039508,0.001015731582272424
URY,URY.1_2,SOYB,CO2,2021,8.641362971,9188.7416017,2875.60127985,9.404294239160311e-4
URY,URY.1_2,SOYB,CO2,2022,39.523303962,13981.622828975,4333.787234889,0.0028268037584373512
URY,URY.1_2,SOYB,CO2,2023,118.65322376,49432.11875602,15337.217889735,0.0024003264829822826
URY,URY.1_2,SOYB,CO2,2024,43.44397312,12148.563789,3752.9251236,0.003576058361675365
URY,URY.1_2,SOYB,CO2e,2020,8.826626884,8532.7005749,2686.62039508,0.0010344470436434417
URY,URY.1_2,SOYB,CO2e,2021,8.711309815,9188.7416017,2875.60127985,9.480416571283634e-4
URY,URY.1_2,SOYB,CO2e,2022,40.199033064,13981.622828975,4333.787234889,0.00287513356322937
URY,URY.1_2,SOYB,CO2e,2023,119.16719306,49432.11875602,15337.217889735,0.002410723959621647
URY,URY.1_2,SOYB,CO2e,2024,43.89327262,12148.563789,3752.9251236,0.0036130421161177473
URY,URY.1_2,SOYB,N2O,2020,0.084202865,8532.7005749,2686.62039508,9.868254986902177e-6
URY,URY.1_2,SOYB,N2O,2021,0.06994684400000001,9188.7416017,2875.60127985,7.612233212332275e-6
URY,URY.1_2,SOYB,N2O,2022,0.40916322099999997,13981.622828975,4333.787234889,2.926435836561584e-5
URY,URY.1_2,SOYB,N2O,2023,0.380274495,49432.11875602,15337.217889735,7.69286254705983e-6
URY,URY.1_2,SOYB,N2O,2024,0.321066143,12148.563789,3752.9251236,2.642832095845861e-5
URY,URY.2_2,SOYB,CH4,2020,2.988039809,64396.258954101,15148.610886788,4.64008291402417e-5
URY,URY.2_2,SOYB,CH4,2021,0.903329008,78795.64358631,18564.567918173,1.1464199883214671e-5
URY,URY.2_2,SOYB,CH4,2022,0.623062633,74642.8343754,17332.33632569,8.347253131713102e-6
URY,URY.2_2,SOYB,CH4,2023,2.450756432,70758.374476718,17024.522811469,3.4635567169598914e-5
URY,URY.2_2,SOYB,CH4,2024,0.891327685,67285.784227905,16410.215385093,1.3246894499750002e-5
URY,URY.2_2,SOYB,CO2,2020,968.674060062,64396.258954101,15148.610886788,0.01504239649623794
URY,URY.2_2,SOYB,CO2,2021,498.525042941,78795.64358631,18564.567918173,0.0063268097099166785
URY,URY.2_2,SOYB,CO2,2022,561.796650849,74642.8343754,17332.33632569,0.007526464603736311
URY,URY.2_2,SOYB,CO2,2023,4166.069392144,70758.374476718,17024.522811469,0.05887740388262853
URY,URY.2_2,SOYB,CO2,2024,1274.374189597,67285.784227905,16410.215385093,0.018939724106960577
URY,URY.2_2,SOYB,CO2e,2020,974.5406814099999,64396.258954101,15148.610886788,0.01513349839320033
URY,URY.2_2,SOYB,CO2e,2021,501.102632819,78795.64358631,18564.567918173,0.006359522049846697
URY,URY.2_2,SOYB,CO2e,2022,563.868563273,74642.8343754,17332.33632569,0.007554222290610576
URY,URY.2_2,SOYB,CO2e,2023,4170.210865295,70758.374476718,17024.522811469,0.058935933677605135
URY,URY.2_2,SOYB,CO2e,2024,1276.227304111,67285.784227905,16410.215385093,0.01896726505837051
URY,URY.2_2,SOYB,N2O,2020,2.878581423,64396.258954101,15148.610886788,4.470106602080307e-5
URY,URY.2_2,SOYB,N2O,2021,1.674260893,78795.64358631,18564.567918173,2.124814033869871e-5
URY,URY.2_2,SOYB,N2O,2022,1.448849809,74642.8343754,17332.33632569,1.941043398370061e-5
URY,URY.2_2,SOYB,N2O,2023,1.690716417,70758.374476718,17024.522811469,2.3894223538957996e-5
URY,URY.2_2,SOYB,N2O,2024,0.961786866,67285.784227905,16410.215385093,1.429405746007675e-5
URY,URY.3_2,SOYB,CH4,2020,0.62143786,42114.93922683,14941.87352374,1.4755758203827657e-5
URY,URY.3_2,SOYB,CH4,2021,0.800118425,69803.19255131,24420.21200872,1.1462490407037753e-5
URY,URY.3_2,SOYB,CH4,2022,4.470230121,112290.1203623,38974.86842194,3.9809647603698035e-5
URY,URY.3_2,SOYB,CH4,2023,1.565736703,97707.403790591,34651.69123959,1.602474983733809e-5
URY,URY.3_2,SOYB,CH4,2024,0.28588498500000004,60423.149089154,20454.176467477002,4.731381752019882e-6
URY,URY.3_2,SOYB,CO2,2020,342.70515106700003,42114.93922683,14941.87352374,0.008137377314524871
URY,URY.3_2,SOYB,CO2,2021,316.468021418,69803.19255131,24420.21200872,0.004533718442539357
URY,URY.3_2,SOYB,CO2,2022,989.959332831,112290.1203623,38974.86842194,0.008816085775283988
URY,URY.3_2,SOYB,CO2,2023,2661.207841398,97707.403790591,34651.69123959,0.027236501412948894
URY,URY.3_2,SOYB,CO2,2024,321.97562138,60423.149089154,20454.176467477002,0.0053286799220763365
URY,URY.3_2,SOYB,CO2e,2020,344.491105388,42114.93922683,14941.87352374,0.00817978398431444
URY,URY.3_2,SOYB,CO2e,2021,318.314830923,69803.19255131,24420.21200872,0.0045601758213138655
URY,URY.3_2,SOYB,CO2e,2022,997.7607293149999,112290.1203623,38974.86842194,0.008885561134815433
URY,URY.3_2,SOYB,CO2e,2023,2664.813567438,97707.403790591,34651.69123959,0.027273404717101036
URY,URY.3_2,SOYB,CO2e,2024,323.355751717,60423.149089154,20454.176467477002,0.005351521007948302
URY,URY.3_2,SOYB,N2O,2020,1.164516462,42114.93922683,14941.87352374,2.765091160948716e-5
URY,URY.3_2,SOYB,N2O,2021,1.04669108,69803.19255131,24420.21200872,1.4994888367471334e-5
URY,URY.3_2,SOYB,N2O,2022,3.331166425,112290.1203623,38974.86842194,2.966571247988792e-5
URY,URY.3_2,SOYB,N2O,2023,2.039989129,97707.403790591,34651.69123959,2.0878552185995614e-5
URY,URY.3_2,SOYB,N2O,2024,1.0942452950000001,60423.149089154,20454.176467477002,1.8109703176599544e-5
URY,URY.4_2,SOYB,CH4,2020,46.773368492,327893.23046500003,154581.02878629998,1.4264816759305645e-4
URY,URY.4_2,SOYB,CH4,2021,38.02490342,336279.06595,158557.274255,1.1307544022277548e-4
URY,URY.4_2,SOYB,CH4,2022,36.706561547,365894.061719,172290.3934585,1.003201893317142e-4
URY,URY.4_2,SOYB,CH4,2023,63.859098128999996,598489.3176450001,281588.897285,1.0670048110512586e-4
URY,URY.4_2,SOYB,CH4,2024,119.316619744,655444.1863010001,308712.4047561,1.8203932880595593e-4
URY,URY.4_2,SOYB,CO2,2020,7544.003286028,327893.23046500003,154581.02878629998,0.023007499347667264
URY,URY.4_2,SOYB,CO2,2021,7128.276610954,336279.06595,158557.274255,0.02119750330225395
URY,URY.4_2,SOYB,CO2,2022,6947.300556777,365894.061719,172290.3934585,0.01898719133111376
URY,URY.4_2,SOYB,CO2,2023,11293.205313092,598489.3176450001,281588.897285,0.018869518603155215
URY,URY.4_2,SOYB,CO2,2024,22063.157543729,655444.1863010001,308712.4047561,0.0336613826239614
URY,URY.4_2,SOYB,CO2e,2020,7628.778717669999,327893.23046500003,154581.02878629998,0.023266045190537443
URY,URY.4_2,SOYB,CO2e,2021,7198.57052742,336279.06595,158557.274255,0.021406537772679333
URY,URY.4_2,SOYB,CO2e,2022,7014.991356449,365894.061719,172290.3934585,0.01917219241955445
URY,URY.4_2,SOYB,CO2e,2023,11402.778226098,598489.3176450001,281588.897285,0.019052601090637465
URY,URY.4_2,SOYB,CO2e,2024,22254.772324196,655444.1863010001,308712.4047561,0.033953726021724036
URY,URY.4_2,SOYB,N2O,2020,38.002062511,327893.23046500003,154581.02878629998,1.1589767332831963e-4
URY,URY.4_2,SOYB,N2O,2021,32.269013946,336279.06595,158557.274255,9.595903287895403e-5
URY,URY.4_2,SOYB,N2O,2022,30.984237704999998,365894.061719,172290.3934585,8.468089796110255e-5
URY,URY.4_2,SOYB,N2O,2023,45.713814923,598489.3176450001,281588.897285,7.638200645398255e-5
URY,URY.4_2,SOYB,N2O,2024,72.298158812,655444.1863010001,308712.4047561,1.1030406604109914e-4
URY,URY.5_2,SOYB,CH4,2020,2.480283446,134384.712807,59077.761471,1.8456589251800698e-5
URY,URY.5_2,SOYB,CH4,2021,0.556471366,102836.669099,45209.147743,5.411215385285278e-6
URY,URY.5_2,SOYB,CH4,2022,0.124806573,101336.668907,44547.3089422,1.2316032720055078e-6
URY,URY.5_2,SOYB,CH4,2023,18.023616439999998,124366.48646799999,54689.0000479,1.449234190968123e-4
URY,URY.5_2,SOYB,CH4,2024,3.173272979,104766.80681600001,46072.740176,3.028891569228754e-5
URY,URY.5_2,SOYB,CO2,2020,2148.8114403,134384.712807,59077.761471,0.015989999125764175
