GID_0,GID_1,GID_2,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
GHA,GHA14_2,GHA14.3_2,COCO,0.076433231,0.682194214,0.052142308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GHA14_2,GHA14.4_2,COCO,0.38237543,0.71219157,0.272324558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,GHA14_2,GHA14.5_2,COCO,26.53841556,0.644670628,17.10853703,5.63797994,17.94952034,16.83652519,15.72353004,14.61053488,5.619006301,17.92575052,16.81494451,15.7041385,14.59333249,0,0,0,0,0,0.018973639,0.023769823,0.021580678,0.019391533,0.017202388,0.329541908,0.328432892,0,0.001109016,1.04915577,1.047766416,0,0.001389355,0.984100812,0.982839414,0,0.001261398,0.919045855,0.917912413,0,0.001133442,0.853990897,0.852985411,0,0.001005486
GHA,GHA14_2,GHA14.7_2,COCO,0.688412609,0.570693855,0.392872846,2.433593842,2.276587788,2.119581734,1.962575679,1.805569625,2.429212906,2.272489493,2.11576608,1.959042666,1.802319253,0,0,0,0,0,0.004380936,0.004098295,0.003815654,0.003533013,0.003250372,6.194354916,6.183203889,0,0.011151027,5.794719115,5.784287509,0,0.010431606,5.395083314,5.385371129,0,0.009712185,4.995447513,4.986454749,0,0.008992764,4.595811712,4.587538369,0,0.008273343
GHA,GHA14_2,GHA14.8_2,COCO,1184.022605,0.860835196,1019.248331,3013.049216,3243.54647,3578.246509,3575.091996,3915.919311,3007.594689,3238.327879,3573.28272,3570.532405,3911.793554,0.21017202,0.197434321,0.184696623,0.171958925,0.159221227,5.244355447,5.021157253,4.779093086,4.387631509,3.966536341,2.956148295,2.950796775,0.000206203,0.005145317,3.182292648,3.177172609,0.000193706,0.004926334,3.510671934,3.505801884,0.000181209,0.004688841,3.507576992,3.503103509,0.000168712,0.004304772,3.841967842,3.837919999,0.000156214,0.003891629
GHA,GHA14_2,GHA14.9_2,COCO,2177.13708,0.784809474,1708.637807,5489.251702,5800.853098,6255.282435,6670.621665,7541.520521,5479.022266,5791.055558,6246.004788,6662.031627,7533.753526,0.103492366,0.092598433,0.081704499,0.070810566,0.059916633,10.12594332,9.704941943,9.195942543,8.51922762,7.707079043,3.212647923,3.206661028,6.06E-05,0.005926325,3.395016237,3.389282114,5.42E-05,0.005679929,3.660976252,3.655546402,4.78E-05,0.005382032,3.904058331,3.899030912,4.14E-05,0.004985976,4.41376194,4.409216216,3.51E-05,0.004510657
GHA,GHA15_2,GHA15.1_2,COCO,985.0441411,0.721450471,710.6605593,9234.115331,9086.308253,9403.00969,12978.69861,15945.56667,9218.883247,9072.289398,9390.053287,12965.39281,15933.26135,0.037993942,0.022796365,0.007598788,0.769507519,0.979923017,15.19409037,13.99605943,12.94880455,12.53629645,11.32540014,12.99370735,12.97227365,5.35E-05,0.021380236,12.78572187,12.76599535,3.21E-05,0.019694437,13.23136562,13.21313412,1.07E-05,0.018220801,18.26286607,18.24414292,0.001082806,0.017640344,22.43766938,22.42035405,0.00137889,0.015936441
GHA,GHA15_2,GHA15.10_2,COCO,23356.50959,0.709137898,16562.98612,275558.062,258575.3854,244438.7101,249423.0702,266810.7312,275056.2488,258136.4083,244053.9658,249081.815,266513.6831,11.27289785,9.37251713,7.768103259,6.781461742,6.274769753,490.5403201,429.6046104,376.9762103,334.4737636,290.7733366,16.63697959,16.60668232,0.000680608,0.029616659,15.61164053,15.58513703,0.000565871,0.02593763,14.75813047,14.7349013,0.000469004,0.02276016,15.05906413,15.03846065,0.000409435,0.02019405,16.10885436,16.09091991,0.000378843,0.017555611
GHA,GHA15_2,GHA15.11_2,COCO,95953.40848,0.721003846,69182.77657,898169.2078,940905.2549,997759.9531,1043343.26,1074273.576,896806.2355,939639.3563,996588.4228,1042272.824,1073319.685,14.55193321,12.54802765,10.86722702,10.42060043,9.322388456,1348.420424,1253.350555,1160.663103,1060.014929,944.5686988,12.98255509,12.96285405,0.00021034,0.019490695,13.60028177,13.58198388,0.000181375,0.018116511,14.422086,14.40515215,0.00015708,0.016776764,15.08096829,15.06549572,0.000150624,0.015321948,15.52804945,15.51426147,0.00013475,0.013653235
GHA,GHA15_2,GHA15.12_2,COCO,80929.73522,0.767941454,62149.29851,719222.8695,725708.0921,820456.1577,893707.7952,944559.9469,718081.2639,724658.9289,819465.065,892789.4057,943733.4247,11.4415397,10.21822858,8.95437082,8.139582268,7.455926899,1130.164099,1038.945014,982.1383769,910.2498946,819.0662671,11.57250181,11.55413305,0.000184098,0.018184664,11.6768509,11.65996956,0.000164414,0.016716923,13.20137439,13.18542742,0.000144078,0.015802888,14.3800142,14.36523705,0.000130968,0.014646181,15.19823988,15.1849409,0.000119968,0.013179011
GHA,GHA15_2,GHA15.13_2,COCO,103111.2034,0.721675429,74412.82191,744992.8539,798182.0715,811501.0581,887162.54,905252.4725,743697.3332,797011.0768,810458.7353,886231.3955,904447.546,12.19843367,10.51627731,8.912693584,8.052255484,6.697497849,1283.322346,1160.478385,1033.410068,923.0922408,798.2290441,10.01161943,9.99420952,0.000163929,0.017245984,10.72640509,10.71066862,0.000141323,0.01559514,10.90539288,10.89138558,0.000119774,0.013887527,11.92217305,11.90965982,0.000108211,0.012405016,12.16527541,12.15445837,9.00E-05,0.010727036
GHA,GHA15_2,GHA15.14_2,COCO,56574.86307,0.755614893,42748.80911,481178.5559,483738.5615,473861.638,512713.7502,515459.6106,480359.3499,482989.5045,473186.3698,512100.8971,514919.1079,9.468910425,9.358376445,8.244924593,7.269145405,6.354364079,809.7370722,739.6986572,667.0232124,605.5839906,534.1483443,11.25595229,11.23678904,0.000221501,0.018941746,11.31583713,11.29831484,0.000218915,0.017303375,11.08479155,11.06899536,0.000192869,0.015603317,11.99363821,11.97930206,0.000170043,0.014166102,12.05787065,12.04522696,0.000148644,0.012495046
GHA,GHA15_2,GHA15.2_2,COCO,306.3648448,0.739398383,226.5256708,2080.228387,2049.679174,2597.247482,3195.521793,3901.15942,2076.644399,2046.455405,2594.16317,3192.679547,3898.676935,0.040657082,0.029040773,0.017424464,0.005808155,0,3.543330296,3.194728931,3.066888396,2.83643788,2.482484726,9.183190494,9.167368943,0.000179481,0.01564207,9.048330668,9.034099302,0.000128201,0.014103165,11.46557683,11.4519611,7.69E-05,0.013538812,14.10666518,14.09411805,2.56E-05,0.012521485,17.22171004,17.21075108,0,0.010958955
GHA,GHA15_2,GHA15.3_2,COCO,42133.46641,0.685902928,28899.46796,371034.2419,346641.4491,322455.1443,329899.3145,310123.1239,370341.0358,346060.1622,321960.2627,329462.814,309747.0323,15.76743947,10.11220412,6.746997017,6.872547615,6.730957929,677.4387414,571.1746219,488.1345422,429.6279503,369.360574,12.83879144,12.81480463,0.000545596,0.023441218,11.99473463,11.97462053,0.00034991,0.019764192,11.15782286,11.14069862,0.000233464,0.01689078,11.41541135,11.40030725,0.000237809,0.014866293,10.7311015,10.71808771,0.000232909,0.012780878
GHA,GHA15_2,GHA15.4_2,COCO,20052.10336,0.587896712,11788.56563,113340.3519,117588.2535,120901.3354,133439.2736,142868.6345,113147.8189,117415.3155,120745.6066,133297.9709,142744.1534,2.088142561,1.505072511,1.375574314,1.155022035,1.382614116,190.4448519,171.4329686,154.3531994,140.1476674,123.098527,9.614431088,9.598098906,0.000177133,0.016155049,9.974771928,9.960101946,0.000127672,0.014542309,10.25581391,10.24260375,0.000116687,0.013093467,11.31938166,11.30739524,9.80E-05,0.011888441,12.11925513,12.10869565,0.000117284,0.010442197
GHA,GHA15_2,GHA15.5_2,COCO,16622.97307,0.715527028,11894.18652,190118.1154,178980.9012,169882.8169,181221.855,188200.3815,189775.0703,178675.8109,169612.4426,180980.0979,187990.3684,3.396821821,2.809515594,2.376050005,2.08109404,2.030947722,339.6482581,302.2807932,267.9981871,239.6760255,207.9821143,15.98412091,15.9552795,0.000285587,0.028555821,15.04776311,15.02211274,0.000236209,0.025414163,14.28284453,14.2601129,0.000199766,0.022531863,15.2361706,15.21584495,0.000174967,0.020150687,15.82288803,15.80523125,0.000170751,0.017486031
GHA,GHA15_2,GHA15.6_2,COCO,45922.42141,0.649495963,29826.42734,470783.3315,435135.3176,399003.4399,396996.2375,377430.7743,469836.6369,434329.1834,398316.0639,396399.2515,376922.9273,24.46549041,18.4780622,14.38670804,12.66720388,11.04955424,922.2290706,787.6561639,672.9892366,584.3188591,496.7974015,15.78410066,15.75236054,0.000820262,0.030919864,14.5889185,14.56189099,0.00061952,0.026407996,13.37751368,13.35446782,0.000482348,0.022563522,13.31021758,13.29020224,0.000424697,0.019590642,12.65424015,12.6372134,0.000370462,0.016656283
GHA,GHA15_2,GHA15.7_2,COCO,95604.2746,0.715626945,68416.99492,1128693.147,1097120.712,1058657.243,1071422.356,1069514.759,1126796.285,1095407.692,1057121.746,1070045.026,1068304.231,34.26183002,30.49880992,26.60744007,23.38408066,20.37227426,1862.599991,1682.521409,1508.889673,1353.94619,1190.15553,16.49726283,16.46953782,0.00050078,0.02722423,16.03579217,16.01075424,0.000445778,0.024592156,15.47360044,15.45115723,0.000388901,0.022054311,15.66017855,15.64004714,0.000341788,0.019789618,15.63229663,15.61460325,0.000297766,0.017395612
GHA,GHA15_2,GHA15.8_2,COCO,59.01624795,0.733194595,43.27039401,416.8850663,473.1009365,717.8271054,685.1889639,679.5470138,416.0704234,472.3584735,717.0824291,684.5212603,678.9584268,0,0,0,0,0,0.814642907,0.742463035,0.744676314,0.667703592,0.588587062,9.634418078,9.615591282,0,0.018826797,10.93359437,10.91643569,0,0.017158684,16.58933601,16.57212617,0,0.017209834,15.83505257,15.81962161,0,0.015430957,15.70466434,15.69106181,0,0.013602535
GHA,GHA15_2,GHA15.9_2,COCO,361.3380821,0.866224351,312.9998458,2604.987542,2569.76088,2414.354782,2607.714237,2654.374142,2599.595855,2565.002973,2410.227738,2604.079405,2651.283623,0.090583013,0.08195606,0.073329106,0.064702152,0.056075199,5.301104341,4.67595037,4.053714439,3.570130118,3.034443882,8.322648005,8.305422158,0.000289403,0.016936444,8.210102701,8.194901715,0.000261841,0.014939146,7.713597352,7.700411903,0.000234278,0.012951171,8.331359495,8.319746607,0.000206716,0.011406172,8.480432746,8.470558878,0.000179154,0.009694714
GHA,GHA16_2,GHA16.1_2,COCO,111162.7531,0.613681114,68218.48212,644946.3568,687217.3108,789640.251,882679.3999,932037.2204,643852.0354,686220.4293,788724.7177,881858.7288,931324.5232,6.209636841,5.61749017,5.382571392,4.870328855,5.777919825,1088.11179,991.264094,910.1507385,815.8008201,706.9193146,9.45412939,9.438087969,9.10E-05,0.015950396,10.07377018,10.05915711,8.23E-05,0.014530726,11.57516594,11.56174534,7.89E-05,0.013341703,12.93900674,12.9269767,7.14E-05,0.011958648,13.66253237,13.6520851,8.47E-05,0.010362578
GHA,GHA16_2,GHA16.2_2,COCO,44566.6426,0.6375208,28412.16167,180639.9414,178564.8039,206924.6662,214497.151,235866.6946,180417.8766,178357.8149,206723.9172,214310.415,235696.6898,1.300007655,1.204324805,1.108641955,1.012959105,0.917276256,220.7647477,205.7846682,199.6403286,185.7230461,169.0875358,6.357838713,6.350022878,4.58E-05,0.007770079,6.284801767,6.277516542,4.24E-05,0.007242837,7.28296103,7.27589543,3.90E-05,0.00702658,7.549483686,7.542911289,3.57E-05,0.006536745,8.301610323,8.2956268,3.23E-05,0.005951238
GHA,GHA16_2,GHA16.3_2,COCO,73832.2426,0.628351689,46392.61431,290241.6833,279810.8032,288364.4381,314537.3275,333304.7698,289897.7557,279494.04,288068.6148,314262.532,333056.6231,1.949290347,1.799681062,1.653878865,1.508076669,1.362274472,341.9783162,314.9635169,294.169423,273.2873696,246.7843712,6.256204519,6.248791106,4.20E-05,0.007371396,6.03136528,6.0245374,3.88E-05,0.006789087,6.215740207,6.209363689,3.56E-05,0.006340868,6.779900898,6.77397764,3.25E-05,0.005890752,7.18443603,7.17908719,2.94E-05,0.005319475
GHA,GHA16_2,GHA16.4_2,COCO,39120.73226,0.738460811,28889.12768,225257.1498,234459.8084,272306.8367,284959.6534,289479.2924,224924.0101,234149.3688,272012.5073,284690.6755,289239.4514,5.099607801,4.652417584,4.205227366,3.758037149,3.310846932,328.0401074,305.7872422,290.1242201,265.2199155,236.5301904,7.797298428,7.785766764,0.000176523,0.011355141,8.115849362,8.105103463,0.000161044,0.010584856,9.425927975,9.415739733,0.000145564,0.010042678,9.863906471,9.854595773,0.000130085,0.009180614,10.02035422,10.0120521,0.000114605,0.008187516
GHA,GHA16_2,GHA16.5_2,COCO,47664.92968,0.863659585,41166.27339,139407.2245,144007.5478,162472.053,187076.9197,204696.0281,139218.6694,143833.638,162310.0758,186928.7237,204565.3666,0.726412149,0.642546769,0.558681389,0.474816009,0.390950629,187.8287006,173.2673456,161.4185151,147.7212076,130.2705139,3.386442664,3.381862334,1.76E-05,0.004562684,3.498192476,3.493967904,1.56E-05,0.004208964,3.946727251,3.942792544,1.36E-05,0.003921135,4.544422031,4.540822094,1.15E-05,0.003588404,4.972420654,4.969246661,9.50E-06,0.003164496
GHA,GHA16_2,GHA16.6_2,COCO,67342.36682,0.781214321,52608.82136,207085.0802,207805.1027,217308.8091,225422.1019,232598.7026,206774.5712,207521.9266,217050.184,225189.0568,232393.1202,2.792442005,2.575285083,2.358128162,2.14097124,1.923814319,307.7165208,280.6008153,256.2669583,230.9041064,203.6585154,3.936318565,3.930416342,5.31E-05,0.005849143,3.95000491,3.944622236,4.90E-05,0.005333722,4.130653444,4.125737441,4.48E-05,0.004871178,4.284872689,4.280442917,4.07E-05,0.004389076,4.421287087,4.417379333,3.66E-05,0.003871186
GHA,GHA16_2,GHA16.7_2,COCO,59018.15015,0.867623431,51205.52995,227853.9472,245126.2885,263636.5893,276949.8547,291494.3392,227508.9713,244802.7052,263335.9177,276677.3649,291253.9243,1.404068595,1.247352552,1.656709908,1.470964459,1.287523562,343.5718647,322.335947,299.0148823,271.018843,239.1274223,4.449791799,4.443054716,2.74E-05,0.006709663,4.787105782,4.780786478,2.44E-05,0.006294944,5.148596051,5.142724193,3.24E-05,0.005839504,5.408592685,5.403271193,2.87E-05,0.005292765,5.69263397,5.687938872,2.51E-05,0.004669953
GHA,GHA16_2,GHA16.8_2,COCO,57634.10152,0.854946192,49274.05563,227301.2109,256112.7696,327808.6351,366814.8211,376032.2089,226899.5613,255737.1119,327450.3229,366488.764,375745.5908,3.069683497,2.690640216,3.370134609,3.305074748,2.886402778,398.5799047,372.9670935,354.942047,322.7520407,283.7316653,4.612999843,4.604848503,6.23E-05,0.008089042,5.197720512,5.190096667,5.46E-05,0.007569239,6.652763426,6.645491604,6.84E-05,0.007203427,7.444380546,7.437763329,6.71E-05,0.006550142,7.631444258,7.625627443,5.86E-05,0.005758236
GHA,GHA16_2,GHA16.9_2,COCO,21100.6068,0.662739743,13984.21073,79475.76635,83722.59592,120884.9444,144984.3112,166979.79,79370.51642,83625.19396,120788.0917,144894.2465,166899.8775,0.481512113,0.44422973,0.406947347,0.369664964,0.332382581,104.7684219,96.9577249,96.44569957,89.69499894,79.5801024,5.68325005,5.675723709,3.44E-05,0.007491908,5.986937519,5.979972381,3.18E-05,0.006933371,8.644388065,8.637462208,2.91E-05,0.006896757,10.36771499,10.36127453,2.64E-05,0.006414019,11.94059452,11.93488004,2.38E-05,0.005690711
GHA,GHA2_2,GHA2.1_2,COCO,32744.00273,0.986321497,32296.1138,176269.3405,196441.5164,214345.2727,221768.6921,226155.1991,176066.6568,196245.1908,214158.611,221595.8343,225998.6561,2.203125593,2.254569335,2.376167131,2.13481799,1.91293122,200.4806205,194.0710141,184.2855436,170.7229855,154.6300822,5.457911797,5.451636003,6.82E-05,0.006207577,6.082512515,6.076433592,6.98E-05,0.006009114,6.636875075,6.63109538,7.36E-05,0.005706121,6.866729955,6.861377676,6.61E-05,0.005286177,7.002551467,6.997704351,5.92E-05,0.004787885
GHA,GHA2_2,GHA2.10_2,COCO,41762.75077,0.99350637,41491.55893,250214.9508,307806.6874,392258.1288,441517.6907,479212.3092,249887.7056,307481.3452,391935.058,441212.8988,478935.0857,1.462065229,2.137319303,1.946286486,1.765739261,1.593994226,325.7831934,323.2048353,321.1244556,303.0260936,275.6294707,6.030502523,6.022615491,3.52E-05,0.007851794,7.418537537,7.410696372,5.15E-05,0.007789653,9.453926024,9.446139603,4.69E-05,0.007739513,10.6411449,10.63379902,4.26E-05,0.007303319,11.54963374,11.5429523,3.84E-05,0.006643025
GHA,GHA2_2,GHA2.11_2,COCO,27185.03803,0.874085492,23762.04735,174134.2497,189926.4872,228493.5887,244057.3153,264164.6636,173875.77,189681.7795,228259.0237,243840.1574,263968.7268,2.806778803,3.515376241,3.17986769,2.862797792,2.563089686,255.6729098,241.1923783,231.3851878,214.2951487,193.3737468,7.328251103,7.317373265,0.00011812,0.010759717,7.992850298,7.982552038,0.000147941,0.01015032,9.615904951,9.606033535,0.000133821,0.009737595,10.27088751,10.26174865,0.000120478,0.009018379,11.11708346,11.10883767,0.000107865,0.008137924
GHA,GHA2_2,GHA2.12_2,COCO,33110.82003,0.856218963,28350.11198,219827.5092,248981.0843,264239.889,273772.5836,286100.1643,219481.0672,248649.2235,263932.9574,273491.7858,285847.9532,2.175996502,3.945391498,3.62985745,3.355823834,3.499065279,344.2659645,327.9154187,303.3017911,277.4418975,248.7120561,7.754026132,7.741806005,7.68E-05,0.012143372,8.782366871,8.770661068,0.000139167,0.011566636,9.320594189,9.309767719,0.000128037,0.010698434,9.656843109,9.646938467,0.000118371,0.009786272,10.09167669,10.08278039,0.000123423,0.008772877
GHA,GHA2_2,GHA2.13_2,COCO,14301.95367,0.851559153,12178.95955,93058.30215,110271.9034,114145.9402,120763.881,127171.045,92941.36589,110155.9618,114038.1233,120664.2083,127080.6075,0.740565653,0.89489458,0.723691244,0.600926207,0.526276722,116.195693,115.0467023,107.0932225,99.07178667,89.91119837,7.640907402,7.631305904,6.08E-05,0.009540691,9.054295897,9.044776069,7.35E-05,0.009446349,9.372388486,9.363535766,5.94E-05,0.008793298,9.915779797,9.907595788,4.93E-05,0.008134668,10.44186447,10.43443875,4.32E-05,0.007382502
GHA,GHA2_2,GHA2.14_2,COCO,15378.39749,0.955375306,14692.14121,95468.83402,105279.6119,108257.2935,117122.3387,116095.6918,95335.83929,105149.6973,108135.2013,117007.8734,115990.8589,2.739225053,3.158704731,2.920131779,2.932392297,3.054607284,130.2555033,126.7558349,119.1720425,111.532923,101.7783225,6.497952387,6.488900287,0.000186442,0.008865658,7.165709231,7.15686678,0.000214993,0.008627458,7.368380955,7.360070923,0.000198755,0.008111278,7.971767839,7.963976917,0.000199589,0.007591332,7.901890555,7.894755248,0.000207908,0.006927399
GHA,GHA2_2,GHA2.15_2,COCO,59203.11616,0.882164773,52226.90353,448809.0976,491989.9781,486755.2708,485738.3591,487473.6499,448228.791,491433.6626,486244.3121,485269.9366,487050.9783,9.098315912,8.083184526,7.127909598,7.321275616,6.507473027,571.2083046,548.2323258,503.8307719,461.1012022,416.1641161,8.59344643,8.582335171,0.000174207,0.010937051,9.420240239,9.409588343,0.000154771,0.010497125,9.320010146,9.310226708,0.00013648,0.009646959,9.300539115,9.291570127,0.000140182,0.008828806,9.333765108,9.325672122,0.0001246,0.007968386
GHA,GHA2_2,GHA2.18_2,COCO,4084.684072,0.788151709,3219.350731,26234.32776,27854.33772,27424.32381,27087.38029,28710.30978,26196.12724,27818.93467,27392.23682,27058.26377,28684.25546,0.076373389,0.067388284,0.05840318,0.049418075,0.040432971,38.12415263,35.33566359,32.02859106,29.06709669,26.01388718,8.148949883,8.137083973,2.37E-05,0.011842187,8.652160031,8.641163077,2.09E-05,0.010976022,8.518588406,8.508621491,1.81E-05,0.009948773,8.413926456,8.404882236,1.54E-05,0.009028869,8.918043474,8.909950438,1.26E-05,0.008080476
GHA,GHA2_2,GHA2.19_2,COCO,91391.95278,0.844616449,77191.14665,481442.9997,519692.7376,552352.3592,571556.2925,608779.754,480698.8424,518995.9415,551708.7168,570972.6227,608262.448,6.84254478,6.10485756,5.671445543,4.977135816,4.35222836,737.314723,690.6912033,637.9709474,578.6927027,512.953782,6.237023552,6.227383104,8.86E-05,0.009551804,6.732543305,6.723516414,7.91E-05,0.008947803,7.155643919,7.147305627,7.35E-05,0.00826482,7.404428063,7.396866706,6.45E-05,0.007496879,7.886652556,7.879950932,5.64E-05,0.006645241
GHA,GHA2_2,GHA2.2_2,COCO,34005.19874,0.906613111,30829.55902,172929.6855,188008.2563,197012.3767,201789.8373,221423.2041,172726.7721,187815.9338,196833.979,201627.2352,221278.3348,0.99869864,0.786300517,0.632507826,0.496002637,0.385373381,201.9147158,191.5361266,177.7652472,162.1061197,144.4839664,5.609216967,5.602635186,3.24E-05,0.006549387,6.098311563,6.092073316,2.55E-05,0.006212743,6.390372843,6.384586262,2.05E-05,0.005766065,6.54533648,6.540062252,1.61E-05,0.005258139,7.182172277,7.177473237,1.25E-05,0.00468654
GHA,GHA2_2,GHA2.20_2,COCO,8232.747744,0.7,5762.923421,34275.25734,38366.97846,46351.46464,47346.14831,54799.23009,34225.68151,38320.54958,46307.53276,47306.1977,54763.50093,0.125488136,0.050262134,0.008917895,0,0,49.45034096,46.37861416,43.92295751,39.95061031,35.7291663,5.947546902,5.938944353,2.18E-05,0.008580774,6.657554796,6.649498316,8.72E-06,0.008047758,8.043047122,8.035423929,1.55E-06,0.007621645,8.215647659,8.208715307,0,0.006932351,9.508929078,9.502729244,0,0.006199834
GHA,GHA2_2,GHA2.21_2,COCO,12016.51004,0.731378483,8788.616885,68380.51877,84056.35141,107196.5626,118317.7942,131314.4575,68276.12632,83956.24623,107100.5392,118229.2517,131235.2146,1.188374501,0.888815261,0.654901958,0.502343797,0.385417902,103.2040763,99.21636012,95.36852917,88.0400863,78.85748021,7.780577953,7.768699809,0.000135217,0.011742926,9.564229788,9.552839466,0.000101133,0.011289189,12.19720509,12.18627921,7.45E-05,0.010851369,13.46261826,13.45254359,5.72E-05,0.010017513,14.94142471,14.93240818,4.39E-05,0.008972684
GHA,GHA2_2,GHA2.22_2,COCO,21780.47667,0.88474628,19270.19572,129699.0762,145934.2667,152487.8398,158576.9637,175920.5198,129522.2314,145766.4707,152333.1096,158434.941,175792.8851,0.727016422,0.582250759,0.462482308,0.610135062,0.533883661,176.1177814,167.213672,154.2677658,141.4125578,127.1008324,6.730553134,6.721376019,3.77E-05,0.009139387,7.573055757,7.564348221,3.02E-05,0.008677321,7.91314432,7.905114809,2.40E-05,0.008005511,8.229130932,8.221760862,3.17E-05,0.007338408,9.129150648,9.122527222,2.77E-05,0.006595721
GHA,GHA2_2,GHA2.23_2,COCO,25813.4784,0.965087533,24912.2662,128791.5538,137032.99,141612.4305,143484.9373,151727.9167,128605.6551,136856.9581,141449.5987,143336.3886,151594.7526,2.602827954,2.801531945,2.5824814,2.376416999,2.170352599,183.2958973,173.2303785,160.2493172,146.1722285,130.9938096,5.169804817,5.162342681,0.00010448,0.007357656,5.500623223,5.493557149,0.000112456,0.006953618,5.684445942,5.677909732,0.000103663,0.006432547,5.759609989,5.753647118,9.54E-05,0.00586748,6.090490343,6.085145018,8.71E-05,0.005258205
GHA,GHA2_2,GHA2.24_2,COCO,14396.33926,0.822392375,11839.43963,60006.33576,63791.40882,68181.0447,73432.93251,77547.34209,59920.88533,63712.37035,68108.91653,73367.24493,77487.62727,2.614755266,2.411303489,2.219424374,2.037543164,2.272353984,82.83567591,76.6271694,69.90874966,63.65004471,57.44246388,5.068342559,5.06112512,0.000220851,0.006996588,5.388042914,5.381367052,0.000203667,0.006472196,5.758806736,5.752714541,0.00018746,0.005904735,6.202399336,6.196851136,0.000172098,0.005376103,6.549916592,6.544872873,0.000191931,0.004851789
GHA,GHA2_2,GHA2.25_2,COCO,11104.90117,0.847754998,9414.23547,51603.98283,67153.19027,68796.83219,73202.71291,81932.42529,51532.57194,67081.55139,68731.38795,73142.92584,81878.64498,0.103847416,0.273580789,0.224081968,0.198746353,0.187389419,71.30703667,71.36529345,65.22015575,59.58832071,53.5929212,5.481484183,5.473898768,1.10E-05,0.007574384,7.133153879,7.125544246,2.91E-05,0.007580572,7.307745,7.300793375,2.38E-05,0.006927823,7.775746967,7.769396259,2.11E-05,0.006329597,8.703035478,8.697322819,1.99E-05,0.005692753
GHA,GHA2_2,GHA2.26_2,COCO,134.6570161,0.830170219,111.7882445,114.0535154,109.6521329,152.7006264,173.6487324,370.4232557,113.8980959,109.5134506,152.5642823,173.5231258,370.3115583,0,0,0,0,0,0.155419484,0.138682297,0.136344178,0.125606618,0.111697419,1.020263945,1.018873642,0,0.001390303,0.980891447,0.979650867,0,0.00124058,1.365981075,1.36476141,0,0.001219665,1.553372031,1.552248419,0,0.001123612,3.313615464,3.312616276,0,0.000999188
GHA,GHA2_2,GHA2.27_2,COCO,6070.575698,0.821172164,4984.987784,37744.07609,48756.41779,49806.55136,54128.70914,57864.20693,37700.66868,48711.55365,49764.56378,54089.37963,57828.3116,0,0,0,0,0,43.40741764,44.86414049,41.98757292,39.32951328,35.89532783,7.571548363,7.562840735,0,0.008707628,9.780649403,9.771649553,0,0.00899985,9.991308608,9.982885804,0,0.008422804,10.85834339,10.8504538,0,0.007889591,11.60769282,11.60049214,0,0.007200685
GHA,GHA2_2,GHA2.29_2,COCO,185.5007988,0.836652111,155.1996348,1385.865067,1592.839056,1679.097761,2153.331752,2169.963104,1384.178773,1591.174713,1677.522804,2151.819275,2168.585057,0,0,0,0,0,1.686294182,1.664343079,1.574957087,1.51247633,1.37804747,8.929563966,8.918698643,0,0.010865323,10.2631624,10.25243851,0,0.010723885,10.81895433,10.80880638,0,0.010147943,13.8745929,13.86484754,0,0.00974536,13.98175393,13.97287474,0,0.008879193
GHA,GHA2_2,GHA2.3_2,COCO,10628.53893,1.156174481,12288.44549,66190.82242,67957.97027,71008.41388,74668.88368,81378.73758,66099.33855,67873.16691,70930.25083,74597.38383,81314.6612,1.630458797,1.434157761,1.267307538,1.129738026,0.996814917,89.85341173,83.36919656,76.89573887,70.3701122,63.07956712,5.38642764,5.378982933,0.000132682,0.007312024,5.530233286,5.523332222,0.000116708,0.006784357,5.778470023,5.772109329,0.00010313,0.006257564,6.076349019,6.070530558,9.19E-05,0.005726527,6.622378531,6.617164171,8.11E-05,0.005133242
