GID_0,GID_1,GID_2,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
IDN,IDN.30_1,IDN.30.18_1,OILP,14963.2422,8.815048848,131901.7109,207276.669,198341.1927,178839.809,159320.425,143610.5946,207097.5191,198181.6788,178696.4579,159190.9288,143499.0446,78.0961177,69.00063319,62.65257359,58.11674375,50.32827343,101.0537614,90.51326341,80.69850678,71.37939073,61.22171153,1.571447918,1.570089711,0.000592078,0.000766129,1.503704474,1.502495135,0.000523122,0.000686218,1.355856628,1.354769826,0.000474994,0.000611808,1.207872316,1.206890553,0.000440606,0.000541156,1.088769764,1.087924058,0.000381559,0.000464146
IDN,IDN.30_1,IDN.30.4_1,OILP,80067.41282,17.08927806,1368294.281,1017399.366,1013601.807,955515.8295,885876.9746,821526.8251,1016509.643,1012790.406,954778.2243,885199.8199,820913.048,425.0722626,386.5585635,352.691148,330.8409345,306.9061573,464.6511768,424.8428406,384.9141093,346.3138145,306.8709739,0.743553035,0.742902793,0.000310659,0.000339584,0.740777639,0.740184637,0.000282511,0.000310491,0.698326261,0.697787192,0.00025776,0.000281309,0.647431614,0.646936724,0.000241791,0.000253099,0.600402148,0.599953577,0.000224298,0.000224273
IDN,IDN.30_1,IDN.30.7_1,OILP,3557.776087,15.79740558,56203.63181,29983.47087,26589.95553,25633.07004,23890.76438,21085.95233,29933.70311,26544.94857,25590.95384,23850.10508,21046.69073,19.99363158,17.74059828,16.58079275,17.01372104,17.59025669,29.77412373,27.26635382,25.53540734,23.64557139,21.67134106,0.533479242,0.532593752,0.000355736,0.000529754,0.473100308,0.472299524,0.000315649,0.000485135,0.456074976,0.455325626,0.000295013,0.000454337,0.425075099,0.424351671,0.000302716,0.000420713,0.375170637,0.374472077,0.000312974,0.000385586
IDN,IDN.30_1,IDN.30.9_1,OILP,1461.600657,14.62588424,21377.20203,5471.181086,5755.615978,5815.498354,5628.01292,5659.612368,5392.061812,5671.508856,5729.750558,5549.94176,5590.21046,54.16125617,60.18421396,63.58107059,58.72051759,52.86734125,24.95801741,23.92290833,22.16672568,19.35064263,16.53456674,0.255935322,0.252234217,0.002533599,0.001167506,0.269240847,0.265306416,0.002815346,0.001119085,0.272042073,0.268030893,0.002974247,0.001036933,0.263271728,0.259619652,0.002746876,0.0009052,0.264749913,0.261503374,0.002473071,0.000773467
IDN,IDN.31_1,IDN.31.1_1,OILP,200360.2155,20.57480615,4122372.595,3742282.093,3407005.759,3046784.033,2708352.165,2376551.001,3578109.618,3260004.581,2917068.55,2595703.092,2280328.128,113021.3532,101256.575,89429.73709,77743.75002,66573.99065,51151.12196,45744.60288,40285.74669,34905.32288,29648.88311,0.90779812,0.867973366,0.027416579,0.012408175,0.826467206,0.790807843,0.024562694,0.011096669,0.739085069,0.707618849,0.021693754,0.009772466,0.656988688,0.629662417,0.018858982,0.00846729,0.576500776,0.553159152,0.016149436,0.007192189
IDN,IDN.31_1,IDN.31.10_1,OILP,1166.017156,11.5492427,13466.61512,13974.00596,13005.22609,12048.13764,11849.18755,10678.84113,13964.85535,12996.83829,12040.51901,11842.23176,10672.71871,1.241684832,1.112202022,0.982719213,0.853236403,0.723753593,7.908928556,7.275599262,6.635908709,6.102554128,5.39866067,1.037677682,1.036998178,9.2204672165585e-05,0.000587299,0.965738307,0.965115449,8.25895752295459e-05,0.000540269,0.894667111,0.894101369,7.29744782935069e-05,0.000492767,0.879893533,0.879377012,6.33593813574678e-05,0.000453162,0.792986287,0.792531651,5.37442844214287e-05,0.000400892
IDN,IDN.31_1,IDN.31.11_1,OILP,19962.54103,17.6480709,352300.3395,144421.7303,130689.2765,113429.5063,101517.5539,90724.0901,143945.9397,130282.0062,113090.6739,101245.1915,90517.21172,327.5401009,279.3749851,231.4480656,184.7648032,138.7626559,148.2505303,127.8952586,107.3844006,87.59758273,68.11572535,0.409939231,0.408588706,0.000929718,0.000420807,0.370959837,0.369803806,0.000793002,0.000363029,0.321968201,0.321006429,0.000656962,0.000304809,0.288156276,0.287383179,0.000524453,0.000248645,0.257519167,0.256931946,0.000393876,0.000193346
IDN,IDN.31_1,IDN.31.12_1,OILP,16617.19049,18.28961525,303922.0207,149579.1696,152664.9246,140028.6071,139464.4907,134443.5856,149390.6761,152492.0214,139882.3241,139342.343,134345.7122,73.66385328,70.57749118,59.30197575,49.4643828,39.27467233,114.829605,102.3256837,86.98100265,72.68333417,58.59873282,0.492162987,0.491542784,0.000242377,0.000377826,0.502316102,0.501747195,0.000232222,0.000336684,0.460738602,0.460257285,0.000195122,0.000286195,0.45888248,0.458480576,0.000162754,0.000239151,0.442362108,0.442040073,0.000129226,0.000192808
IDN,IDN.31_1,IDN.31.13_1,OILP,54.79585406,20.16874822,1105.163784,527.7083388,521.3726503,534.8107763,549.4058756,503.4700334,527.7083388,521.3726503,534.8107763,549.4058756,503.4700334,0,0,0,0,0,0,0,0,0,0,0.477493333,0.477493333,0,0,0.471760528,0.471760528,0,0,0.483919926,0.483919926,0,0,0.497126203,0.497126203,0,0,0.455561466,0.455561466,0,0
IDN,IDN.31_1,IDN.31.14_1,OILP,99.80402719,23.59283334,2354.65978,314.9315287,282.1077684,313.8621237,396.2170486,367.1128178,314.7009459,281.91389,313.7049498,396.0953579,367.0266526,0.115307493,0.095095384,0.074883275,0.054671167,0.034459058,0.115275318,0.098783013,0.082290709,0.067019599,0.051706191,0.133748209,0.133650283,4.89699164707937e-05,4.89562521859582e-05,0.119808293,0.119725955,4.03860399956937e-05,4.19521385630308e-05,0.133294044,0.133227294,3.18021635205935e-05,3.49480249401034e-05,0.168269341,0.16821766,2.32182870454932e-05,2.84625405473427e-05,0.155909071,0.155872477,1.46344105703931e-05,2.19590920778361e-05
IDN,IDN.31_1,IDN.31.15_1,OILP,1252.313643,22.31517321,27945.59587,24029.83804,27263.80674,34110.51806,34360.29744,32384.68321,24014.25545,27247.90698,34093.23386,34344.15962,32369.85359,8.706073289,8.860534997,9.666077339,9.015292775,8.279502743,6.876508958,7.039222376,7.618126281,7.122525222,6.550116156,0.859879251,0.859321647,0.000311537,0.000246068,0.975602985,0.975034031,0.000317064,0.00025189,1.220604428,1.219985933,0.000345889,0.000272606,1.229542487,1.228965014,0.000322602,0.000254871,1.158847475,1.158316815,0.000296272,0.000234388
IDN,IDN.31_1,IDN.31.2_1,OILP,2682.23903,18.25630094,48967.76294,29787.18558,27858.56111,29567.16015,29084.22766,27764.99886,29771.91976,27844.5806,29554.24241,29072.5293,27753.18827,0.804882879,0.741013884,0.677144889,0.613275894,1.67804511,14.4609293,13.23949406,12.24059477,11.08508514,10.13254282,0.608301948,0.607990195,1.64369950926166e-05,0.000295315,0.568916353,0.568630849,1.51326881113549e-05,0.000270372,0.603808677,0.603544876,1.38283811300931e-05,0.000249973,0.593946423,0.593707524,1.25240741488314e-05,0.000226375,0.567005662,0.566764471,3.42683636895572e-05,0.000206923
IDN,IDN.31_1,IDN.31.3_1,OILP,41007.05126,19.13571795,784699.3666,561745.1571,579554.6729,658746.201,739900.8535,715212.6979,561521.9103,579356.2611,658570.1487,739746.2613,715080.5891,60.3900146,53.18483663,47.56610803,42.91334488,37.47820453,162.8567944,145.2270012,128.4861325,111.6788427,94.6305494,0.715873086,0.715588586,7.6959428242827e-05,0.00020754,0.738569059,0.738316208,6.77773410980259e-05,0.000185073,0.839488636,0.83926428,6.06169828320229e-05,0.000163739,0.942909966,0.942712958,5.46876252357422e-05,0.000142321,0.911448038,0.911279682,4.77612269466427e-05,0.000120595
IDN,IDN.31_1,IDN.31.4_1,OILP,385.2009975,20.60992834,7938.964955,10376.88415,9571.798093,8913.412663,8265.685102,8124.766728,10360.49156,9556.978866,8900.019133,8253.68394,8114.154205,3.782846087,3.419128985,3.080758406,2.767734349,2.461000799,12.60974074,11.40009813,10.31277162,9.233427023,8.151521499,1.307082751,1.305017924,0.000476491,0.001588336,1.205673302,1.203806658,0.000430677,0.001435968,1.122742412,1.12105535,0.000388055,0.001299007,1.041153998,1.03964232,0.000348627,0.001163052,1.023403778,1.022067014,0.00030999,0.001026774
IDN,IDN.31_1,IDN.31.5_1,OILP,67947.56052,20.27765974,1377817.513,1367075.321,1277579.978,1182403.606,1127737.238,1103414.605,1319127.413,1235790.431,1146759.987,1098175.694,1079903.55,35570.89963,30992.05813,26428.90898,21915.11786,17426.57697,12377.00849,10797.48859,9214.709878,7646.425993,6084.478029,0.992203473,0.957403575,0.025816844,0.008983054,0.927249049,0.896918801,0.022493587,0.007836661,0.858171416,0.832301794,0.019181719,0.006687903,0.818495358,0.797040017,0.015905675,0.005549665,0.800842343,0.78377836,0.012647957,0.004416026
IDN,IDN.31_1,IDN.31.6_1,OILP,324168.6537,21.80588626,7068784.792,5738423.318,5262545.725,4760326.996,4431581.096,3971342.724,5618918.345,5157323.136,4669243.495,4354392.034,3907964.768,74467.67703,65623.73597,56902.03079,48363.67301,39865.92275,45037.29667,39598.85354,34181.47075,28825.38856,23512.03255,0.811797712,0.794891698,0.010534721,0.006371293,0.744476721,0.729591194,0.009283595,0.005601932,0.673429329,0.660544016,0.008049761,0.004835551,0.626922622,0.616002915,0.006841865,0.004077842,0.561814066,0.552848175,0.005639714,0.003326177
IDN,IDN.31_1,IDN.31.7_1,OILP,121047.2935,19.42445593,2351277.818,1888693.607,1796450.416,1731755.448,1709736.826,1644694.245,1873932.517,1783046.56,1719683.144,1699069.122,1635440.49,8122.084404,7368.148937,6660.782035,5884.796076,5124.167706,6639.005962,6035.707704,5411.522537,4782.908182,4129.586941,0.803262631,0.79698473,0.003454328,0.002823574,0.764031542,0.758330873,0.003133679,0.00256699,0.736516729,0.73138237,0.002832835,0.002301524,0.727152195,0.722615213,0.002502808,0.002034174,0.699489542,0.695553914,0.002179312,0.001756316
IDN,IDN.31_1,IDN.31.8_1,OILP,12764.13819,17.2869014,220652.3984,97782.67387,88888.97815,79974.28858,74891.16661,68337.3136,94811.69898,86248.947,77660.04911,72882.34728,66619.40803,1974.058545,1753.019422,1534.677305,1331.602677,1140.955225,996.9163492,887.0117257,779.5621657,677.2166489,576.9503476,0.443152554,0.429688051,0.008946463,0.00451804,0.402846191,0.39088153,0.00794471,0.004019951,0.362444683,0.351956515,0.006955181,0.003532988,0.339407897,0.330303898,0.006034843,0.003069156,0.309705737,0.301920163,0.005170826,0.002614748
IDN,IDN.31_1,IDN.31.9_1,OILP,149068.1582,19.6620334,2930983.106,2796119.088,2675319.861,2453359.288,2360787.065,2184401.561,2672379.919,2560027.591,2350116.601,2269358.641,2103975.086,84838.18178,79596.29058,71440.68574,63479.9326,56232.18946,38900.98713,35695.98011,31802.00138,27948.49174,24194.28513,0.953986764,0.911769131,0.028945299,0.013272334,0.912772187,0.873436488,0.027156858,0.012178842,0.837043135,0.801818542,0.024374308,0.010850285,0.805459117,0.774265343,0.021658239,0.009535535,0.745279478,0.717839377,0.019185436,0.008254666
IDN,IDN.32_1,IDN.32.1_1,OILP,281082.7148,22.78537538,6404575.171,2551081.579,2503026.944,2320272.855,2186352.773,2142279.004,2524108.675,2480058.195,2301259.289,2171076.303,2129879.282,17505.32459,14842.88636,12239.21397,9803.705084,8006.571648,9467.579324,8125.862372,6774.351385,5472.765431,4393.150655,0.398321748,0.394110243,0.002733253,0.001478253,0.390818575,0.387232272,0.002317544,0.001268759,0.362283648,0.3593149,0.001911011,0.001057736,0.341373583,0.33898834,0.001530735,0.000854509,0.334491976,0.332555903,0.001250133,0.000685939
IDN,IDN.32_1,IDN.32.10_1,OILP,1934.186847,24.68008225,47735.89048,14558.57036,14491.78672,13264.66961,11828.11243,10721.8802,14147.35165,14113.35615,12937.87148,11553.10551,10491.92918,270.6711537,250.9668999,216.6317755,182.3516742,152.6539686,140.5475495,127.4636667,110.1663521,92.65524549,77.29704911,0.304981644,0.296367189,0.005670181,0.002944274,0.30358262,0.29565503,0.005257405,0.002670185,0.277876237,0.271030274,0.004538132,0.002307831,0.247782377,0.242021368,0.003820012,0.001940998,0.224608363,0.219791211,0.003197887,0.001619265
IDN,IDN.32_1,IDN.32.11_1,OILP,180995.2833,20.88136202,3779428.034,1614135.642,1607811.771,1582748.928,1561636.372,1573432.24,1594537.34,1592446.405,1570954.556,1552702.18,1567049.112,13632.32804,10612.96487,8049.92189,5972.044147,4120.438211,5965.97358,4752.400766,3744.449988,2962.147985,2262.689224,0.427084635,0.421899114,0.003606982,0.001578539,0.4254114,0.421345873,0.002808088,0.001257439,0.418780015,0.415659338,0.002129931,0.000990745,0.413193837,0.410829937,0.001580145,0.000783756,0.416314909,0.414625996,0.001090228,0.000598686
IDN,IDN.32_1,IDN.32.12_1,OILP,248243.231,19.94270303,4950641.037,1169624.704,1191937.952,1148298.984,1201467.351,1316365.931,1159718.301,1182999.795,1140329.222,1194318.059,1309713.44,5980.617815,5389.009311,4834.65232,4363.080895,4203.139941,3925.785168,3549.147386,3135.109178,2786.211407,2449.351452,0.236257223,0.234256189,0.001208049,0.000792985,0.240764366,0.238958912,0.001088548,0.000716907,0.231949555,0.23033971,0.000976571,0.000633273,0.242689248,0.241245134,0.000881316,0.000562798,0.265898077,0.264554313,0.000849009,0.000494754
IDN,IDN.32_1,IDN.32.13_1,OILP,206358.3091,22.15552627,4571976.937,2819474.334,2567471.724,2261572.34,2015074.683,1818519.513,2731181.347,2492712.298,2200425.449,1966975.231,1782470.237,60138.46977,50720.65649,41225.27674,32140.40466,23781.48609,28154.51807,24038.76918,19921.61435,15959.04667,12267.79046,0.616686036,0.597374262,0.013153712,0.006158062,0.561567077,0.545215414,0.011093813,0.00525785,0.494659612,0.481285334,0.009016948,0.00435733,0.440744717,0.430224224,0.00702987,0.003490623,0.397753431,0.389868598,0.005201576,0.002683257
IDN,IDN.32_1,IDN.32.15_1,OILP,167588.8858,21.20364221,3553494.773,950364.6162,1038217.237,1083558.054,1118822.061,1165910.222,944706.3049,1033035.562,1078849.803,1114594.711,1162182.789,3652.786281,3357.613707,3072.806168,2792.24218,2498.779889,2005.525083,1824.06153,1635.444729,1435.108164,1228.652527,0.267445058,0.265852735,0.001027942,0.000564381,0.292167937,0.290709746,0.000944877,0.000513315,0.304927437,0.303602474,0.000864728,0.000460236,0.314851191,0.313661559,0.000785774,0.000403858,0.328102416,0.327053468,0.000703189,0.000345759
IDN,IDN.32_1,IDN.32.16_1,OILP,202432.9789,16.73976808,3388681.117,4524047.001,4083127.071,3672852.321,3319908.353,2876108.598,4482989.265,4046334.617,3640276.423,3291491.673,2851790.526,23572.28598,21200.58895,18870.66751,16563.7393,14270.92277,17485.45021,15591.86532,13705.23065,11852.94023,10047.14901,1.33504654,1.3229304,0.006956183,0.005159957,1.204931042,1.194073587,0.006256295,0.00460116,1.083858939,1.07424579,0.005568735,0.004044414,0.979705153,0.971319389,0.00488796,0.003497803,0.848739819,0.841563555,0.00421135,0.002964914
IDN,IDN.32_1,IDN.32.2_1,OILP,69707.73308,21.52979473,1500793.184,228575.2734,234956.1519,233774.1025,255534.5419,323769.2937,225859.8781,232433.984,231417.3596,253364.1137,321720.7517,1667.049681,1556.938193,1473.159396,1375.708098,1334.612045,1048.345618,965.2297419,883.5834546,794.720119,713.9299368,0.152302979,0.150493673,0.001110779,0.000698528,0.15655465,0.154874094,0.00103741,0.000643146,0.155767034,0.154196702,0.000981587,0.000588744,0.170266326,0.168820139,0.000916654,0.000529533,0.215732119,0.214367146,0.000889271,0.000475702
IDN,IDN.32_1,IDN.32.21_1,OILP,163014.7991,13.50144608,2200935.519,846930.7196,861940.5317,843945.639,835709.2569,830955.8102,844953.0303,860147.8531,842308.6448,834212.7536,829605.2695,590.8599639,528.6413935,501.0299453,487.6648081,475.9393471,1386.829332,1264.037272,1135.964201,1008.838526,874.601343,0.384804876,0.383906308,0.000268459,0.000630109,0.391624618,0.39081011,0.000240189,0.000574318,0.383448598,0.382704826,0.000227644,0.000516128,0.379706379,0.37902644,0.000221572,0.000458368,0.37754664,0.376933019,0.000216244,0.000397377
IDN,IDN.32_1,IDN.32.22_1,OILP,322110.5129,15.46006399,4979849.142,3040188.999,2867809.608,2613603.353,2446951.012,2320024.94,3035463.482,2863608.984,2609900.6,2443728.994,2317265.151,1211.257473,1074.065441,962.8811991,860.5128409,777.1386813,3514.259559,3126.559142,2739.871485,2361.505371,1982.650165,0.610498212,0.609549285,0.000243232,0.000705696,0.575882828,0.575039304,0.000215682,0.000627842,0.524835849,0.524092302,0.000193355,0.000550192,0.49137051,0.490723499,0.000172799,0.000474212,0.465882575,0.465328383,0.000156057,0.000398135
IDN,IDN.32_1,IDN.32.23_1,OILP,544.9914778,18.08895287,9858.325159,9689.914213,9006.198912,8322.63884,7646.993999,6974.422695,9680.607437,8997.479503,8314.50568,7639.445119,6967.460165,0,0,0,0,0,9.306775618,8.719408784,8.133160041,7.548880034,6.962530329,0.982916881,0.981972828,0,0.000944052,0.913562777,0.912678306,0,0.000884472,0.84422442,0.843399416,0,0.000825004,0.775688961,0.774923224,0,0.000765737,0.707465272,0.706759014,0,0.000706259
IDN,IDN.32_1,IDN.32.24_1,OILP,383.2071459,11.94073779,4575.776047,5107.375642,4833.657601,4448.361836,4154.415888,3724.385051,5092.855977,4820.516478,4436.139881,4143.921982,3715.616277,2.652261235,2.55525461,2.837312608,2.46783686,2.098361113,11.86740294,10.58586794,9.384643169,8.02606949,6.670412944,1.116176926,1.113003767,0.000579631,0.002593528,1.056357993,1.053486103,0.000558431,0.002313458,0.972154623,0.96948361,0.000620072,0.00205094,0.907915039,0.905621678,0.000539326,0.001754035,0.813935169,0.812018822,0.00045858,0.001457766
IDN,IDN.32_1,IDN.32.25_1,OILP,290.4203673,23.59099793,6851.306283,1764.402811,2139.447678,4979.768153,5237.051297,4918.97521,1761.25416,2136.518858,4977.150403,5234.688258,4916.93726,0,0.053936802,0.051170812,0.048404822,0.045638832,3.148651177,2.87488377,2.566578944,2.314634355,1.992311422,0.257527943,0.257068373,0,0.000459569,0.312268579,0.311841096,7.87248440743913e-06,0.000419611,0.726834847,0.726452766,7.4687672583397e-06,0.000374612,0.764387269,0.764042365,7.06505010924025e-06,0.000337838,0.717961657,0.717664203,6.66133296014081e-06,0.000290793
IDN,IDN.32_1,IDN.32.27_1,OILP,77945.40042,18.82402417,1467246.101,482959.0739,496419.573,493452.9801,507107.8947,530129.1904,481567.4108,495150.7552,492291.9076,506052.0333,529187.2443,571.985347,519.882083,480.1870303,439.6289835,395.0866331,819.6778109,748.9357614,680.8855184,616.232431,546.8594819,0.329160237,0.32821175,0.000389836,0.000558651,0.338334225,0.337469464,0.000354325,0.000510436,0.336312347,0.335521019,0.000327271,0.000464057,0.345618839,0.344899218,0.000299629,0.000419993,0.361308979,0.360666996,0.000269271,0.000372711
IDN,IDN.32_1,IDN.32.29_1,OILP,146983.2355,20.32899655,2988021.688,823192.3085,884703.2066,892849.4873,958614.231,1099215.854,822198.8527,883785.783,891973.0496,957754.9994,1098407.397,256.3577024,248.309557,259.9056608,294.349421,305.8898053,737.0980722,669.1140366,616.5320204,564.8821179,502.5678574,0.275497434,0.275164955,8.57951277302934e-05,0.000246684,0.296083261,0.295776228,8.31016582221516e-05,0.000223932,0.298809574,0.298516257,8.69825215280605e-05,0.000206335,0.320819034,0.320531475,9.85098007220694e-05,0.000189049,0.367874122,0.367603556,0.000102372,0.000168194
IDN,IDN.32_1,IDN.32.3_1,OILP,790.9525184,12.41163362,9817.01287,8906.334156,8220.952635,7596.710461,6871.181219,6089.6743,8878.37545,8195.973811,7574.673978,6852.198562,6073.736765,1.041014831,0.907246765,0.773478698,0.639710631,0.510518041,26.91769037,24.07157727,21.26300422,18.34294668,15.42701687,0.907234642,0.904386657,0.000106042,0.002741943,0.837418953,0.83487451,9.24157660354498e-05,0.002452027,0.77383116,0.771586437,7.87896183782818e-05,0.002165934,0.699925864,0.697992215,6.51634707211139e-05,0.001868486,0.620318459,0.618694999,5.20033994203805e-05,0.001571457
IDN,IDN.32_1,IDN.32.30_1,OILP,51490.71723,12.28688001,632660.2644,963739.2954,846398.9441,732511.9004,639121.7988,524989.4726,956758.4901,840265.658,727221.2648,634655.3546,521352.8601,3576.07697,3171.815043,2769.425171,2380.268408,1983.163726,3404.728363,2961.471069,2521.210466,2086.175761,1653.448809,1.52331251,1.512278459,0.005652444,0.005381606,1.337841163,1.328146725,0.005013457,0.004680982,1.157828208,1.149465686,0.004377429,0.003985094,1.010213277,1.003153494,0.003762317,0.003297466,0.829812622,0.824064493,0.003134642,0.002613486
IDN,IDN.32_1,IDN.32.31_1,OILP,24640.59718,18.88613674,465365.6876,298758.7039,272479.2883,240893.7132,211446.9388,187098.5528,293293.1577,267888.34,237163.3694,208507.1376,184723.9154,3741.563102,3152.147093,2579.824815,2047.472456,1674.752749,1723.983094,1438.801241,1150.518924,892.3287693,699.884643,0.641986962,0.630242335,0.008040049,0.003704577,0.585516499,0.57565125,0.006773484,0.003091765,0.517643908,0.509627967,0.005543651,0.00247229,0.454367274,0.448050089,0.004399707,0.001917479,0.4020463,0.396943566,0.003598789,0.001503946
IDN,IDN.32_1,IDN.32.32_1,OILP,52.74776053,12.44083512,656.2261919,986.5598315,920.2851876,866.1420634,796.2410955,748.8769124,984.0864459,917.9930198,864.026446,794.3016514,747.1062528,0.15169599,0.141909152,0.132122314,0.122335476,0.112548638,2.321689579,2.150258606,1.983495086,1.817108563,1.658110955,1.503383808,1.499614703,0.000231164,0.003537941,1.402390211,1.398897257,0.00021625,0.003276703,1.319883409,1.316659494,0.000201337,0.003022578,1.213363784,1.210408334,0.000186423,0.002769028,1.141187172,1.138488927,0.000171509,0.002526737
IDN,IDN.32_1,IDN.32.33_1,OILP,607.8422895,23.83792808,14489.70078,2424.832221,2440.248974,2310.847057,2291.468866,2138.242646,2414.321909,2430.512682,2301.812447,2283.076786,2130.529721,4.948047627,4.594611312,4.271099506,3.975699261,3.661404236,5.562263769,5.141680577,4.763510858,4.416380663,4.051520998,0.167348675,0.16662331,0.000341487,0.000383877,0.168412655,0.167740709,0.000317095,0.000354851,0.159482041,0.158858522,0.000294768,0.000328751,0.158144664,0.157565489,0.000274381,0.000304794,0.147569828,0.147037524,0.00025269,0.000279614
IDN,IDN.32_1,IDN.32.34_1,OILP,4342.21911,14.76926033,64131.36443,37089.96585,39192.6949,37650.20508,39870.95074,45767.76699,37032.08604,39139.00299,37602.24747,39819.83576,45722.60073,5.529449146,4.917064613,4.362323815,10.19755546,9.31512377,52.35035972,48.77485122,43.5952809,40.91743232,35.85113095,0.578343626,0.577441107,8.62206690155463e-05,0.000816299,0.611131468,0.61029425,7.66717604756538e-05,0.000760546,0.587079433,0.58633163,6.8021690376338e-05,0.000679781,0.621707508,0.620910472,0.00015901,0.000638025,0.71365653,0.712952253,0.000145251,0.000559026
IDN,IDN.32_1,IDN.32.4_1,OILP,49802.40559,21.35707789,1063633.855,286598.1299,310616.3362,318251.6946,319940.7619,361777.0451,285560.6602,309606.981,317353.8228,319097.3027,361007.9078,583.4488568,587.5162275,522.5095247,509.0553517,481.4002438,454.0208453,421.838926,375.3623258,334.4038003,287.737072,0.269451869,0.268476468,0.000548543,0.000426858,0.292033142,0.291084173,0.000552367,0.000396602,0.299211701,0.298367546,0.000491249,0.000352906,0.300799716,0.300006719,0.0004786,0.000314397,0.340133067,0.339409945,0.0004526,0.000270523
IDN,IDN.32_1,IDN.32.6_1,OILP,141.0686425,15.24055401,2149.964265,496.403741,517.2309038,713.5486046,692.7152994,732.6265462,494.6962727,515.6318805,706.2595502,685.8806058,725.2510536,0,0,4.372784238,4.148538893,4.694243548,1.707468261,1.599023287,2.916270155,2.686154694,2.681249053,0.230889299,0.230095114,0,0.000794184,0.240576512,0.239832768,0,0.000743744,0.331888588,0.328498274,0.002033887,0.001356427,0.322198518,0.319019538,0.001929585,0.001249395,0.340762197,0.337331678,0.002183405,0.001247113
IDN,IDN.32_1,IDN.32.7_1,OILP,3810.96486,19.275427,73457.97494,37257.783,34471.17892,32602.42143,28933.63999,26908.44732,37146.87197,34372.51667,32515.27198,28858.8855,26845.25297,3.176503735,2.918691228,2.661053081,2.403589296,2.412191422,107.7345282,95.74356026,84.48839917,72.35089918,60.782163,0.507198613,0.505688756,4.32424626203735e-05,0.001466614,0.469263942,0.467920831,3.97328027413493e-05,0.001303379,0.443824125,0.44263774,3.62255164768263e-05,0.00115016,0.393880175,0.392862525,3.27206038268048e-05,0.000984929,0.366310769,0.36545049,3.28377065071937e-05,0.000827441
IDN,IDN.32_1,IDN.32.8_1,OILP,1747.352719,23.02193567,40227.44188,2191.900927,2926.491932,3080.144546,3232.378052,3436.831072,2188.098772,2922.642833,3076.522195,3229.032706,3433.817028,0.090452917,0.079811398,0.069169878,0.058528358,0.047886839,3.711701278,3.769287206,3.553180691,3.286817274,2.966157126,0.054487704,0.054393187,2.24853764418304e-06,9.22678923803682e-05,0.072748646,0.072652963,1.98400380369092e-06,9.36994009543955e-05,0.076568243,0.076478196,1.7194699631988e-06,8.83272841794632e-05,0.080352563,0.080269402,1.45493612270667e-06,8.17058485488199e-05,0.085434989,0.085360064,1.19040228221455e-06,7.37346693510049e-05
IDN,IDN.34_1,IDN.34.1_1,OILP,150.5280945,11.3,1700.967468,764.9993502,687.2876777,663.5320682,656.5379597,823.4159397,762.9700946,685.5272561,661.9768651,655.1694086,822.2471561,0.289128085,0.253987964,0.218847843,0.183707722,0.148567601,1.740127444,1.506433577,1.336355244,1.184843435,1.020215939,0.449743669,0.448550668,0.000169979,0.001023022,0.404056921,0.403021968,0.00014932,0.000885633,0.390090981,0.389176676,0.000128661,0.000785644,0.38597914,0.385174567,0.000108002,0.00069657,0.484086824,0.483399695,8.73429996497928e-05,0.000599786
IDN,IDN.34_1,IDN.34.10_1,OILP,206848.4553,14.75875409,3052825.484,3748943.262,3530239.657,3291262.572,3112524.637,2786200.679,3737110.427,3519611.841,3281577.25,3103857.638,2778663.267,7840.126436,7049.030558,6458.41855,5821.994772,5092.028525,3992.708675,3578.785097,3226.903193,2845.003695,2445.383577,1.228024098,1.224148071,0.002568154,0.001307873,1.156384364,1.15290306,0.002309019,0.001172286,1.07810374,1.074931164,0.002115554,0.001057022,1.019555377,1.016716368,0.001907084,0.000931925,0.912662939,0.910193944,0.001667972,0.000801023
IDN,IDN.34_1,IDN.34.11_1,OILP,79526.18079,16.02134319,1274116.235,1657022.851,1521437.157,1393854.217,1320151.793,1197166.165,1655195.818,1519791.423,1392371.345,1318827.381,1195993.66,1035.373407,933.8686249,845.0451715,757.8503051,679.6695368,791.6593919,711.8652113,637.8263986,566.5620202,492.8351363,1.300527225,1.299093264,0.000812621,0.00062134,1.194111742,1.192820075,0.000732954,0.000558713,1.093977283,1.09281344,0.00066324,0.000500603,1.036131365,1.03509189,0.000594805,0.000444671,0.939605141,0.938684892,0.000533444,0.000386805
