GID_0,GID_1,commodity,area__ha,yield_mt_ha,production_mt,LD_2020_CO2e,LD_2021_CO2e,LD_2022_CO2e,LD_2023_CO2e,LD_2024_CO2e,LD_2020_CO2,LD_2021_CO2,LD_2022_CO2,LD_2023_CO2,LD_2024_CO2,LD_2020_CH4,LD_2021_CH4,LD_2022_CH4,LD_2023_CH4,LD_2024_CH4,LD_2020_N2O,LD_2021_N2O,LD_2022_N2O,LD_2023_N2O,LD_2024_N2O,EF_2020_CO2e,EF_2020_CO2,EF_2020_CH4,EF_2020_N2O,EF_2021_CO2e,EF_2021_CO2,EF_2021_CH4,EF_2021_N2O,EF_2022_CO2e,EF_2022_CO2,EF_2022_CH4,EF_2022_N2O,EF_2023_CO2e,EF_2023_CO2,EF_2023_CH4,EF_2023_N2O,EF_2024_CO2e,EF_2024_CO2,EF_2024_CH4,EF_2024_N2O
MMR,MMR.14_1,OILP,57532.19443,16.87066373,970606.3058,757836.1239,671970.0168,588768.1055,514537.0261,447190.6274,756975.47,671204.9721,588094.89,513946.9976,446681.1975,114.8705681,103.6296333,93.14998101,85.06553816,76.30487129,745.7832793,661.4150058,580.0655598,504.9629113,433.1250603,0.780786318,0.7798996,0.000118349,0.000768368,0.692319855,0.691531642,0.000106768,0.000681445,0.60659827,0.605904666,9.59709209104914e-05,0.000597632,0.530119187,0.529511291,8.76416500183553e-05,0.000520255,0.460733281,0.460208423,7.861567644529e-05,0.000446242
MYS,MYS.14_1,OILP,1921623.562,15.20326174,29214945.97,69108895.98,61124503.08,53290829.02,45726879.59,38529223.57,67443725,59666695.84,52035447.77,44666763.26,37655390.83,878733.6262,766934.2972,657976.9152,553286.6727,453897.3937,786437.3554,690872.9414,597404.3365,506829.6622,419935.3458,2.365532219,2.30853499,0.030078222,0.026919008,2.092233993,2.042334629,0.026251436,0.023647928,1.824094731,1.781124217,0.022521928,0.020448586,1.565187888,1.528901108,0.01893848,0.017348301,1.318818922,1.288908453,0.015536479,0.01437399
MYS,MYS.3_1,OILP,407492.1591,19.08176993,7775671.629,9463619.154,8807961.936,8265943.456,7742234.078,7204259.741,9459502.119,8804127.815,8262386.7,7738864.332,7201167.92,1496.788411,1397.483611,1295.205571,1290.447794,1200.86281,2620.246751,2436.637938,2261.549816,2079.298161,1890.958302,1.217080608,1.216551131,0.000192496,0.00033698,1.132758989,1.132265897,0.000179725,0.000313367,1.063052023,1.062594602,0.000166572,0.000290849,0.995699722,0.995266351,0.00016596,0.000267411,0.926512858,0.92611523,0.000154438,0.000243189
MYS,MYS.16_1,OILP,368804.2917,17.94164752,6616956.603,6510247.149,6209556.627,5911306.127,5504016.965,5163256.099,6475515.265,6178589.275,5884051.3,5480524.103,5142905.109,20514.72596,18277.65377,16086.30122,13897.0132,12252.48632,14217.1577,12689.69745,11168.52598,9595.849406,8098.503862,0.983873333,0.978624412,0.003100327,0.002148595,0.938430913,0.933750914,0.002762245,0.001917754,0.893357246,0.889238309,0.002431072,0.001687864,0.831804906,0.828254503,0.002100212,0.001450191,0.78030678,0.777231198,0.00185168,0.001223902
MYS,MYS.2_1,OILP,158397.743,19.18707976,3039190.128,2248042.334,2226017.332,2137788.93,2127864.568,2111334.625,2247181.406,2225087.577,2136893.823,2126931.512,2110492.726,358.260179,408.2832485,405.1350369,462.1872198,420.2576745,502.6680198,521.471505,489.9713144,470.8686721,421.6419772,0.739684666,0.73940139,0.00011788,0.000165395,0.732437668,0.732131747,0.000134339,0.000171582,0.703407434,0.703112913,0.000133304,0.000161218,0.700141972,0.699834963,0.000152076,0.000154932,0.694703041,0.694426027,0.000138279,0.000138735
MYS,MYS.8_1,OILP,1012179.764,19.99377324,20237292.69,18524334.87,17400487.43,15858250.91,14835219.12,13843488.31,18411858.09,17304259.48,15776015.77,14764803.55,13784686.2,56835.32871,48143.15263,40803.56635,34875.00267,29015.04086,55641.45808,48084.78971,41431.57491,35540.56624,29787.07154,0.915356375,0.909798478,0.002808445,0.002749452,0.859822887,0.855067906,0.002378932,0.002376049,0.783615237,0.779551693,0.002016256,0.002047288,0.733063426,0.729583931,0.001723304,0.001756192,0.684058314,0.681152682,0.001433741,0.00147189
MYS,MYS.6_1,OILP,93662.19791,19.97965986,1871338.856,1370356.906,1332426.75,1284701.074,1239037.563,1202967.458,1367985.624,1330275.872,1282747.069,1237280.916,1201429.623,1258.638337,1144.171406,1049.127018,955.5949961,841.3174015,1112.643123,1006.706307,904.8779896,801.0516982,696.5179077,0.732286887,0.73101973,0.000672587,0.000594571,0.712017893,0.710868514,0.000611419,0.00053796,0.686514401,0.685470226,0.000560629,0.000483546,0.662112882,0.661174171,0.000510648,0.000428063,0.642837856,0.642016072,0.00044958,0.000372203
MYS,MYS.7_1,OILP,251141.5155,19.45085153,4884916.329,3862914.414,3648232.338,3400413.358,3240547.19,3056940.504,3859148.871,3644822.796,3397399.412,3237911.251,3054699.513,1951.549373,1772.223145,1565.034505,1372.258143,1166.650651,1813.993392,1637.319297,1448.911808,1263.681799,1074.340538,0.790784151,0.7900133,0.000399505,0.000371346,0.746836198,0.746138224,0.000362795,0.000335179,0.696104729,0.695487739,0.000320381,0.000296609,0.663378239,0.662838631,0.000280917,0.000258691,0.625791784,0.625333027,0.000238827,0.00021993
MYS,MYS.1_1,OILP,1337749.858,20.10791019,26899354.01,18686018.87,17839241.77,16746382.77,16202925.3,15383333.21,18553938.69,17718672.65,16638308.2,16107268.2,15300434.86,71701.84976,65599.62393,58886.2849,52278.48943,45441.35,60378.33193,54969.49677,49188.28903,43378.60355,37457.004,0.694664224,0.689754062,0.00266556,0.002244602,0.663184765,0.658702534,0.002438706,0.002043525,0.622557061,0.618539322,0.002189134,0.001828605,0.602353696,0.598797584,0.001943485,0.001612626,0.571884857,0.56880306,0.00168931,0.001392487
MYS,MYS.9_1,OILP,447995.3368,17.39908694,7794709.814,4975754.479,4850421.774,4661090.238,4614849.661,4443212.907,4947598.473,4824609.699,4637724.522,4593333.313,4424097.972,16468.48392,15137.60225,13744.47623,12868.26628,11555.88589,11687.52198,10674.47319,9621.239798,8648.081253,7559.048941,0.638350189,0.634737994,0.002112777,0.001499417,0.622270988,0.618959501,0.001942035,0.001369451,0.59798124,0.594983602,0.001763308,0.001234329,0.592048937,0.589288559,0.001650897,0.001109481,0.570029291,0.567576995,0.001482529,0.000969767
MYS,MYS.13_1,OILP,1072855.39,18.53768454,19888254.78,15406720.58,13766399.77,12270023.63,11034619.6,9865018.352,15351423.02,13718178.12,12228192.49,10998412.58,9833785.007,32031.79406,28040.66194,24449.06691,21377.63523,18739.56161,23265.75731,20180.98702,17382.07752,14829.38092,12493.78338,0.77466428,0.771883868,0.001610588,0.001169824,0.69218742,0.689762791,0.001409911,0.001014719,0.616948233,0.614844924,0.001229322,0.000873987,0.554830965,0.553010443,0.001074887,0.000745635,0.496022324,0.494451882,0.000942243,0.000628199
MYS,MYS.15_1,OILP,211070.2276,20.11785974,4246281.233,2439182.011,2375343.471,2236454.632,2166271.224,2082434.108,2404356.415,2344110.599,2208795.963,2142031.455,2061681.425,20358.16214,18196.04651,16094.05184,14100.88648,12063.94033,14467.43404,13036.82553,11564.6176,10138.88258,8688.742301,0.574427806,0.566226371,0.004794351,0.003407083,0.559393818,0.552038471,0.004285172,0.003070175,0.526685471,0.52017185,0.003790152,0.00272347,0.510157266,0.504448796,0.003320761,0.002387709,0.49041361,0.485526349,0.00284106,0.0020462
MYS,MYS.12_1,OILP,234.9667916,20.12032167,4727.607428,2054.851877,1973.145659,1970.957205,1892.375807,1769.984073,2050.512762,1969.269705,1966.423664,1888.362902,1765.862153,2.689599402,2.416130596,2.753978515,2.449160133,2.629663544,1.649515527,1.459823394,1.779561846,1.563745068,1.49225601,0.434649431,0.433731606,0.000568913,0.000348911,0.417366647,0.416546791,0.000511068,0.000308787,0.416903737,0.415944787,0.000582531,0.000376419,0.400281926,0.399433102,0.000518055,0.000330769,0.3743932,0.373521317,0.000556236,0.000315647
MYS,MYS.11_1,OILP,5620.565462,20.48365747,115129.7377,25924.18375,24029.17938,22160.62996,21170.70276,20588.99371,25573.34384,23711.30609,21875.44621,20919.97114,20366.27975,244.7595567,223.5941334,202.795701,180.1894409,163.3280512,106.0803514,94.27916336,82.38804764,70.54218621,59.38591415,0.225173654,0.22212631,0.002125946,0.000921398,0.208713925,0.205952924,0.001942106,0.000818895,0.192483979,0.190006914,0.001761454,0.00071561,0.183885616,0.181707798,0.001565099,0.000612719,0.178832977,0.176898516,0.001418643,0.000515817
MYS,MYS.10_1,OILP,2241.155059,18.36347483,41155.39452,3897.647099,3567.258738,3394.428861,3787.727088,4099.261751,3896.423122,3566.320822,3393.634712,3787.011157,4098.663777,0.332833989,0.274618324,0.242310286,0.210002247,0.177694209,0.891143507,0.663298214,0.551838189,0.505928549,0.420279925,0.094705619,0.094675878,8.08725060035429e-06,2.16531396915891e-05,0.086677792,0.086655003,6.67271755685287e-06,1.61169203174667e-05,0.082478346,0.082459049,5.887691961929e-06,1.34086477668202e-05,0.092034766,0.09201737,5.10266636700514e-06,1.22931283861693e-05,0.099604482,0.099589952,4.31764077208128e-06,1.02120251653649e-05
NGA,NGA.33_1,OILP,15900.83703,3.781834187,60134.32909,258867.3675,244663.8051,311344.4506,344506.5887,429520.234,257518.3289,243400.4763,310135.689,343375.8032,428472.021,731.7598274,685.3007996,656.6751717,614.2956026,571.5075877,617.2787367,578.0279832,552.0865147,516.4899135,476.705445,4.304818419,4.282384668,0.012168753,0.010264997,4.068621183,4.047612737,0.011396166,0.00961228,5.177482735,5.15738171,0.010920138,0.009180888,5.7289504,5.710146074,0.01021539,0.008588936,7.142679407,7.125248215,0.009503849,0.007927343
NGA,NGA.9_1,OILP,20974.60616,2.905534495,60942.44172,341755.6717,324430.0607,308701.8532,287137.1125,264825.9169,341419.2616,324119.4697,308416.3717,286875.7872,264588.6529,62.89701943,57.26724814,52.00734597,47.21161273,42.54029231,273.5131417,253.3237934,233.4741481,214.1137167,194.7236486,5.607843435,5.602323306,0.001032073,0.004488057,5.323548771,5.318452305,0.000939694,0.004156771,5.065465782,5.060781337,0.000853385,0.00383106,4.711611554,4.707323486,0.000774692,0.003513376,4.345508802,4.341615555,0.00069804,0.003195206
NGA,NGA.12_1,OILP,61327.21985,2.589624139,158814.4489,579088.8022,575639.0606,564651.9906,553431.3242,565430.8185,576956.3124,573681.2852,562853.2365,551769.1078,563940.5885,975.5103613,892.695747,818.2970403,758.7126735,679.9473231,1156.979381,1065.079627,980.4571038,903.5037193,810.282618,3.646323154,3.632895599,0.006142453,0.007285102,3.624601317,3.612273879,0.005620998,0.00670644,3.555419514,3.544093377,0.005152535,0.006173601,3.484766834,3.474300429,0.004777353,0.005689052,3.560323525,3.550940059,0.004281395,0.005102071
NGA,NGA.28_1,OILP,26973.52089,2.845801508,76761.28642,140228.0377,145129.5064,141869.9997,138831.9585,141745.8219,140120.4388,145027.7658,141775.4982,138745.1261,141667.0205,15.03980423,13.88581021,12.86107101,11.74707913,10.61994241,92.55911792,87.8548047,81.6404432,75.0853187,68.18137387,1.82680677,1.825405036,0.00019593,0.001205805,1.890660164,1.889334748,0.000180896,0.00114452,1.848197266,1.846966157,0.000167546,0.001063563,1.808619487,1.807488287,0.000153034,0.000978166,1.846579551,1.845552975,0.00013835,0.000888226
NGA,NGA.29_1,OILP,27452.42009,2.703220726,74209.95096,59301.08335,74302.47179,94214.89736,112092.3155,119877.3907,59231.75375,74231.84497,94144.06069,112023.9075,119814.8392,2.79888525,2.754437572,2.53730822,2.709844062,2.489972916,66.5307154,67.87237766,68.29936286,65.69818961,60.06147362,0.799098808,0.798164572,3.77157674097372e-05,0.00089652,1.001246744,1.000295028,3.71168224244815e-05,0.000914599,1.26957229,1.268617746,3.41909432247095e-05,0.000920353,1.510475537,1.509553719,3.65159123154831e-05,0.000885302,1.615381618,1.61453872,3.35530866619497e-05,0.000809345
NGA,NGA.25_1,OILP,3285.893927,4.497776056,14779.21503,13938.46587,14765.18713,18897.52449,20567.83549,23385.87267,13928.62564,14755.48952,18887.39754,20555.23397,23346.44301,0,0,0,2.183975451,23.42575018,9.840231694,9.69760968,10.12694829,10.41754551,16.00390535,0.943112732,0.942446917,0,0.000665816,0.999050836,0.99839467,0,0.000656165,1.278655493,1.277970278,0,0.000685216,1.391673066,1.390820414,0.000147773,0.000704878,1.582348766,1.579680854,0.001585047,0.001082866
NGA,NGA.30_1,OILP,2415.396836,2.91281559,7035.605562,6272.542103,7527.098563,7910.405019,7925.477408,7957.30929,6268.134725,7522.835991,7906.411908,7921.825847,7954.050989,0.055118466,0.042869918,0.03062137,0.018372822,0.006124274,4.352258658,4.219702272,3.962489844,3.633188515,3.252176858,0.891542604,0.890916165,7.83421777370486e-06,0.000618605,1.069857953,1.069252096,6.09328049065934e-06,0.000599764,1.1243389,1.123771343,4.35234320761381e-06,0.000563205,1.126481202,1.12596219,2.61140592456828e-06,0.0005164,1.1310056,1.130542484,8.70468641522762e-07,0.000462245
NGA,NGA.6_1,OILP,767.4989612,2.792011925,2142.866252,1836.235216,1779.247209,1903.762242,1779.947769,1664.582556,1827.759155,1771.481708,1896.658363,1773.502811,1658.796519,3.03266309,2.775539705,2.529378853,2.294180533,2.058982214,5.443397714,4.989960761,4.574500818,4.150777802,3.727054785,0.856906125,0.852950647,0.001415237,0.002540241,0.830311835,0.82668795,0.001295246,0.002328638,0.888418603,0.885103474,0.001180372,0.002134758,0.830638761,0.827631127,0.001070613,0.001937021,0.776801891,0.774101752,0.000960854,0.001739285
NGA,NGA.31_1,OILP,464.8786935,2.533720422,1177.872639,658.1707845,603.124153,635.1956654,659.7326056,876.6100223,657.0793428,602.1336035,634.2803316,658.9073957,875.8870259,0,0,0,0,0,1.091441662,0.990549506,0.91533381,0.825209854,0.722996344,0.558779245,0.557852624,0,0.000926621,0.512045303,0.511204339,0,0.000840965,0.53927364,0.538496532,0,0.000777108,0.560105213,0.55940462,0,0.000700593,0.744231586,0.74361777,0,0.000613815
NGA,NGA.13_1,OILP,269.7988499,4.192881684,1131.234656,611.5098499,662.5531819,695.170401,712.2277388,762.2833444,610.7851394,661.8859774,694.5701314,711.6925211,761.812772,0,0,0,0,0,0.724710445,0.667204522,0.600269545,0.535217686,0.470572398,0.540568525,0.539927889,0,0.000640637,0.585690315,0.585100513,0,0.000589802,0.614523607,0.613992974,0,0.000530632,0.629602121,0.629128994,0,0.000473127,0.67385077,0.673434789,0,0.000415981
NGA,NGA.10_1,OILP,31478.28863,3.868041292,121759.3202,68807.00086,69006.862,65534.2811,81350.53534,78900.97507,68013.55958,68304.30389,64913.15495,80760.03823,78374.57953,413.1878349,364.4403927,321.6232991,306.7507704,274.9820182,380.2534467,338.1177241,299.5028495,283.7463461,251.413523,0.565106644,0.558590172,0.00339348,0.003122993,0.566748089,0.560978032,0.002993121,0.002776935,0.538228047,0.533126785,0.002641468,0.002459794,0.668125735,0.663276027,0.002519321,0.002330387,0.648007684,0.643684437,0.002258406,0.00206484
NGA,NGA.17_1,OILP,28897.3758,5.121164885,147988.2262,39147.46301,47708.70383,47576.87916,56957.64526,60064.02933,39097.12553,47660.62964,47532.04929,56913.87187,60024.20459,9.654516908,9.379373546,8.665967065,9.605605839,8.807427806,40.68296701,38.69481485,36.16389999,34.16778537,31.01731284,0.264530929,0.264190784,6.52384122473082e-05,0.000274907,0.322381753,0.322056902,6.33791875737749e-05,0.000261472,0.321490975,0.321188047,5.85584900096698e-05,0.00024437,0.384879573,0.384583783,6.49079057645623e-05,0.000230882,0.405870324,0.405601217,5.95143818764061e-05,0.000209593
NGA,NGA.14_1,OILP,1935.85022,3.222125244,6237.551861,1127.664961,1138.893333,1225.270816,1315.1898,2059.296029,1126.418232,1137.739006,1224.216667,1314.243214,2058.458481,0,0,0,0,0,1.246729408,1.154327807,1.054148814,0.946585995,0.837547275,0.180786467,0.180586592,0,0.000199875,0.182586591,0.18240153,0,0.000185061,0.19643457,0.196265569,0,0.000169,0.210850319,0.210698563,0,0.000151756,0.330144915,0.33001064,0,0.000134275
NGA,NGA.3_1,OILP,94900.00113,3.747699853,355656.7203,63900.45231,76732.80982,85234.08941,89745.97121,96168.18386,63778.91165,76614.40091,85120.67115,89641.02351,96073.72577,6.555435942,6.329210066,6.422677859,6.194603277,5.622294364,114.9852192,112.0796998,106.9955803,98.75309989,88.83580317,0.179668902,0.179327166,1.84319192319947e-05,0.000323304,0.215749641,0.215416711,1.77958399354953e-05,0.000315134,0.239652689,0.239333791,1.80586433296619e-05,0.000300839,0.252338747,0.252043666,1.74173660294555e-05,0.000277664,0.270396082,0.270130495,1.58082050573955e-05,0.00024978
NGA,NGA.1_1,OILP,5673.54707,3.516382115,19950.35945,3093.196853,4059.001337,4683.782737,4827.620862,5386.359987,3086.593584,4052.36246,4676.310075,4820.659128,5379.969923,1.13696934,1.118651742,1.466545474,1.365018409,1.263491343,5.466299604,5.520225234,6.006115925,5.596716176,5.126572602,0.155044668,0.154713683,5.69899175478247e-05,0.000273995,0.203455048,0.203122278,5.60717587633448e-05,0.000276698,0.234771847,0.234397284,7.3509726905148e-05,0.000301053,0.241981648,0.241632695,6.84207426143973e-05,0.000280532,0.269988117,0.269667819,6.33317583236465e-05,0.000256966
NGA,NGA.23_1,OILP,679.7548974,2.485683971,1689.655853,121.0553484,234.3835971,363.8807321,336.6105399,309.6597314,120.8865639,234.1739172,362.6519478,335.4570427,308.5804818,0,0,0.773941794,0.734252471,0.694563149,0.168784497,0.209679872,0.454842524,0.419244683,0.384686398,0.071644973,0.07154508,0,9.98928252238876e-05,0.138716767,0.138592671,0,0.000124096,0.215357898,0.214630658,0.000458047,0.000269192,0.199218403,0.198535721,0.000434557,0.000248124,0.18326793,0.182629191,0.000411068,0.000227671
NGA,NGA.24_1,OILP,43.80020674,2.423918534,106.1681329,24.50926569,22.66533066,21.01307655,19.55250337,18.09193019,24.4803358,22.64053891,20.99111921,19.53207667,18.07303414,0,0,0,0,0,0.028929889,0.024791742,0.021957346,0.020426701,0.018896056,0.230853317,0.230580826,0,0.000272491,0.213485252,0.213251738,0,0.000233514,0.197922634,0.197715818,0,0.000206817,0.184165463,0.183973064,0,0.0001924,0.170408292,0.17023031,0,0.000177982
NGA,NGA.4_1,OILP,366.435977,5.313222503,1946.955879,281.8818847,281.0873366,279.1467235,273.2975027,251.259518,281.3855195,280.6176367,278.7070244,272.8909082,250.8890973,0.000875379,0,0,0,0,0.495489866,0.469699879,0.439699083,0.406594502,0.370420752,0.144780828,0.144525884,4.49614132274446e-07,0.000254495,0.144372731,0.144131482,0,0.000241248,0.143375988,0.143150149,0,0.000225839,0.140371698,0.140162862,0,0.000208836,0.129052497,0.128862241,0,0.000190256
NGA,NGA.11_1,OILP,360.0307413,2.912989203,1048.765662,62.7745367,99.94382004,92.91048824,86.23563282,79.5965262,62.72380033,99.90008078,92.87294783,86.20299486,79.56829254,0,0,0,0,0,0.050736365,0.043739258,0.037540404,0.032637957,0.028233665,0.059855637,0.05980726,0,4.83772183750238e-05,0.095296617,0.095254912,0,4.17054637017552e-05,0.088590323,0.088554528,0,3.5794844283238e-05,0.082225836,0.082194715,0,3.11203520728752e-05,0.075895435,0.075868514,0,2.69208518159156e-05
NGA,NGA.7_1,OILP,160.5614315,2.285330411,366.9359223,10.04542029,9.193160635,8.385807486,7.623360845,6.860914203,10.02190362,9.172125146,8.366895734,7.606215383,6.845535032,0,0,0,0,0,0.023516674,0.02103549,0.018911752,0.017145462,0.015379171,0.027376497,0.027312408,0,6.40893209766426e-05,0.025053858,0.024996531,0,5.73274198599186e-05,0.022853602,0.022802062,0,5.15396587788714e-05,0.020775728,0.020729002,0,4.67260377335015e-05,0.018697854,0.018655941,0,4.19124166881315e-05
NIC,NIC.2_1,OILP,31404.85901,13.35910267,419540.7357,173582.1247,155420.8699,141196.3553,129578.9442,131052.7069,172916.9057,154838.9074,140653.5153,129070.6662,130598.0718,339.677824,296.8071459,285.3934323,275.0981949,250.0940987,325.5411943,285.1553095,257.4465938,233.1797945,204.5410036,0.413743196,0.412157607,0.000809642,0.000775947,0.370454777,0.369067636,0.000707457,0.000679684,0.336549811,0.33525592,0.000680252,0.000613639,0.308859029,0.307647518,0.000655713,0.000555798,0.312371829,0.311288179,0.000596114,0.000487536
NIC,NIC.17_1,OILP,4005.242982,13.09570548,52451.48245,27133.69773,23510.16464,19807.39319,16364.87345,13701.09496,27012.09001,23406.54697,19721.71907,16296.61416,13649.882,51.43048772,43.58896108,35.69168098,27.92336431,20.28400957,70.17723269,60.02870738,49.98243775,40.33592847,30.92895251,0.517310407,0.514991927,0.000980534,0.001337946,0.448226886,0.44625139,0.000831034,0.001144462,0.377632667,0.375999269,0.00068047,0.000952927,0.312000208,0.310698829,0.000532366,0.000769014,0.261214637,0.26023825,0.000386719,0.000589668
PAN,PAN.1_1,OILP,348.0168257,10.61305299,3693.521011,2703.983387,2666.368631,2805.077572,2617.062081,2408.897276,2680.12236,2642.657865,2781.792112,2595.529394,2389.088588,11.6537115,11.94663243,12.04110228,11.1208081,10.21009218,12.20731561,11.76413387,11.24435779,10.41187853,9.598596389,0.732088264,0.725628026,0.003155177,0.003305062,0.721904281,0.715484725,0.003234483,0.003185073,0.759458946,0.753154538,0.003260061,0.003044347,0.708554811,0.702724957,0.003010896,0.002818957,0.652195363,0.646832272,0.002764325,0.002598766
PAN,PAN.2_1,OILP,21135.28373,10.88534815,230064.9218,87622.06358,78916.9052,73996.87472,73663.16347,68358.08964,86807.09587,78205.9346,73300.23267,72964.49261,67745.95513,488.1018481,428.8141795,437.3183687,455.2370213,401.830841,326.8658635,282.1564236,259.3236792,243.4338456,210.3036718,0.38085799,0.377315652,0.002121583,0.001420755,0.343020155,0.339929851,0.001863883,0.001226421,0.321634755,0.318606731,0.001900848,0.001127176,0.320184246,0.317147404,0.001978733,0.001058109,0.297125216,0.294464513,0.001746598,0.000914106
PAN,PAN.10_1,OILP,0.380100737,11.13009639,4.230557834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,PHL.29_1,OILP,55.74387986,3.380357492,188.4342419,1947.685162,1797.324518,1646.963874,1497.17823,1349.445283,1946.620061,1796.354292,1646.088522,1496.395077,1348.746507,0.404716458,0.374737461,0.344758464,0.314779467,0.28480047,0.660384318,0.595488647,0.530592976,0.468373751,0.413975304,10.33615304,10.33050066,0.002147786,0.003504588,9.538205473,9.533056589,0.001988691,0.003160193,8.740257911,8.735612516,0.001829596,0.002815799,7.945361814,7.941205705,0.0016705,0.002485608,7.161359152,7.157650825,0.001511405,0.002196922
PHL,PHL.80_1,OILP,86.37199649,2.370090823,204.7094763,1535.3451,1393.64348,1261.828841,1127.452914,993.0769874,1534.570947,1392.934683,1261.184661,1126.877305,992.5699494,0,0,0,0,0,0.774152334,0.708797041,0.644180451,0.575609256,0.507038061,7.500117375,7.496335663,0,0.003781712,6.807908972,6.804446518,0,0.003462453,6.16399819,6.160851387,0,0.003146803,5.507575589,5.504763754,0,0.002811835,4.851152988,4.848676121,0,0.002476867
PHL,PHL.79_1,OILP,3039.138078,4.441287154,13497.68491,95566.97355,87776.71381,80337.2421,72710.43467,65145.46086,95545.49311,87757.2925,80319.86149,72695.00052,65131.915,8.132402411,7.217723868,6.303045325,5.437402218,4.620794545,13.34804071,12.20358889,11.07756874,9.99673856,8.925063305,7.08024926,7.078657843,0.000602504,0.000988913,6.503094007,6.501655144,0.000534738,0.000904125,5.95192751,5.950639836,0.000466972,0.000820701,5.386881912,5.385738446,0.00040284,0.000740626,4.826417369,4.8254138,0.00034234,0.000661229
PHL,PHL.81_1,OILP,607.3151335,4.574094046,2777.916536,16764.43868,15556.92246,14371.05056,13141.34028,11913.43775,16760.96737,15553.47229,14367.963,13138.62847,11911.10114,0.436298385,0.639422639,0.569724978,0.500027317,0.430329656,3.035017273,2.810751722,2.517828166,2.211789538,1.90627941,6.034896463,6.033646852,0.00015706,0.001092552,5.600212339,5.598970339,0.000230181,0.00101182,5.173319777,5.172208313,0.000205091,0.000906373,4.730646191,4.729669986,0.000180001,0.000796204,4.288623359,4.287782222,0.000154911,0.000686226
PHL,PHL.59_1,OILP,6671.499825,1.969855542,13141.8909,33896.07054,31396.47158,29172.23734,26483.49669,25950.26293,33844.31555,31349.67919,29129.20487,26445.40128,25916.22229,21.85573302,19.62764137,18.20021067,15.95554502,14.37729368,29.89925744,27.16475054,24.83226044,22.1398578,19.66334546,2.579238466,2.575300297,0.001663058,0.002275111,2.389037606,2.385477054,0.001493517,0.002067035,2.219789949,2.216515499,0.0013849,0.00188955,2.015196814,2.012298038,0.001214098,0.001684678,1.974621698,1.972031459,0.001094005,0.001496234
PHL,PHL.28_1,OILP,15.25641116,2.969788425,45.30831326,89.27135422,83.77703939,78.28272456,72.78840973,67.2940949,86.99252623,81.63802896,76.2835317,70.92903444,65.57453718,1.505077533,1.412825831,1.320574128,1.228322426,1.136070724,0.773750463,0.726184597,0.678618731,0.631052865,0.583486999,1.970308489,1.920012465,0.033218573,0.01707745,1.84904344,1.80183333,0.031182486,0.016027624,1.727778391,1.683654195,0.029146398,0.014977797,1.606513342,1.565475061,0.02711031,0.013927971,1.485248293,1.447295926,0.025074222,0.012878144
PHL,PHL.75_1,OILP,765.3953131,5.896981358,4513.521892,6478.250603,5925.584582,5530.419321,5031.150201,4707.576345,6470.649307,5918.3423,5523.96603,5025.437143,4701.761725,4.159670878,3.898509278,3.473828535,3.068200109,3.321431635,3.441624542,3.343772353,2.97946187,2.644857826,2.493188004,1.435298367,1.433614251,0.000921602,0.000762514,1.312851632,1.311247057,0.00086374,0.000740834,1.22530021,1.223870441,0.000769649,0.000660119,1.114683903,1.113418138,0.00067978,0.000585985,1.04299402,1.041705754,0.000735885,0.000552382
PHL,PHL.26_1,OILP,1631.994044,3.763517903,6142.038802,8246.851533,7775.207879,7288.759366,6581.052848,6115.854997,8236.17733,7765.542557,7279.829661,6573.153652,6108.974022,3.901559356,3.535433047,3.394097913,3.016443851,2.647939107,6.772644164,6.129888852,5.535607188,4.882752079,4.233035704,1.342689586,1.340951693,0.000635222,0.00110267,1.265900156,1.264326522,0.000575612,0.000998022,1.186700313,1.185246446,0.000552601,0.000901265,1.071476925,1.070190838,0.000491114,0.000794973,0.995736952,0.994616644,0.000431117,0.000689191
PHL,PHL.42_1,OILP,45.51789651,4.614069264,210.0227272,254.909363,224.9202615,196.1246964,169.8737396,146.4050522,254.1175988,224.2340043,195.5362738,169.3705284,145.9732258,0,0,0,0,0,0.791764151,0.68625717,0.588422591,0.503211167,0.431826405,1.213722754,1.209952857,0,0.003769897,1.070932963,1.067665425,0,0.003267538,0.933826062,0.931024353,0,0.002801709,0.808835033,0.806439049,0,0.002395984,0.697091472,0.695035379,0,0.002056094
PHL,PHL.3_1,OILP,23196.76998,9.950435692,230817.968,160769.5309,146732.3683,135721.6196,123439.7883,123407.5962,159482.1188,145614.4415,134751.3849,122608.1632,122688.5769,572.3525189,496.5369059,429.7415156,369.104474,327.7107965,715.0595641,621.3899019,540.4932131,462.5205783,391.3084628,0.696520866,0.690943258,0.002479671,0.003097937,0.635706005,0.630862678,0.002151206,0.002692121,0.588002836,0.583799373,0.00186182,0.002341643,0.534792804,0.531189856,0.001599115,0.002003833,0.534653334,0.531538242,0.00141978,0.001695312
