GID_0,crop,yield_mt,yield_kg,yield_factor_kg
CHN,TEAS,3.550604622530368,3550.604622530368,2.816421726188543e-4
CHN,TEMF,13.564927207733694,13564.927207733694,7.371952570669717e-5
CHN,TOBA,2.2834256974380946,2283.4256974380946,4.3793848914022335e-4
CHN,TOMA,47.66758844523738,47667.58844523738,2.0978615294307243e-5
CHN,TROF,20.55895419768551,20558.954197685507,4.864060644254844e-5
CHN,VEGE,19.33066225985193,19330.66225985193,5.1731285072261136e-5
CHN,WHEA,3.656794634744677,3656.794634744677,2.7346353839469075e-4
CIV,BANA,40.072959479274296,40072.959479274294,2.4954483347235668e-5
CIV,BEAN,0.8698290694495812,869.8290694495812,0.0011496511615009483
CIV,CASS,2.6169002775727983,2616.900277572798,3.8213148914008685e-4
CIV,CITR,13.309739492436021,13309.739492436021,7.513295061622385e-5
CIV,CNUT,3.0446246707442297,3044.6246707442297,3.2844770969932377e-4
CIV,COCO,0.4897869140600786,489.78691406007863,0.002041704200936118
CIV,COTT,1.1063329952857643,1106.3329952857644,9.038869890540518e-4
CIV,COWP,0.4312950958990851,431.2950958990851,0.0023185981234388558
CIV,GROU,1.5938388905781626,1593.8388905781626,6.274159865915002e-4
CIV,MAIZ,1.1835539685025125,1183.5539685025126,8.449128866216776e-4
CIV,OCER,1.2706681500646144,1270.6681500646143,7.869875387599424e-4
CIV,OFIB,0.32182952182952185,321.82952182952187,0.0031072351421188625
CIV,OILP,6.448402960888028,6448.402960888027,1.5507715725356704e-4
CIV,ONIO,11.673221258603993,11673.221258603993,8.566615656864458e-5
CIV,OOIL,0.9167183332775379,916.7183332775379,0.0010908476068376483
CIV,OPUL,0.6979785291465134,697.9785291465133,0.0014327088273371359
CIV,ORTS,0.9910538750646872,991.0538750646872,0.0010090268805363672
CIV,PLNT,1.977918326483894,1977.918326483894,5.055820488693687e-4
CIV,PMIL,0.8795945412481441,879.5945412481441,0.001136887455646326
CIV,POTA,9.659181240063592,9659.181240063592,1.0352844357576382e-4
CIV,RCOF,0.10591676923842178,105.91676923842178,0.009441375593216693
CIV,REST,0.16731469007837488,167.31469007837487,0.005976761511685388
CIV,RICE,1.3913874515343798,1391.3874515343798,7.18707071058626e-4
CIV,RUBB,0.807344382690624,807.344382690624,0.0012386287951460264
CIV,SESA,0.2454407797999864,245.44077979998642,0.0040743025703182485
CIV,SORG,0.7416339163326566,741.6339163326567,0.001348374147915121
CIV,SOYB,1.2283541430192961,1228.354143019296,8.140974699218246e-4
CIV,SUGC,92.86698623120444,92866.98623120444,1.0768089291821852e-5
CIV,SWPO,1.021538125595573,1021.5381255955731,9.789159845766736e-4
CIV,TEAS,1.1189189189189188,1118.9189189189187,8.937198067632852e-4
CIV,TEMF,2.8299669549898265,2829.9669549898267,3.533610165435995e-4
CIV,TOBA,0.5134950794101778,513.4950794101778,0.0019474383301757094
CIV,TOMA,5.689426370775339,5689.42637077534,1.7576464389040377e-4
CIV,TROF,0.600069406572858,600.069406572858,0.001666473892930557
CIV,VEGE,1.9370433413300174,1937.0433413300175,5.16250709864539e-4
CIV,YAMS,2.813196143514902,2813.1961435149024,3.554675710420128e-4
CMR,BANA,15.838019833371497,15838.019833371498,6.313920619627904e-5
CMR,BEAN,1.2751563228191862,1275.1563228191862,7.842175756060595e-4
CMR,CASS,9.745690216786587,9745.690216786586,1.0260945892549893e-4
CMR,CITR,4.165351297060838,4165.351297060838,2.4007578921509494e-4
CMR,CNUT,2.9898171552564925,2989.8171552564927,3.344686139892763e-4
CMR,COCO,0.4110867541706512,411.0867541706512,0.002432576554351537
CMR,COFF,0.2383447377452182,238.3447377452182,0.004195603433330101
CMR,COTT,1.79641947017337,1796.41947017337,5.566628599853081e-4
CMR,COWP,0.8252074115286936,825.2074115286936,0.0012118165518502843
CMR,GROU,1.0901744278457615,1090.1744278457616,9.172844037224845e-4
CMR,MAIZ,1.6884359117746075,1688.4359117746076,5.922641143950579e-4
CMR,OCER,0.7699052516390518,769.9052516390518,0.001298861123327967
CMR,OFIB,0.3935801757469693,393.5801757469693,0.0025407783766093314
CMR,OILP,11.140492668359634,11140.492668359635,8.976263705465402e-5
CMR,ONIO,9.766377056252884,9766.377056252884,1.0239211472587514e-4
CMR,OOIL,0.3708773132930522,370.87731329305217,0.0026963094375358587
CMR,OPUL,0.8084661033529099,808.46610335291,0.001236910237612624
CMR,ORTS,7.116062360525745,7116.062360525745,1.4052715523506438e-4
CMR,PLNT,15.36828300508255,15368.283005082549,6.506907763666788e-5
CMR,PMIL,1.2670296004651942,1267.029600465194,7.892475437297177e-4
CMR,POTA,14.59521312838207,14595.21312838207,6.851561475696336e-5
CMR,RCOF,0.32410479841672507,324.1047984167251,0.0030854217675426927
CMR,REST,0.9051942207537154,905.1942207537154,0.001104735290032391
CMR,RICE,1.208034103232014,1208.034103232014,8.277912000369585e-4
CMR,RUBB,0.7819008302279885,781.9008302279885,0.0012789345673266744
CMR,SESA,1.2681219169802824,1268.1219169802823,7.885677130959552e-4
CMR,SORG,1.6849993020737593,1684.9993020737593,5.934720559048789e-4
CMR,SOYB,1.2416495776594205,1241.6495776594206,8.053802119314987e-4
CMR,SUGC,9.387847709192668,9387.847709192669,1.0652068833847726e-4
CMR,SWPO,5.389585402071789,5389.585402071789,1.8554302889710106e-4
CMR,TEAS,2.624395283821563,2624.3952838215628,3.8104016043796236e-4
CMR,TEMF,6.369755113241409,6369.755113241409,1.5699190663094817e-4
CMR,TOBA,1.4862397925616315,1486.2397925616315,6.728389355505242e-4
CMR,TOMA,11.770799326160349,11770.799326160348,8.495599765918373e-5
CMR,TROF,15.058941145078068,15058.941145078068,6.640573134365722e-5
CMR,VEGE,2.3421511609670413,2342.1511609670415,4.2695792511834033e-4
CMR,WHEA,1.587691555265732,1587.691555265732,6.298452597315919e-4
CMR,YAMS,8.653299390305703,8653.299390305703,1.155628569976789e-4
COD,BANA,4.346037181878895,4346.037181878895,2.3009467203124025e-4
COD,BARL,0.6900055126791621,690.005512679162,0.0014492637835851303
COD,BEAN,0.5551457761049892,555.1457761049892,0.0018013286654474697
COD,CASS,8.209956272286272,8209.956272286272,1.2180332840207983e-4
COD,CHIC,0.3426904975734397,342.6904975734397,0.002918084998215326
COD,CITR,14.498911641337362,14498.911641337361,6.897069412775325e-5
COD,CNUT,3.5512027491408937,3551.202749140894,2.815947358234952e-4
COD,COCO,0.4835276250406089,483.52762504060894,0.002068134162791661
COD,COFF,0.744636843783357,744.636843783357,0.0013429365043491426
COD,COTT,0.43158312844407837,431.58312844407834,0.0023170507234727858
COD,COWP,0.43891756576863356,438.91756576863355,0.002278332147060001
COD,GROU,0.8959541214961423,895.9541214961423,0.001116128578470193
COD,MAIZ,0.7820223707638067,782.0223707638066,0.0012787357975748098
COD,MILL,0.9253065411824248,925.3065411824248,0.0010807229339610271
COD,OCER,0.6290225563909774,629.0225563909773,0.0015897681090126705
COD,OFIB,0.7953588811955852,795.3588811955851,0.0012572940639033262
COD,OILP,6.553138622825807,6553.138622825807,1.5259863365575893e-4
COD,ONIO,5.400840979523484,5400.840979523484,1.851563495002643e-4
COD,OOIL,0.7513067480757614,751.3067480757613,0.001331014266225066
COD,OPUL,0.35867042549689676,358.67042549689677,0.002788074870166991
COD,ORTS,6.928132098326354,6928.132098326354,1.4433904922822884e-4
COD,PIGE,0.5693316258551029,569.3316258551029,0.0017564455487573845
COD,PLNT,4.441671797502918,4441.671797502919,2.251404528723158e-4
COD,PMIL,0.6783266952050818,678.3266952050818,0.0014742159007875477
COD,POTA,5.31255644010298,5312.55644010298,1.8823329432347938e-4
COD,RCOF,0.4192965001169877,419.2965001169877,0.0023849471667924498
COD,REST,2.4654328636289637,2465.432863628964,4.056082867850079e-4
COD,RICE,1.0591275558699218,1059.1275558699217,9.441733381949856e-4
COD,RUBB,0.22407441768267033,224.07441768267034,0.004462803073826035
COD,SESA,0.492736100923684,492.736100923684,0.0020294839329316407
COD,SORG,0.6830002176537795,683.0002176537795,0.0014641283767597732
COD,SOYB,0.5148034748967011,514.8034748967011,0.0019424888307147828
COD,SUGC,41.205723251025965,41205.723251025964,2.426847343287686e-5
COD,SUNF,0.8291123996007216,829.1123996007216,0.0012061090878408927
COD,SWPO,5.0923666714913205,5092.366671491321,1.96372347969033e-4
COD,TEAS,0.47530433949236456,475.30433949236453,0.002103915148487855
COD,TEMF,7.69487213323589,7694.87213323589,1.2995667539175527e-4
COD,TOBA,0.5046138388251442,504.6138388251442,0.0019817133876633814
COD,TOMA,7.660829376495103,7660.829376495103,1.3053416945535848e-4
COD,TROF,15.771549212716183,15771.549212716183,6.340531209158111e-5
COD,VEGE,7.597826697743375,7597.826697743375,1.3161658455529253e-4
COD,WHEA,1.1320101262141729,1132.010126214173,8.833843239055999e-4
COD,YAMS,4.870345493769012,4870.345493769012,2.0532424265986323e-4
COG,BANA,6.675505667428622,6675.505667428622,1.4980138581549525e-4
COG,BARL,0.7407407407407407,740.7407407407406,0.00135
COG,BEAN,0.6974068310288669,697.4068310288669,0.0014338832880726518
COG,CASS,10.406083753168822,10406.083753168823,9.609763132028258e-5
COG,CITR,7.885523823010137,7885.523823010138,1.2681465714198685e-4
COG,CNUT,3.495873303167421,3495.873303167421,2.8605155658643417e-4
COG,COCO,0.2974775512469987,297.4775512469987,0.0033615981972693115
COG,COFF,0.5677852348993288,567.7852348993288,0.001761229314420804
COG,COTT,0.6201566951566951,620.1566951566952,0.0016124956931204777
COG,COWP,0.4569490503466988,456.9490503466988,0.0021884277891403314
COG,GROU,0.5537718157236114,553.7718157236114,0.0018057979326616758
COG,MAIZ,0.802013183414086,802.013183414086,0.0012468622968803392
COG,OCER,0.6963480842088817,696.3480842088817,0.0014360634037445454
COG,OFIB,0.8706572769953053,870.6572769953052,0.0011485575626853598
COG,OILP,11.947244320534407,11947.244320534408,8.37013099565766e-5
COG,ONIO,8.5714816,8571.481600000001,1.1666594489335424e-4
COG,OOIL,0.47676214838831216,476.76214838831214,0.0020974819485575485
COG,OPUL,0.7274562043496438,727.4562043496437,0.0013746532011422107
COG,ORTS,7.075518523303048,7075.518523303048,1.4133239800115347e-4
COG,PIGE,0.785,785,0.0012738853503184713
COG,PLNT,6.099787199871517,6099.787199871516,1.6394014532524406e-4
COG,PMIL,0.864050922921522,864.050922921522,0.0011573391954941823
COG,POTA,8.315077778743373,8315.077778743373,1.2026345713282387e-4
COG,RCOF,0.311067328575861,311.067328575861,0.003214738123023829
COG,REST,2.116931216931217,2116.931216931217,4.72381904523869e-4
COG,RICE,0.9073815177765142,907.3815177765142,0.0011020722600240326
COG,RUBB,0.878936402937653,878.9364029376529,0.001137738744985096
COG,SESA,0.689208484331943,689.208484331943,0.0014509397703792205
COG,SORG,0.6770370370370371,677.0370370370371,0.0014770240700218817
COG,SOYB,0.6243565932608119,624.3565932608119,0.0016016488186299507
COG,SUGC,36.566281434284555,36566.28143428455,2.7347598956627837e-5
COG,SUNF,1.6000000000000003,1600.0000000000002,6.249999999999999e-4
COG,SWPO,10.593998241687656,10593.998241687656,9.439306833797408e-5
COG,TEAS,0.1418502202643172,141.85022026431722,0.007049689440993787
COG,TEMF,4.889250313248229,4889.250313248229,2.0453033408625762e-4
COG,TOBA,0.4209463722397476,420.94637223974763,0.002375599520383693
COG,TOMA,4.801537623744713,4801.5376237447135,2.0826661756325076e-4
COG,TROF,7.28860411646471,7288.60411646471,1.372004822900223e-4
COG,VEGE,8.060406982571495,8060.406982571495,1.2406321444590035e-4
COG,YAMS,4.950679745007572,4950.679745007572,2.019924639658691e-4
COL,BANA,23.123542580804283,23123.542580804282,4.3245968756973136e-5
COL,BARL,2.4174128164880915,2417.4128164880913,4.136653835784469e-4
COL,BEAN,1.0960070543100244,1096.0070543100244,9.124028865211417e-4
COL,CASS,10.744690766641945,10744.690766641945,9.306922104306699e-5
COL,CHIC,1.0375332270069113,1037.5332270069114,9.638245542119286e-4
COL,CITR,13.612903735643497,13612.903735643498,7.345971288856168e-5
COL,CNUT,6.70999620880275,6709.99620880275,1.4903138077605976e-4
COL,COCO,0.48727985422158493,487.2798542215849,0.002052208789951865
COL,COFF,0.9079293652546311,907.9293652546311,0.0011014072661032915
COL,COTT,2.9390169320124455,2939.0169320124455,3.402498260924498e-4
COL,COWP,0.43921568627450985,439.21568627450984,0.0022767857142857143
COL,GROU,2.36760046113307,2367.60046113307,4.2236856108797464e-4
COL,LENT,0.30802408891108135,308.0240889110814,0.003246499335604477
COL,MAIZ,3.7545046672265032,3754.5046672265034,2.663467191102766e-4
COL,OCER,1.9777418839929768,1977.7418839929767,5.056271539241726e-4
COL,OFIB,0.9950792744129533,995.0792744129533,0.0010049450588647318
COL,OILP,16.00489395996188,16004.89395996188,6.248088881448495e-5
COL,ONIO,23.84119241213771,23841.19241213771,4.194421078917569e-5
COL,OPUL,1.6542570366999112,1654.2570366999112,6.045009800864483e-4
COL,ORTS,12.48034806447695,12480.34806447695,8.012597043237271e-5
COL,PIGE,2.333561255644734,2333.561255644734,4.2852956937859015e-4
COL,PLNT,8.185833023306982,8185.833023306982,1.2216227684497914e-4
COL,POTA,22.756588818444417,22756.588818444416,4.3943317163137e-5
COL,RCOF,0.18385214007782102,183.85214007782102,0.005439153439153439
COL,REST,5.45632177710681,5456.32177710681,1.832736485952347e-4
COL,RICE,3.6914741202383463,3691.474120238346,2.708944902302155e-4
COL,RUBB,0.3762983861326958,376.2983861326958,0.0026574655561965805
COL,SESA,0.641549823465163,641.549823465163,0.0015587253918935907
COL,SORG,3.9242442546882295,3924.2442546882294,2.548261359637124e-4
COL,SOYB,3.352124229672686,3352.124229672686,2.9831829952723553e-4
COL,SUGB,27.461053950666138,27461.053950666137,3.641520830906574e-5
COL,SUGC,50.93124558956335,50931.245589563354,1.9634312658650477e-5
COL,SUNF,0.7,700,0.0014285714285714286
COL,SWPO,3.894683026584867,3894.683026584867,2.567603045418745e-4
COL,TEAS,2.4333825701624816,2433.3825701624814,4.1095058880660437e-4
COL,TEMF,12.14235342623012,12142.35342623012,8.235635752783994e-5
COL,TOBA,0.566577600059793,566.577600059793,0.0017649832960118198
COL,TOMA,48.20767577332595,48207.67577332595,2.0743584583957797e-5
COL,TROF,13.486798216111149,13486.798216111149,7.414658275271097e-5
COL,VEGE,13.816002830048689,13816.002830048688,7.237983462373653e-5
COL,WHEA,2.571916352264254,2571.916352264254,3.88815133555811e-4
COL,YAMS,12.111221921757753,12111.221921757753,8.25680518828166e-5
CRI,BANA,50.475094952042056,50475.094952042055,1.9811750744602478e-5
CRI,BEAN,0.6944788927394063,694.4788927394063,0.0014399285715588138
CRI,CASS,10.59598205666182,10595.98205666182,9.437539575402434e-5
CRI,CITR,11.694178417081568,11694.178417081568,8.551263409315785e-5
CRI,CNUT,11.220541513420454,11220.541513420454,8.912225838690038e-5
CRI,COCO,0.10707988347132781,107.0798834713278,0.009338822265974584
CRI,COFF,1.031058406996908,1031.058406996908,9.698771604148308e-4
CRI,COTT,0.7718651211801897,771.8651211801897,0.0012955631399317405
CRI,GROU,1.6144675692059003,1614.4675692059002,6.193992490613267e-4
CRI,MAIZ,1.7183773960048463,1718.3773960048463,5.819443402392031e-4
CRI,OFIB,1.1965447154471545,1196.5447154471544,8.357397655851877e-4
CRI,OILP,14.448399904488939,14448.399904488939,6.92118162987247e-5
CRI,ONIO,25.374016271610735,25374.016271610733,3.9410394842334525e-5
CRI,OOIL,1.469006910520672,1469.006910520672,6.80731991686521e-4
CRI,OPUL,1.4,1400,7.142857142857143e-4
CRI,ORTS,8.29317676058749,8293.17676058749,1.2058105462702808e-4
CRI,PIGE,0.37057902973395934,370.5790297339593,0.0026984797297297295
CRI,PLNT,11.411486359283298,11411.486359283299,8.76310034044334e-5
CRI,POTA,22.26229494426852,22262.294944268517,4.491899880508287e-5
CRI,REST,6.707894467736987,6707.894467736987,1.490780758119717e-4
CRI,RICE,3.0383222304238853,3038.3222304238852,3.2912901402840577e-4
CRI,SESA,0.5973020874359984,597.3020874359985,0.001674194718275032
CRI,SORG,1.2831632653061225,1283.1632653061224,7.79324055666004e-4
CRI,SOYB,1.377992277992278,1377.9922779922779,7.256934715606613e-4
CRI,SUGC,70.94432862287556,70944.32862287556,1.409555942541623e-5
CRI,SWPO,2.740829694323144,2740.829694323144,3.648530231817096e-4
CRI,TEMF,6.447980594172107,6447.980594172107,1.5508731538426654e-4
CRI,TOBA,1.586868686868687,1586.868686868687,6.301718650541056e-4
CRI,TOMA,41.664343993247684,41664.34399324768,2.400133793447137e-5
CRI,TROF,59.09013245411177,59090.132454111765,1.6923299347426245e-5
CRI,VEGE,15.052549396319527,15052.549396319528,6.643392914189727e-5
CRI,YAMS,12.566694139591375,12566.694139591375,7.957542285122541e-5
CUB,BANA,7.079425051552263,7079.4250515522635,1.4125440875749308e-4
CUB,BEAN,1.0228367849602895,1022.8367849602895,9.776730898848382e-4
CUB,CASS,6.257848835277031,6257.848835277031,1.597993218312904e-4
CUB,CHIC,1.1276510067114094,1127.6510067114093,8.86799190572551e-4
CUB,CITR,4.608770497853071,4608.770497853071,2.169776083373723e-4
CUB,CNUT,4.7884550384492695,4788.4550384492695,2.0883562484568045e-4
CUB,COCO,0.5627961064691188,562.7961064691189,0.0017768424274890945
CUB,COFF,0.3200982047802737,320.0982047802737,0.0031240412631693263
CUB,GROU,1.034462139239734,1034.462139239734,9.666859347167007e-4
CUB,MAIZ,2.067930875493966,2067.9308754939657,4.835751580725011e-4
CUB,OFIB,1.481022484190074,1481.022484190074,6.752091954544967e-4
CUB,ONIO,9.632319761034744,9632.319761034743,1.0381715150749687e-4
CUB,ORTS,11.321939624654032,11321.939624654033,8.8324088729678e-5
CUB,PLNT,9.476337048977987,9476.337048977986,1.0552600596955857e-4
CUB,POTA,20.170075996326243,20170.075996326243,4.957839525156668e-5
CUB,RICE,3.342268335172174,3342.268335172174,2.9919799959702697e-4
CUB,SORG,1.5648047631572655,1564.8047631572654,6.390573594512368e-4
CUB,SOYB,2.534717798445662,2534.717798445662,3.9452123649158077e-4
CUB,SUGC,36.33680396019683,36336.803960196834,2.7520306989447817e-5
CUB,SWPO,9.876478217045284,9876.478217045284,1.012506662824562e-4
CUB,TEMF,16.516305306945668,16516.30530694567,6.054622879727622e-5
CUB,TOBA,1.6848795616664942,1684.8795616664943,5.935142325608793e-4
CUB,TOMA,11.86779059005574,11867.79059005574,8.426168227453559e-5
CUB,TROF,8.300036902562734,8300.036902562735,1.2048139203950263e-4
CUB,VEGE,12.522429093672153,12522.429093672154,7.985671090805545e-5
CUB,YAMS,4.184433612066271,4184.433612066271,2.3898096916065076e-4
CYP,BANA,23.724899919935947,23724.899919935946,4.214980899285917e-5
CYP,BARL,2.367184095222475,2367.184095222475,4.224428518332103e-4
CYP,CITR,20.355351892160233,20355.351892160234,4.912712908614197e-5
CYP,OCER,1.7427563499529632,1742.7563499529633,5.738036760141427e-4
CYP,ONIO,35.117273431448496,35117.2734314485,2.8476014857818433e-5
CYP,OOIL,2.3389912573614233,2338.9912573614233,4.2753473184336876e-4
CYP,OPUL,1.8135271317829458,1813.5271317829458,5.514116565859497e-4
CYP,POTA,21.908915243236866,21908.915243236865,4.564351949413348e-5
CYP,REST,0.20361079437476245,203.61079437476246,0.004911330968825835
CYP,TEMF,3.9164473211075155,3916.4473211075156,2.553334484063006e-4
CYP,TOMA,61.2810446503791,61281.0446503791,1.631825967891384e-5
CYP,TROF,20.264302451333815,20264.302451333817,4.9347861955849314e-5
CYP,VEGE,28.143938372652865,28143.938372652865,3.5531629822345274e-5
CYP,WHEA,2.673637868439721,2673.637868439721,3.740222308354643e-4
CZE,BARL,5.391670209037211,5391.670209037211,1.8547128463529853e-4
CZE,MAIZ,8.96055008287501,8960.55008287501,1.1160029136058888e-4
CZE,OCER,4.2125200269119,4212.5200269119,2.3738759545627056e-4
CZE,OFIB,1.077582874981418,1077.582874981418,9.280028694008748e-4
CZE,ONIO,26.723241263543414,26723.241263543416,3.742061040193607e-5
CZE,OOIL,0.7197862257356898,719.7862257356899,0.0013893013845574845
CZE,OPUL,2.4028356012135412,2402.8356012135414,4.161749557460171e-4
CZE,POTA,28.54587552818162,28545.875528181623,3.5031330498613025e-05
CZE,RAPE,3.146473771636026,3146.473771636026,3.1781609273674147e-4
CZE,REST,1.3563760217983654,1356.3760217983654,7.372586833805418e-4
CZE,SORG,7.27955768081291,7279.55768081291,1.3737098376674032e-4
CZE,SOYB,2.4409379892125433,2440.9379892125435,4.0967857619463906e-4
CZE,SUGB,63.49822819075235,63498.22819075235,1.57484709178962e-5
CZE,SUNF,2.667004379216475,2667.004379216475,3.7495251518626475e-4
CZE,TEMF,7.455760750687913,7455.760750687913,1.3412447548128928e-4
CZE,TOBA,0.575,575,0.0017391304347826088
CZE,TOMA,54.79549893842888,54795.49893842888,1.8249674140637954e-5
CZE,TROF,34.87096774193548,34870.96774193548,2.867715078630898e-5
CZE,VEGE,22.90371873590731,22903.71873590731,4.3661032146375854e-5
CZE,WHEA,6.022198203877363,6022.198203877363,1.6605232278076715e-4
DEU,BANA,79.9,79900,1.2515644555694618e-5
DEU,BARL,6.625303980148766,6625.303980148767,1.50936470688179e-4
DEU,MAIZ,9.759814688340223,9759.814688340222,1.0246096180439492e-4
DEU,OCER,5.389513353691553,5389.513353691554,1.8554550928332866e-4
DEU,OFIB,0.8849006918653036,884.9006918653037,0.0011300703109318128
DEU,ONIO,44.95891050583658,44958.910505836575,2.224253187519257e-5
DEU,OOIL,0.08857442348008385,88.57442348008385,0.011289940828402368
DEU,OPUL,2.773522132609513,2773.522132609513,3.605523778745309e-4
DEU,PMIL,3.5,3500,2.8571428571428574e-4
DEU,POTA,42.09998657938199,42099.98657938199,2.3752976693102773e-5
DEU,RAPE,3.4924322944686614,3492.4322944686614,2.863333962361438e-4
DEU,REST,2.191517756962217,2191.517756962217,4.563047672432072e-4
DEU,SORG,5.890056285178237,5890.056285178237,1.6977766452188316e-4
DEU,SOYB,2.932312963620471,2932.312963620471,3.4102771853019366e-4
DEU,SUGB,76.78608474290736,76786.08474290736,1.3023192982793263e-5
DEU,SUNF,2.318414676835096,2318.414676835096,4.313292225035064e-4
DEU,TEMF,14.376714206572181,14376.714206572182,6.95569227871873e-5
DEU,TOBA,2.3393162393162394,2339.3162393162393,4.2747533796127146e-4
DEU,TOMA,292.1272929900814,292127.2929900814,3.4231652570509835e-6
DEU,TROF,56.166397849462356,56166.39784946236,1.7804239514882338e-5
DEU,VEGE,32.082372596119185,32082.372596119185,3.116976454917689e-5
DEU,WHEA,7.45664141153633,7456.6414115363295,1.3410863481417768e-4
DJI,BARL,0,0,Inf
DJI,BEAN,0.1200012692419056,120.0012692419056,0.008333245192466601
DJI,CASS,0.4444444444444445,444.44444444444446,0.00225
DJI,CHIC,0,0,Inf
DJI,CITR,5.480119409238505,5480.119409238505,1.824777756328043e-4
DJI,CNUT,2.4,2400,4.166666666666667e-4
DJI,COTT,0.18418079096045198,184.180790960452,0.005429447852760736
DJI,OCER,0,0,Inf
DJI,ONIO,33.48620689655173,33486.206896551725,2.986304191123468e-5
DJI,OPUL,0,0,Inf
DJI,REST,1.7758398220244715,1775.8398220244715,5.631138504710363e-4
DJI,SESA,0.39999999999999997,399.99999999999994,0.0025000000000000005
DJI,SORG,0.642530487804878,642.530487804878,0.0015563463819691578
DJI,TOMA,5.984182424916574,5984.182424916574,1.671072051273472e-4
DJI,TROF,6.590776403811068,6590.776403811068,1.5172719247792376e-4
DJI,VEGE,3.388822757014928,3388.822757014928,2.950877256504433e-4
DJI,WHEA,0.7,700,0.0014285714285714286
DMA,BANA,7.409364470391992,7409.364470391992,1.3496434194808818e-4
DMA,CASS,7.747339268051435,7747.339268051434,1.2907657266589723e-4
DMA,CITR,9.466083788194249,9466.083788194248,1.0564030726699918e-4
DMA,CNUT,2.8115505801636718,2811.550580163672,3.5567562150768273e-4
DMA,COCO,0.1,100,0.01
DMA,COFF,0.35506824032250234,355.06824032250233,0.0028163600300937005
DMA,MAIZ,1.646277021617294,1646.277021617294,6.074311837369905e-4
DMA,OPUL,0.6927506985408258,692.7506985408259,0.0014435207385663387
DMA,ORTS,8.548542256450162,8548.542256450162,1.1697900881819545e-4
DMA,PLNT,7.28688833399045,7286.88833399045,1.3723278773676218e-4
DMA,POTA,15.986879432624116,15986.879432624117,6.255129427944014e-5
DMA,REST,1.323940993368521,1323.9409933685208,7.553206713961523e-4
DMA,SUGC,19.38116192830655,19381.161928306552,5.159649373443814e-5
DMA,SWPO,6.0293517017828195,6029.35170178282,1.6585531073005905e-4
DMA,TEMF,6.9503251850190635,6950.325185019064,1.438781601406837e-4
DMA,TOMA,12.807929515418502,12807.929515418502,7.807663204237463e-5
DMA,TROF,1.0456314225266974,1045.6314225266974,9.563599356870587e-4
DMA,VEGE,8.168013406681482,8168.013406681482,1.2242879023459906e-4
DMA,YAMS,11.210639919364752,11210.639919364752,8.920097400262096e-5
DNK,BARL,6.0491900302175745,6049.1900302175745,1.6531138797172692e-4
DNK,MAIZ,6.918324484780134,6918.324484780134,1.4454366836940582e-4
DNK,OCER,5.835024758974101,5835.024758974101,1.7137887863492415e-4
DNK,OFIB,0.1,100,0.01
DNK,ONIO,30.861920894730392,30861.920894730392,3.2402390097848635e-5
DNK,OPUL,3.6899602552034305,3689.9602552034307,2.710056290145242e-4
DNK,POTA,42.588237539008524,42588.23753900852,2.34806617457239e-5
DNK,RAPE,4.085967766815879,4085.9677668158793,2.447400608789633e-4
DNK,SUGB,77.56691824498266,77566.91824498266,1.2892093983180568e-5
DNK,TEMF,11.650447164356542,11650.447164356543,8.583361530185783e-5
DNK,TOMA,366.9973076923077,366997.3076923077,2.724815629542451e-6
DNK,VEGE,20.963315048112108,20963.31504811211,4.7702379022828116e-5
DNK,WHEA,7.852680541195371,7852.680541195371,1.273450504899535e-4
DOM,BANA,40.63942131533201,40639.42131533201,2.460664959377093e-5
DOM,BEAN,0.8899412206882017,889.9412206882017,0.00112366971745245
DOM,CASS,7.298420982626376,7298.420982626376,1.3701593843112961e-4
DOM,CHIC,1.1205128205128205,1120.5128205128206,8.924485125858123e-4
DOM,CITR,3.2421449937411606,3242.1449937411608,3.084377786713619e-4
DOM,CNUT,9.036703158525691,9036.703158525692,1.1065982609559864e-4
DOM,COCO,0.4888061459354165,488.8061459354165,0.0020458007909993116
DOM,COFF,0.29600127776065016,296.00127776065017,0.00337836379479622
DOM,COTT,0.47744198596869936,477.4419859686993,0.002094495309144343
DOM,COWP,0.7192906415969721,719.2906415969721,0.0013902585994721073
DOM,GROU,1.2060543737526164,1206.0543737526164,8.291500132689028e-4
DOM,MAIZ,1.6482549049034665,1648.2549049034665,6.067022746451752e-4
DOM,OFIB,0.45428220747340664,454.28220747340663,0.0022012748541522823
DOM,OILP,13.912196637848579,13912.19663784858,7.187937505709686e-5
DOM,ONIO,13.94663663407205,13946.63663407205,7.170187524330921e-5
DOM,OOIL,0.5282089552238806,528.2089552238806,0.001893190166713761
DOM,OPUL,2.1919920065198215,2191.9920065198216,4.562060431906768e-4
DOM,ORTS,6.645447293612578,6645.447293612578,1.5047896037956283e-4
DOM,PIGE,1.0861079186300426,1086.1079186300426,9.20718818864101e-4
DOM,PLNT,23.212799629962696,23212.799629962698,4.307968086319138e-5
DOM,POTA,23.820750936612278,23820.75093661228,4.1980204682087036e-5
DOM,REST,0.14553110305355363,145.53110305355364,0.006871383360792726
DOM,RICE,5.147768191569842,5147.768191569842,1.9425894150354973e-4
DOM,RUBB,1.3841966637401228,1384.1966637401229,7.224406951668147e-4
DOM,SESA,0.3636510500807754,363.6510500807754,0.002749888938249667
DOM,SORG,1.3777395611199008,1377.7395611199008,7.258265845158327e-4
DOM,SUGC,42.868445477639014,42868.44547763901,2.332718130685702e-5
