GID_0,GID_1,crop,yield_mt,yield_kg,yield_factor_kg
GMB,GMB.2_1,OOIL,0.24742857142857144,247.42857142857144,0.004041570438799076
GMB,GMB.2_1,OPUL,0.22203432428550912,222.03432428550911,0.004503808153166993
GMB,GMB.2_1,PMIL,0.5815919214362564,581.5919214362564,0.0017194186561781566
GMB,GMB.2_1,POTA,24.380422832980972,24380.422832980974,4.101651586810198e-5
GMB,GMB.2_1,REST,1.5033946928042075,1503.3946928042074,6.651613210997505e-4
GMB,GMB.2_1,RICE,0.662302403539768,662.302403539768,0.001509884298555101
GMB,GMB.2_1,SESA,0.39514212245465286,395.14212245465285,0.0025307350018467386
GMB,GMB.2_1,SORG,1.0304769839120953,1030.4769839120952,9.704243914343505e-4
GMB,GMB.2_1,SWPO,0.4000000000000001,400.00000000000006,0.0024999999999999996
GMB,GMB.2_1,TEMF,5.038662060301507,5038.662060301507,1.984653838721943e-4
GMB,GMB.2_1,TROF,43.74921212121212,43749.21212121212,2.28575544910246e-5
GMB,GMB.2_1,VEGE,7.111109408519767,7111.109408519767,1.4062503366941696e-4
GMB,GMB.2_1,YAMS,18.525,18525,5.398110661268556e-5
GMB,GMB.3_1,BANA,27.193398533007336,27193.398533007337,3.67736308790606e-5
GMB,GMB.3_1,CASS,5.355219003885552,5355.219003885552,1.8673372634703386e-4
GMB,GMB.3_1,CITR,7.920338983050848,7920.338983050848,1.262572223411085e-4
GMB,GMB.3_1,CNUT,3.134285714285714,3134.2857142857138,3.1905195989061084e-4
GMB,GMB.3_1,COTT,0.4978068000220422,497.8068000220422,0.0020088114504577307
GMB,GMB.3_1,COWP,0.8048440173752798,804.8440173752798,0.0012424767761350253
GMB,GMB.3_1,GROU,1.1971509119271733,1197.1509119271732,8.353165754100294e-4
GMB,GMB.3_1,MAIZ,1.0945179299805288,1094.5179299805288,9.136442378954812e-4
GMB,GMB.3_1,OCER,0.34099533331062437,340.99533331062435,0.002932591453059757
GMB,GMB.3_1,OILP,10.666711489974785,10666.711489974785,9.374960604679895e-5
GMB,GMB.3_1,ONIO,0.10000000000000002,100.00000000000001,0.009999999999999998
GMB,GMB.3_1,OOIL,0.15072379849449916,150.72379849449916,0.006634652324241258
GMB,GMB.3_1,OPUL,0.23037123215230035,230.37123215230034,0.00434081977448856
GMB,GMB.3_1,PMIL,0.5605209001211239,560.5209001211239,0.0017840547957871122
GMB,GMB.3_1,POTA,20.83726287262873,20837.26287262873,4.7990948048823304e-5
GMB,GMB.3_1,REST,1.558603746545194,1558.603746545194,6.4159989491659e-4
GMB,GMB.3_1,RICE,0.609198934040698,609.1989340406981,0.0016414999175510608
GMB,GMB.3_1,SESA,0.5420492370563227,542.0492370563227,0.001844850857886353
GMB,GMB.3_1,SORG,1.0753030418814964,1075.3030418814965,9.2997040001883e-4
GMB,GMB.3_1,SWPO,2.3257485029940117,2325.7485029940117,4.2996910401647793e-4
GMB,GMB.3_1,TEMF,5.2628881003675065,5262.888100367507,1.9000974007601836e-4
GMB,GMB.3_1,TOMA,6.839795918367346,6839.7959183673465,1.4620319260032823e-4
GMB,GMB.3_1,TROF,44.94785152095299,44947.85152095299,2.2248004435403055e-5
GMB,GMB.3_1,VEGE,4.826113837095192,4826.113837095192,2.072060531008721e-4
GMB,GMB.3_1,YAMS,19.873076923076923,19873.076923076922,5.031933423650087e-5
GMB,GMB.4_1,CASS,13.684935081881646,13684.935081881646,7.307305398357085e-5
GMB,GMB.4_1,CITR,13.100296575896468,13100.29657589647,7.633414970466566e-5
GMB,GMB.4_1,CNUT,3.7548387096774194,3754.8387096774195,2.663230240549828e-4
GMB,GMB.4_1,COTT,0.3226908933592905,322.6908933592905,0.003098940876793136
GMB,GMB.4_1,COWP,0.8925471698113207,892.5471698113206,0.0011203889652256634
GMB,GMB.4_1,GROU,1.2135069930688729,1213.5069930688728,8.240578799394235e-4
GMB,GMB.4_1,MAIZ,1.9823093426723677,1982.3093426723676,5.044621333680907e-4
GMB,GMB.4_1,OCER,0.27730834229528345,277.30834229528347,0.0036060941828254846
GMB,GMB.4_1,OILP,9.746592686002522,9746.592686002523,1.025999579767133e-4
GMB,GMB.4_1,ONIO,15.948114186851212,15948.114186851211,6.270333835610939e-5
GMB,GMB.4_1,OOIL,0.20016051364365975,200.16051364365975,0.00499599037690457
GMB,GMB.4_1,OPUL,0.20873395610237716,208.73395610237716,0.004790787367195459
GMB,GMB.4_1,PMIL,0.6941785031764587,694.1785031764587,0.0014405516670771958
GMB,GMB.4_1,REST,1.3394216032518158,1339.421603251816,7.465909147442626e-4
GMB,GMB.4_1,RICE,0.6125557842398061,612.555784239806,0.0016325043787497984
GMB,GMB.4_1,SESA,0.762118799755052,762.118799755052,0.0013121313899111318
GMB,GMB.4_1,SORG,1.1073739612723519,1107.3739612723518,9.030373071541423e-4
GMB,GMB.4_1,TEMF,5.2906131718395155,5290.613171839515,1.8901400792685545e-4
GMB,GMB.4_1,TOMA,10.62260711030082,10622.60711030082,9.413884836522784e-5
GMB,GMB.4_1,TROF,10.749692629872325,10749.692629872325,9.302591566396044e-5
GMB,GMB.4_1,VEGE,6.751011952191235,6751.011952191236,1.4812594127839177e-4
GMB,GMB.4_1,YAMS,14.6,14600,6.84931506849315e-5
GMB,GMB.5_1,BANA,29.847692307692306,29847.692307692305,3.350342765836813e-5
GMB,GMB.5_1,CASS,4.463321492007105,4463.321492007105,2.2404839126887797e-4
GMB,GMB.5_1,CITR,7.919127516778523,7919.1275167785225,1.262765371414043e-4
GMB,GMB.5_1,CNUT,3.435740072202166,3435.740072202166,2.9105810654618053e-4
GMB,GMB.5_1,COTT,0.9270979081228244,927.0979081228245,0.0010786347280459156
GMB,GMB.5_1,COWP,1.008989347882567,1008.9893478825669,9.910907405500052e-4
GMB,GMB.5_1,GROU,1.48166402844565,1481.6640284456498,6.749168372866939e-4
GMB,GMB.5_1,MAIZ,1.2224277962937466,1222.4277962937467,8.180442256236967e-4
GMB,GMB.5_1,OCER,0.5238620898230757,523.8620898230757,0.0019088993447449701
GMB,GMB.5_1,OILP,10.376751074456964,10376.751074456964,9.636927712967538e-5
GMB,GMB.5_1,ONIO,10.411267605633801,10411.2676056338,9.604978354978357e-5
GMB,GMB.5_1,OOIL,0.2315091210613599,231.5091210613599,0.004319484240687678
GMB,GMB.5_1,OPUL,0.20373656819798572,203.73656819798572,0.004908299029697147
GMB,GMB.5_1,PMIL,0.4934676362314629,493.4676362314629,0.0020264753482859537
GMB,GMB.5_1,POTA,19.1595914458985,19159.5914458985,5.219317973578557e-5
GMB,GMB.5_1,REST,1.5318034161165253,1531.8034161165253,6.528252838965659e-4
GMB,GMB.5_1,RICE,0.9338220966826238,933.8220966826239,0.001070867784723098
GMB,GMB.5_1,SESA,0.8761467889908257,876.1467889908256,0.0011413612565445027
GMB,GMB.5_1,SORG,0.8694726371917127,869.4726371917127,0.0011501224503509095
GMB,GMB.5_1,SWPO,1.6080310880829014,1608.0310880829013,6.218785242468182e-4
GMB,GMB.5_1,TEMF,5.013402641191346,5013.402641191346,1.9946532755692802e-4
GMB,GMB.5_1,TOMA,5.766666666666666,5766.666666666666,1.7341040462427748e-4
GMB,GMB.5_1,TROF,49.98518751969744,49985.18751969744,2.000592674791776e-5
GMB,GMB.5_1,VEGE,6.732071295433365,6732.071295433365,1.4854269304580007e-4
GMB,GMB.5_1,YAMS,17.398051948051947,17398.051948051947,5.747769939909678e-5
GMB,GMB.6_1,CASS,5.007413793103448,5007.413793103448,1.9970388733946218e-4
GMB,GMB.6_1,CNUT,2.411304347826087,2411.304347826087,4.147133068878471e-4
GMB,GMB.6_1,COTT,0.3718181818181818,371.8181818181818,0.0026894865525672372
GMB,GMB.6_1,COWP,0.4564479118861863,456.44791188618626,0.0021908304846169316
GMB,GMB.6_1,GROU,1.48570453022343,1485.7045302234299,6.730813426607871e-4
GMB,GMB.6_1,MAIZ,0.697599582582579,697.599582582579,0.0014334870962765004
GMB,GMB.6_1,OCER,0.2267030318406698,226.7030318406698,0.004411057019752672
GMB,GMB.6_1,OILP,9.728447504302926,9728.447504302925,1.0279132405840671e-4
GMB,GMB.6_1,OOIL,0.1725206611570248,172.5206611570248,0.005796407185628742
GMB,GMB.6_1,OPUL,0.20018198362147407,200.18198362147407,0.004995454545454545
GMB,GMB.6_1,PMIL,0.6014990781992667,601.4990781992667,0.0016625129384965018
GMB,GMB.6_1,REST,0.8044110275689222,804.4110275689222,0.00124314556331007
GMB,GMB.6_1,RICE,0.907229874990047,907.229874990047,0.0011022564705675843
GMB,GMB.6_1,SESA,0.47530924479166675,475.30924479166674,0.0021038934356059306
GMB,GMB.6_1,SORG,1.036193144537252,1036.193144537252,9.65071044208254e-4
GMB,GMB.6_1,TEMF,4.971514543630892,4971.514543630892,2.0114594681838358e-4
GMB,GMB.6_1,TROF,5.407294832826748,5407.2948328267485,1.849353569421023e-4
GMB,GMB.6_1,VEGE,6.8500000000000005,6850.000000000001,1.45985401459854e-4
GMB,GMB.6_1,YAMS,17.211627906976744,17211.627906976744,5.810025672206458e-5
GNB,GNB.1_1,BANA,13.278048490901755,13278.048490901754,7.531227203193372e-5
GNB,GNB.1_1,CASS,10.945284379609902,10945.284379609902,9.13635466487204e-5
GNB,GNB.1_1,CITR,4.455472554483748,4455.472554483748,2.2444308381916833e-4
GNB,GNB.1_1,CNUT,2.8091257974481656,2809.1257974481655,3.55982633781801e-4
GNB,GNB.1_1,COTT,1.2073456411400525,1207.3456411400525,8.282632296214168e-4
GNB,GNB.1_1,COWP,0.21494423791821562,214.94423791821563,0.004652369422345209
GNB,GNB.1_1,GROU,0.994865980808391,994.865980808391,0.00100516051336627
GNB,GNB.1_1,MAIZ,1.7192657125662811,1719.265712566281,5.816436590870756e-4
GNB,GNB.1_1,OCER,0.3384054954954645,338.4054954954645,0.002955034753604947
GNB,GNB.1_1,OILP,8.899853433835846,8899.853433835846,1.1236140094152078e-4
GNB,GNB.1_1,OPUL,0.4386122566882376,438.6122566882376,0.0022799180477776587
GNB,GNB.1_1,ORTS,7.154708404168821,7154.708404168821,1.3976810004127238e-4
GNB,GNB.1_1,PLNT,3.546247374062011,3546.2473740620107,2.8198822431683914e-4
GNB,GNB.1_1,PMIL,0.3892420132550877,389.2420132550877,0.002569095744925806
GNB,GNB.1_1,REST,0.44315767713455906,443.15767713455904,0.002256533174525967
GNB,GNB.1_1,RICE,1.2277965742781993,1227.7965742781994,8.144671690323643e-4
GNB,GNB.1_1,SORG,1.233539907180855,1233.5399071808552,8.106750289785195e-4
GNB,GNB.1_1,SUGC,17.971082390953153,17971.082390953154,5.5644951052219946e-5
GNB,GNB.1_1,SWPO,5.044105495110866,5044.105495110866,1.982512064764063e-4
GNB,GNB.1_1,TEMF,7.64835799350415,7648.35799350415,1.3074701796768836e-4
GNB,GNB.1_1,TROF,19.401076442470547,19401.07644247055,5.1543531770789686e-5
GNB,GNB.1_1,VEGE,3.969258172585782,3969.258172585782,2.5193624514188446e-4
GNB,GNB.2_1,BANA,4.924067305217687,4924.067305217686,2.0308414528379226e-4
GNB,GNB.2_1,CASS,15.298213156230235,15298.213156230235,6.536711116440076e-5
GNB,GNB.2_1,CITR,4.250669049656994,4250.6690496569945,2.352570826657734e-4
GNB,GNB.2_1,CNUT,3.7102118487847764,3710.2118487847765,2.6952638845340727e-4
GNB,GNB.2_1,COTT,1.414855208725085,1414.855208725085,7.067861035060203e-4
GNB,GNB.2_1,COWP,0.2,200,0.005
GNB,GNB.2_1,GROU,1.2946394619922006,1294.6394619922005,7.724158187339608e-4
GNB,GNB.2_1,MAIZ,0.815462570459234,815.462570459234,0.0012262978537897113
GNB,GNB.2_1,OCER,0.35946012494741614,359.46012494741615,0.002781949736834609
GNB,GNB.2_1,OILP,8.346144121365361,8346.144121365362,1.198158078099912e-4
GNB,GNB.2_1,OPUL,0.6243454107001323,624.3454107001322,0.0016016775055311353
GNB,GNB.2_1,ORTS,9.736965914546326,9736.965914546327,1.0270139679816193e-4
GNB,GNB.2_1,PLNT,1.3219351234755172,1321.9351234755172,7.564667752914279e-4
GNB,GNB.2_1,PMIL,1.2723030491968579,1272.303049196858,7.859762661350616e-4
GNB,GNB.2_1,REST,0.6424205294754467,642.4205294754468,0.0015566127701686716
GNB,GNB.2_1,RICE,3.5915827029539957,3591.5827029539955,2.7842878271396135e-4
GNB,GNB.2_1,SUGC,16.151923076923076,16151.923076923076,6.19121323967139e-5
GNB,GNB.2_1,SWPO,7.334876610613671,7334.876610613671,1.363349450968249e-4
GNB,GNB.2_1,TROF,4.768346210734763,4768.346210734763,2.097163158473571e-4
GNB,GNB.2_1,VEGE,5.772819316470237,5772.819316470237,1.7322558444656904e-4
GNB,GNB.3_1,BANA,7.452,7452,1.3419216317767042e-4
GNB,GNB.3_1,CASS,16.169922879177378,16169.922879177378,6.184321393936503e-5
GNB,GNB.3_1,CITR,4.28762209135306,4287.62209135306,2.332295101326028e-4
GNB,GNB.3_1,COTT,1.4306430446194227,1430.6430446194227,6.989863780213732e-4
GNB,GNB.3_1,COWP,0.2,200,0.005
GNB,GNB.3_1,GROU,1.333121091529278,1333.121091529278,7.501194050218342e-4
GNB,GNB.3_1,MAIZ,0.8053648304444463,805.3648304444463,0.0012416732916536012
GNB,GNB.3_1,OCER,0.3333075734157651,333.3075734157651,0.0030002318571759794
GNB,GNB.3_1,OILP,8.333900490889425,8333.900490889426,1.1999183348699621e-4
GNB,GNB.3_1,OPUL,0.6073172593131395,607.3172593131395,0.0016465858407037118
GNB,GNB.3_1,ORTS,9.71215277777778,9712.15277777778,1.0296378391905902e-4
GNB,GNB.3_1,PLNT,1.7379302016664653,1737.9302016664653,5.753971011270306e-4
GNB,GNB.3_1,PMIL,1.342150866751842,1342.150866751842,7.450727222790639e-4
GNB,GNB.3_1,REST,0.8046790933388871,804.6790933388871,0.0012427314295574152
GNB,GNB.3_1,RICE,3.6359684717918443,3635.9684717918444,2.7502988756863153e-4
GNB,GNB.3_1,SUGC,15.169696969696972,15169.696969696972,6.592089492608868e-5
GNB,GNB.3_1,SWPO,7.464104967197751,7464.104967197751,1.3397453604881845e-4
GNB,GNB.3_1,TROF,7.895773025684337,7895.773025684337,1.2665004385854021e-4
GNB,GNB.3_1,VEGE,1.4639830508474572,1463.9830508474572,6.830680173661362e-4
GNB,GNB.4_1,CASS,7.849232658072437,7849.2326580724375,1.2740098855033472e-4
GNB,GNB.4_1,COTT,0.8237623762376237,823.7623762376237,0.0012139423076923078
GNB,GNB.4_1,COWP,0.10856423173803528,108.56423173803529,0.009211136890951275
GNB,GNB.4_1,GROU,0.6810869944128669,681.08699441286694,0.0014682412205830665
GNB,GNB.4_1,MAIZ,0.387948480895632,387.948480895632,0.002577661852654671
GNB,GNB.4_1,OCER,0.27777147896195525,277.77147896195527,0.0036000816345041825
GNB,GNB.4_1,OPUL,0.34899742114659793,348.99742114659796,0.0028653506857288366
GNB,GNB.4_1,ORTS,4.475501842205564,4475.501842205565,2.2343862995868898e-4
GNB,GNB.4_1,PMIL,0.989150959143748,989.150959143748,0.0010109680334998042
GNB,GNB.4_1,REST,0.3606731897349784,360.6731897349784,0.002772593107723912
GNB,GNB.4_1,RICE,0.38363425037232296,383.634250372323,0.0026066494298397093
GNB,GNB.4_1,SORG,0.7618836622543332,761.8836622543332,0.0013125363484512921
GNB,GNB.4_1,SUGC,26.474242424242423,26474.242424242424,3.777256338350598e-5
GNB,GNB.4_1,SWPO,3.6265151515151515,3626.5151515151515,2.7574681428869853e-4
GNB,GNB.4_1,TEMF,3.6961012510910676,3696.1012510910678,2.7055535875939704e-4
GNB,GNB.4_1,VEGE,3.075842351857645,3075.842351857645,3.251141916932294e-4
GNB,GNB.5_1,BANA,5.89691956858483,5896.91956858483,1.6958006436570486e-4
GNB,GNB.5_1,CASS,13.194390734182061,13194.390734182061,7.578978219959403e-5
GNB,GNB.5_1,CITR,4.672358726965999,4672.358726965999,2.140246625817943e-4
GNB,GNB.5_1,CNUT,3.002969467439756,3002.969467439756,3.3300371876660164e-4
GNB,GNB.5_1,COTT,1.1350719680775259,1135.0719680775258,8.81001406187224e-4
GNB,GNB.5_1,COWP,0.3138559018091974,313.8559018091974,0.003186175548191318
GNB,GNB.5_1,GROU,1.0851868719840916,1085.1868719840916,9.215002741156084e-4
GNB,GNB.5_1,MAIZ,2.6822339570453786,2682.2339570453787,3.728235552955091e-4
GNB,GNB.5_1,OCER,0.3693061302931743,369.30613029317425,0.0027077806675078705
GNB,GNB.5_1,OILP,9.336753246753247,9336.753246753247,1.0710361231274254e-4
GNB,GNB.5_1,OOIL,0.24178082191780825,241.78082191780825,0.004135977337110481
GNB,GNB.5_1,OPUL,0.4862430821206694,486.2430821206694,0.002056584528953428
GNB,GNB.5_1,ORTS,7.780748321074513,7780.748321074513,1.2852234241936012e-4
GNB,GNB.5_1,PLNT,1.5955547455418035,1595.5547455418036,6.267412652521862e-4
GNB,GNB.5_1,PMIL,1.5215102487593106,1521.5102487593106,6.572417115267103e-4
GNB,GNB.5_1,REST,0.35740982164817053,357.4098216481705,0.002797908561629811
GNB,GNB.5_1,RICE,2.912785161532935,2912.785161532935,3.43314025766913e-4
GNB,GNB.5_1,SESA,1.5165060240963857,1516.5060240963858,6.594105028998172e-4
GNB,GNB.5_1,SORG,2.3629893563564934,2362.9893563564933,4.231927652615015e-4
GNB,GNB.5_1,SUGC,16.960389610389612,16960.38961038961,5.896090968260653e-5
GNB,GNB.5_1,SWPO,4.764980460269213,4764.980460269214,2.0986444925390137e-4
GNB,GNB.5_1,TROF,4.476627352155792,4476.627352155792,2.2338245320295284e-4
GNB,GNB.5_1,VEGE,4.870321917128091,4870.321917128092,2.0532523660975478e-4
GNB,GNB.5_1,YAMS,28.235714285714284,28235.714285714283,3.541613964077916e-5
GNB,GNB.6_1,BANA,18.613242597672876,18613.242597672877,5.3725190264539134e-5
GNB,GNB.6_1,CASS,4.032108169419279,4032.1081694192785,2.480092194907619e-4
GNB,GNB.6_1,CITR,3.815394596316352,3815.394596316352,2.620960885580406e-4
GNB,GNB.6_1,CNUT,3.099790004199916,3099.790004199916,3.226024984418611e-4
GNB,GNB.6_1,COTT,1.2170152576172146,1217.0152576172147,8.2168238544346e-4
GNB,GNB.6_1,COWP,0.22262886597938147,222.6288659793815,0.0044917805047464685
GNB,GNB.6_1,GROU,1.0428465322893685,1042.8465322893685,9.589138660745151e-4
GNB,GNB.6_1,MAIZ,1.638277996710868,1638.2779967108681,6.103970156516027e-4
GNB,GNB.6_1,OCER,0.41348023599545847,413.4802359954585,0.0024184952821081963
GNB,GNB.6_1,OFIB,0.1,100,0.01
GNB,GNB.6_1,OILP,10.3682119205298,10368.2119205298,9.644864588656107e-5
GNB,GNB.6_1,OOIL,0.3,300,0.0033333333333333335
GNB,GNB.6_1,OPUL,0.45199968115633965,451.99968115633965,0.0022123909411655438
GNB,GNB.6_1,ORTS,6.578492308411968,6578.492308411967,1.5201051443372406e-4
GNB,GNB.6_1,PLNT,5.282284621959343,5282.284621959343,1.8931202530110406e-4
GNB,GNB.6_1,PMIL,0.9168891693207476,916.8891693207476,0.0010906443586205985
GNB,GNB.6_1,POTA,4.078904665314402,4078.9046653144023,2.451638569794619e-4
GNB,GNB.6_1,RCOF,0.12103330068560236,121.03330068560237,0.00826218895407647
GNB,GNB.6_1,REST,0.6182472503511379,618.247250351138,0.001617475855221423
GNB,GNB.6_1,RICE,0.40236511869393604,402.36511869393604,0.0024853048973180556
GNB,GNB.6_1,SESA,0.3505424954792044,350.54249547920443,0.002852721176167139
GNB,GNB.6_1,SORG,1.635613695748226,1635.6136957482258,6.113913099404204e-4
GNB,GNB.6_1,SUGC,34.703708439897696,34703.708439897695,2.8815364263789553e-5
GNB,GNB.6_1,SWPO,5.020363260484347,5020.363260484347,1.9918877342424093e-4
GNB,GNB.6_1,TEMF,7.756501583867728,7756.501583867727,1.289241018244409e-4
GNB,GNB.6_1,TOBA,0.14010226442658877,140.10226442658876,0.0071376433785192905
GNB,GNB.6_1,TROF,10.909050925925925,10909.050925925925,9.166700263754825e-5
GNB,GNB.6_1,VEGE,0.9883696324215628,988.3696324215629,0.001011767224727395
GNB,GNB.6_1,YAMS,6.546953405017922,6546.953405017922,1.5274280083214713e-4
GNB,GNB.7_1,BANA,11.03905586842033,11039.05586842033,9.05874571086031e-5
GNB,GNB.7_1,CASS,12.08262996941896,12082.62996941896,8.276343830200808e-5
GNB,GNB.7_1,CITR,4.535102802314234,4535.1028023142335,2.2050216799709732e-4
GNB,GNB.7_1,CNUT,2.6233062330623302,2623.30623306233,3.811983471074381e-4
GNB,GNB.7_1,COTT,1.0717295646321894,1071.7295646321893,9.330712084472481e-4
GNB,GNB.7_1,COWP,0.2610215053763441,261.0215053763441,0.0038311019567456223
GNB,GNB.7_1,GROU,0.9940675169307741,994.0675169307741,0.0010059678874605447
GNB,GNB.7_1,MAIZ,1.0664333794554237,1066.4333794554236,9.377050824409228e-4
GNB,GNB.7_1,OCER,0.31123139801287525,311.2313980128753,0.0032130434345143777
GNB,GNB.7_1,OILP,8.416919485545389,8416.919485545388,1.1880831243750496e-4
GNB,GNB.7_1,OPUL,0.44879282512665924,448.79282512665924,0.0022281996146390664
GNB,GNB.7_1,ORTS,7.246544866695749,7246.544866695749,1.379967996328678e-4
GNB,GNB.7_1,PLNT,2.8890391757089793,2889.039175708979,3.461358393503255e-4
GNB,GNB.7_1,PMIL,1.2864095262884139,1286.4095262884139,7.773574274478743e-4
GNB,GNB.7_1,REST,0.49199085298732764,491.9908529873276,0.0020325581134854093
GNB,GNB.7_1,RICE,2.5051756149430644,2505.1756149430644,3.991736124346425e-4
GNB,GNB.7_1,SORG,1.9914336283185843,1991.4336283185842,5.021508052188133e-4
GNB,GNB.7_1,SUGC,17.19654605263158,17196.54605263158,5.8151212280617854e-5
GNB,GNB.7_1,SWPO,5.171901172529313,5171.901172529313,1.9335249585037044e-4
GNB,GNB.7_1,TROF,7.36293973961284,7362.939739612841,1.3581531770794883e-4
GNB,GNB.7_1,VEGE,1.3250241149174828,1325.0241149174828,7.547032455800066e-4
GNB,GNB.8_1,BANA,11.434782314764737,11434.782314764738,8.745247373085426e-5
GNB,GNB.8_1,CASS,11.423145986712157,11423.145986712158,8.754155826803215e-5
GNB,GNB.8_1,CITR,3.963559231745233,3963.559231745233,2.522984876801451e-4
GNB,GNB.8_1,CNUT,2.6999999999999997,2699.9999999999995,3.703703703703704e-4
GNB,GNB.8_1,COTT,0.9774159663865547,977.4159663865547,0.0010231058570660935
GNB,GNB.8_1,COWP,0.1533843437316068,153.3843437316068,0.0065195702225633164
GNB,GNB.8_1,GROU,0.985261435221319,985.2614352213191,0.001014959039552147
GNB,GNB.8_1,MAIZ,0.6350403845579715,635.0403845579715,0.001574703002071378
GNB,GNB.8_1,OCER,0.31869885766952855,318.69885766952854,0.0031377583443896106
GNB,GNB.8_1,OILP,8.460682226211848,8460.682226211848,1.1819377838136063e-4
GNB,GNB.8_1,OPUL,0.4003962673772815,400.3962673772815,0.002497525780023643
GNB,GNB.8_1,ORTS,6.875508097296599,6875.508097296599,1.454437964218518e-4
GNB,GNB.8_1,PLNT,2.94922819999345,2949.22819999345,3.3907176121611107e-4
GNB,GNB.8_1,PMIL,0.6969921563339526,696.9921563339526,0.0014347363753127603
GNB,GNB.8_1,REST,0.5923582357172963,592.3582357172963,0.0016881676318538622
GNB,GNB.8_1,RICE,2.1318294174891643,2131.8294174891644,4.6908068337746483e-4
GNB,GNB.8_1,SORG,0.6608804873096283,660.8804873096284,0.0015131328874164371
GNB,GNB.8_1,SUGC,25.220394736842103,25220.394736842103,3.965044998043564e-5
GNB,GNB.8_1,SWPO,4.688834655277608,4688.834655277608,2.132726089785296e-4
GNB,GNB.8_1,TEMF,8.615010057570924,8615.010057570924,1.1607647504963664e-4
GNB,GNB.8_1,TROF,4.898262386299523,4898.262386299523,2.0415402874231637e-4
GNB,GNB.8_1,VEGE,3.483751722643824,3483.751722643824,2.8704686200803613e-4
GNB,GNB.9_1,BANA,2.5733908800900736,2573.3908800900736,3.885923462839808e-4
GNB,GNB.9_1,CASS,9.56277703650089,9562.77703650089,1.04572133825041e-4
GNB,GNB.9_1,CITR,3.481319197122136,3481.319197122136,2.872474321879646e-4
GNB,GNB.9_1,CNUT,1.908403361344538,1908.4033613445379,5.239982386613827e-4
GNB,GNB.9_1,COCO,0.2025731370472159,202.5731370472159,0.004936488690338636
GNB,GNB.9_1,COTT,1.0436660057281342,1043.6660057281342,9.58160938951279e-4
GNB,GNB.9_1,COWP,0.13401908801696713,134.01908801696712,0.007461623674632063
GNB,GNB.9_1,GROU,0.9504137453340586,950.4137453340586,0.001052173334938998
GNB,GNB.9_1,MAIZ,0.6518226672772286,651.8226672772286,0.0015341595961631189
GNB,GNB.9_1,OCER,0.4004090487160758,400.4090487160758,0.0024974460572420414
GNB,GNB.9_1,OFIB,0.1,100,0.01
GNB,GNB.9_1,OILP,0.5741519394029532,574.1519394029532,0.0017416992460913324
GNB,GNB.9_1,OPUL,0.4592504644656905,459.2504644656905,0.002177461053117144
GNB,GNB.9_1,ORTS,7.3585025045643455,7358.502504564345,1.3589721541573414e-4
GNB,GNB.9_1,PLNT,2.336964346759436,2336.964346759436,4.279055439534862e-4
GNB,GNB.9_1,PMIL,1.1148501798903425,1114.8501798903426,8.969815119896744e-4
GNB,GNB.9_1,POTA,3.6121580547112466,3612.1580547112467,2.768428138673847e-4
GNB,GNB.9_1,RCOF,0.14613500702104687,146.13500702104687,0.0068429873196364
GNB,GNB.9_1,REST,0.41941468441994245,419.41468441994243,0.0023842751270929316
GNB,GNB.9_1,RICE,1.7230205793448101,1723.0205793448101,5.803761208587866e-4
GNB,GNB.9_1,SESA,0.2,200,0.005
GNB,GNB.9_1,SORG,0.8799031698634512,879.9031698634512,0.001136488689039711
GNB,GNB.9_1,SUGC,41.089762931034485,41089.762931034486,2.433696202332467e-5
GNB,GNB.9_1,SWPO,4.349206349206349,4349.206349206349,2.299270072992701e-4
GNB,GNB.9_1,TEMF,7.6248979591836745,7624.897959183674,1.3114929607622718e-4
GNB,GNB.9_1,TOBA,0.14193548387096774,141.93548387096774,0.007045454545454546
GNB,GNB.9_1,TROF,4.425124226863,4425.124226862999,2.2598235636627693e-4
GNB,GNB.9_1,VEGE,5.3620853279813705,5362.085327981371,1.8649460775672948e-4
GNB,GNB.9_1,YAMS,10.070860927152317,10070.860927152316,9.929637666863945e-5
GNQ,GNQ.2_1,BANA,4.76970297029703,4769.70297029703,2.0965666126956446e-4
GNQ,GNQ.2_1,CASS,3.075941422594142,3075.9414225941423,3.251037203291845e-4
GNQ,GNQ.2_1,CNUT,1.8048441652573086,1804.8441652573085,5.540644556741742e-4
GNQ,GNQ.2_1,COCO,0.1,100,0.01
GNQ,GNQ.2_1,OFIB,0.12072072072072075,120.72072072072075,0.008283582089552237
GNQ,GNQ.2_1,OILP,10.201768777236605,10201.768777236604,9.802221769927961e-5
GNQ,GNQ.2_1,ORTS,5.927829698857737,5927.829698857737,1.6869580450205832e-4
GNQ,GNQ.2_1,PLNT,5.176252319109462,5176.252319109462,1.931899641577061e-4
GNQ,GNQ.2_1,RCOF,0.4,400,0.0025
GNQ,GNQ.2_1,SWPO,4.683999999999999,4683.999999999999,2.1349274124679766e-4
GNQ,GNQ.3_1,BANA,4.308931337119256,4308.931337119257,2.3207610466788076e-4
GNQ,GNQ.3_1,CASS,2.9703487112843843,2970.348711284384,3.3666080894845447e-4
GNQ,GNQ.3_1,CNUT,1.7007392664202445,1700.7392664202446,5.879796037783165e-4
GNQ,GNQ.3_1,COCO,0.1,100,0.01
GNQ,GNQ.3_1,OFIB,0.14682274247491642,146.82274247491642,0.006810933940774486
