GID_0,GID_1,crop_type,SOYB_LD_2020,SOYB_LD_2021,SOYB_LD_2022,SOYB_LD_2023,SOYB_LD_2024,SOYB_production_2020,SOYB_production_2021,SOYB_production_2022,SOYB_production_2023,SOYB_production_2024,SOYB_EF_2020,SOYB_EF_2021,SOYB_EF_2022,SOYB_EF_2023,SOYB_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
CHN,CHN.14_1,SOYB,14044.305679042976,13775.876364669091,13646.936450956471,13456.608334564376,14068.596237494956,32476.912095901167,27167.72175904911,33610.12003763434,32297.74920827457,32199.97594340139,0.4324,0.5071,0.406,0.4166,0.4369,Soy lecithin,1 kg soy lecithin,1.4,0.60536,0.7099399999999999,0.5684,0.58324,0.61166
CHN,CHN.14_1,SOYB,14044.305679042976,13775.876364669091,13646.936450956471,13456.608334564376,14068.596237494956,32476.912095901167,27167.72175904911,33610.12003763434,32297.74920827457,32199.97594340139,0.4324,0.5071,0.406,0.4166,0.4369,Ground soybeans,1 kg ground soybean,0.8,0.34592,0.40568000000000004,0.32480000000000003,0.33328,0.34952000000000005
CHN,CHN.15_1,SOYB,1007.874976861302,1111.757672249494,1207.886995705472,1362.7972029698851,1590.86441676538,30455.77907539416,25476.995147571444,31518.464179753675,30287.76601713441,30196.07746787627,0.03309,0.04364,0.03832,0.04499,0.05268,Soybean oil,1 kg soybean oil,2.1,0.06948900000000001,0.091644,0.080472,0.09447900000000001,0.110628
CHN,CHN.15_1,SOYB,1007.874976861302,1111.757672249494,1207.886995705472,1362.7972029698851,1590.86441676538,30455.77907539416,25476.995147571444,31518.464179753675,30287.76601713441,30196.07746787627,0.03309,0.04364,0.03832,0.04499,0.05268,Soybean,1 kg soybean,1,0.03309,0.04364,0.03832,0.04499,0.05268
CHN,CHN.15_1,SOYB,1007.874976861302,1111.757672249494,1207.886995705472,1362.7972029698851,1590.86441676538,30455.77907539416,25476.995147571444,31518.464179753675,30287.76601713441,30196.07746787627,0.03309,0.04364,0.03832,0.04499,0.05268,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.062871,0.08291599999999999,0.072808,0.085481,0.10009199999999999
CHN,CHN.15_1,SOYB,1007.874976861302,1111.757672249494,1207.886995705472,1362.7972029698851,1590.86441676538,30455.77907539416,25476.995147571444,31518.464179753675,30287.76601713441,30196.07746787627,0.03309,0.04364,0.03832,0.04499,0.05268,Soy lecithin,1 kg soy lecithin,1.4,0.046326,0.06109599999999999,0.053647999999999994,0.062986,0.073752
CHN,CHN.15_1,SOYB,1007.874976861302,1111.757672249494,1207.886995705472,1362.7972029698851,1590.86441676538,30455.77907539416,25476.995147571444,31518.464179753675,30287.76601713441,30196.07746787627,0.03309,0.04364,0.03832,0.04499,0.05268,Ground soybeans,1 kg ground soybean,0.8,0.026472000000000002,0.034912,0.030656000000000003,0.035992,0.042144
CHN,CHN.16_1,SOYB,24964.071014493973,24248.278012274157,23496.200412297243,22904.317176925684,22492.93533695585,20385.354175972658,17052.84137165219,21096.65472015743,20272.89585762412,20211.52479415924,1.225,1.422,1.114,1.13,1.113,Soybean oil,1 kg soybean oil,2.1,2.5725000000000002,2.9862,2.3394000000000004,2.3729999999999998,2.3373
CHN,CHN.16_1,SOYB,24964.071014493973,24248.278012274157,23496.200412297243,22904.317176925684,22492.93533695585,20385.354175972658,17052.84137165219,21096.65472015743,20272.89585762412,20211.52479415924,1.225,1.422,1.114,1.13,1.113,Soybean,1 kg soybean,1,1.225,1.422,1.114,1.13,1.113
CHN,CHN.16_1,SOYB,24964.071014493973,24248.278012274157,23496.200412297243,22904.317176925684,22492.93533695585,20385.354175972658,17052.84137165219,21096.65472015743,20272.89585762412,20211.52479415924,1.225,1.422,1.114,1.13,1.113,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.3275,2.7017999999999995,2.1166,2.147,2.1147
CHN,CHN.16_1,SOYB,24964.071014493973,24248.278012274157,23496.200412297243,22904.317176925684,22492.93533695585,20385.354175972658,17052.84137165219,21096.65472015743,20272.89585762412,20211.52479415924,1.225,1.422,1.114,1.13,1.113,Soy lecithin,1 kg soy lecithin,1.4,1.715,1.9907999999999997,1.5596,1.5819999999999999,1.5581999999999998
CHN,CHN.16_1,SOYB,24964.071014493973,24248.278012274157,23496.200412297243,22904.317176925684,22492.93533695585,20385.354175972658,17052.84137165219,21096.65472015743,20272.89585762412,20211.52479415924,1.225,1.422,1.114,1.13,1.113,Ground soybeans,1 kg ground soybean,0.8,0.9800000000000001,1.1376,0.8912000000000001,0.9039999999999999,0.8904000000000001
CHN,CHN.17_1,SOYB,22404.736614462527,20645.214990810593,18377.477258090927,16177.471081775955,14294.499097543632,25332.786429596184,21202.22462389239,26214.873651466653,25193.96775604414,25117.79922561996,0.8844,0.9737,0.701,0.6421,0.5691,Soybean oil,1 kg soybean oil,2.1,1.85724,2.04477,1.4721,1.34841,1.1951100000000001
CHN,CHN.17_1,SOYB,22404.736614462527,20645.214990810593,18377.477258090927,16177.471081775955,14294.499097543632,25332.786429596184,21202.22462389239,26214.873651466653,25193.96775604414,25117.79922561996,0.8844,0.9737,0.701,0.6421,0.5691,Soybean,1 kg soybean,1,0.8844,0.9737,0.701,0.6421,0.5691
CHN,CHN.17_1,SOYB,22404.736614462527,20645.214990810593,18377.477258090927,16177.471081775955,14294.499097543632,25332.786429596184,21202.22462389239,26214.873651466653,25193.96775604414,25117.79922561996,0.8844,0.9737,0.701,0.6421,0.5691,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1.6803599999999999,1.8500299999999998,1.3318999999999999,1.21999,1.08129
CHN,CHN.17_1,SOYB,22404.736614462527,20645.214990810593,18377.477258090927,16177.471081775955,14294.499097543632,25332.786429596184,21202.22462389239,26214.873651466653,25193.96775604414,25117.79922561996,0.8844,0.9737,0.701,0.6421,0.5691,Soy lecithin,1 kg soy lecithin,1.4,1.23816,1.3631799999999998,0.9813999999999998,0.89894,0.79674
CHN,CHN.17_1,SOYB,22404.736614462527,20645.214990810593,18377.477258090927,16177.471081775955,14294.499097543632,25332.786429596184,21202.22462389239,26214.873651466653,25193.96775604414,25117.79922561996,0.8844,0.9737,0.701,0.6421,0.5691,Ground soybeans,1 kg ground soybean,0.8,0.70752,0.7789600000000001,0.5608,0.51368,0.4552800000000001
CHN,CHN.18_1,SOYB,882.8200673875015,803.907289475914,727.7134630950246,662.2096098187621,614.0260059593768,5018.506934795942,4203.333956760657,5192.4996594838985,4990.998268616426,4975.986163485127,0.1759,0.1913,0.1401,0.1327,0.1234,Soybean oil,1 kg soybean oil,2.1,0.36939,0.40173000000000003,0.29421,0.27867000000000003,0.25914
CHN,CHN.18_1,SOYB,882.8200673875015,803.907289475914,727.7134630950246,662.2096098187621,614.0260059593768,5018.506934795942,4203.333956760657,5192.4996594838985,4990.998268616426,4975.986163485127,0.1759,0.1913,0.1401,0.1327,0.1234,Soybean,1 kg soybean,1,0.1759,0.1913,0.1401,0.1327,0.1234
CHN,CHN.18_1,SOYB,882.8200673875015,803.907289475914,727.7134630950246,662.2096098187621,614.0260059593768,5018.506934795942,4203.333956760657,5192.4996594838985,4990.998268616426,4975.986163485127,0.1759,0.1913,0.1401,0.1327,0.1234,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.33421,0.36346999999999996,0.26619,0.25213,0.23445999999999997
CHN,CHN.18_1,SOYB,882.8200673875015,803.907289475914,727.7134630950246,662.2096098187621,614.0260059593768,5018.506934795942,4203.333956760657,5192.4996594838985,4990.998268616426,4975.986163485127,0.1759,0.1913,0.1401,0.1327,0.1234,Soy lecithin,1 kg soy lecithin,1.4,0.24625999999999998,0.26782,0.19613999999999998,0.18578,0.17276
CHN,CHN.18_1,SOYB,882.8200673875015,803.907289475914,727.7134630950246,662.2096098187621,614.0260059593768,5018.506934795942,4203.333956760657,5192.4996594838985,4990.998268616426,4975.986163485127,0.1759,0.1913,0.1401,0.1327,0.1234,Ground soybeans,1 kg ground soybean,0.8,0.14072,0.15304,0.11208000000000001,0.10616000000000002,0.09872
CHN,CHN.19_1,SOYB,1432.7799691500627,1297.2187371384402,1218.4236391499524,1155.212027447605,1363.0292971406973,26757.86526185079,22383.60088402107,27691.5200788179,26610.252200828232,26529.69639429212,0.05355,0.05795,0.044,0.04341,0.05138,Soybean oil,1 kg soybean oil,2.1,0.112455,0.12169500000000001,0.0924,0.09116099999999999,0.10789800000000001
CHN,CHN.19_1,SOYB,1432.7799691500627,1297.2187371384402,1218.4236391499524,1155.212027447605,1363.0292971406973,26757.86526185079,22383.60088402107,27691.5200788179,26610.252200828232,26529.69639429212,0.05355,0.05795,0.044,0.04341,0.05138,Soybean,1 kg soybean,1,0.05355,0.05795,0.044,0.04341,0.05138
CHN,CHN.19_1,SOYB,1432.7799691500627,1297.2187371384402,1218.4236391499524,1155.212027447605,1363.0292971406973,26757.86526185079,22383.60088402107,27691.5200788179,26610.252200828232,26529.69639429212,0.05355,0.05795,0.044,0.04341,0.05138,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.101745,0.110105,0.0836,0.082479,0.097622
CHN,CHN.19_1,SOYB,1432.7799691500627,1297.2187371384402,1218.4236391499524,1155.212027447605,1363.0292971406973,26757.86526185079,22383.60088402107,27691.5200788179,26610.252200828232,26529.69639429212,0.05355,0.05795,0.044,0.04341,0.05138,Soy lecithin,1 kg soy lecithin,1.4,0.07497,0.08113,0.061599999999999995,0.060773999999999995,0.071932
CHN,CHN.19_1,SOYB,1432.7799691500627,1297.2187371384402,1218.4236391499524,1155.212027447605,1363.0292971406973,26757.86526185079,22383.60088402107,27691.5200788179,26610.252200828232,26529.69639429212,0.05355,0.05795,0.044,0.04341,0.05138,Ground soybeans,1 kg ground soybean,0.8,0.04284,0.046360000000000005,0.0352,0.034728,0.041104
CHN,CHN.1_1,SOYB,43602.959920611975,43822.440739231,44740.540360629944,45417.17138975169,46722.15677444542,103381.1384708056,86480.82049226116,106988.3880391942,102810.8236810294,102499.58992195928,0.4218,0.5067,0.4182,0.4418,0.4558,Soybean oil,1 kg soybean oil,2.1,0.88578,1.06407,0.8782200000000001,0.92778,0.95718
CHN,CHN.1_1,SOYB,43602.959920611975,43822.440739231,44740.540360629944,45417.17138975169,46722.15677444542,103381.1384708056,86480.82049226116,106988.3880391942,102810.8236810294,102499.58992195928,0.4218,0.5067,0.4182,0.4418,0.4558,Soybean,1 kg soybean,1,0.4218,0.5067,0.4182,0.4418,0.4558
CHN,CHN.1_1,SOYB,43602.959920611975,43822.440739231,44740.540360629944,45417.17138975169,46722.15677444542,103381.1384708056,86480.82049226116,106988.3880391942,102810.8236810294,102499.58992195928,0.4218,0.5067,0.4182,0.4418,0.4558,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.80142,0.96273,0.79458,0.83942,0.8660199999999999
CHN,CHN.1_1,SOYB,43602.959920611975,43822.440739231,44740.540360629944,45417.17138975169,46722.15677444542,103381.1384708056,86480.82049226116,106988.3880391942,102810.8236810294,102499.58992195928,0.4218,0.5067,0.4182,0.4418,0.4558,Soy lecithin,1 kg soy lecithin,1.4,0.5905199999999999,0.70938,0.58548,0.61852,0.6381199999999999
CHN,CHN.1_1,SOYB,43602.959920611975,43822.440739231,44740.540360629944,45417.17138975169,46722.15677444542,103381.1384708056,86480.82049226116,106988.3880391942,102810.8236810294,102499.58992195928,0.4218,0.5067,0.4182,0.4418,0.4558,Ground soybeans,1 kg ground soybean,0.8,0.33744,0.40536000000000005,0.33456,0.35344000000000003,0.36464
CHN,CHN.20_1,SOYB,0.13121508455303266,0.1034057567342714,0.07672440749305613,0.05826360959442728,0.0671203914786939,10.41514018910248,8.712516445636389,10.778552804861748,10.357683784817327,10.326328517500244,0.0126,0.01187,0.007118,0.005625,0.0065,Soybean oil,1 kg soybean oil,2.1,0.02646,0.024927,0.0149478,0.0118125,0.01365
CHN,CHN.20_1,SOYB,0.13121508455303266,0.1034057567342714,0.07672440749305613,0.05826360959442728,0.0671203914786939,10.41514018910248,8.712516445636389,10.778552804861748,10.357683784817327,10.326328517500244,0.0126,0.01187,0.007118,0.005625,0.0065,Soybean,1 kg soybean,1,0.0126,0.01187,0.007118,0.005625,0.0065
CHN,CHN.20_1,SOYB,0.13121508455303266,0.1034057567342714,0.07672440749305613,0.05826360959442728,0.0671203914786939,10.41514018910248,8.712516445636389,10.778552804861748,10.357683784817327,10.326328517500244,0.0126,0.01187,0.007118,0.005625,0.0065,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.02394,0.022553,0.0135242,0.010687499999999999,0.012349999999999998
CHN,CHN.20_1,SOYB,0.13121508455303266,0.1034057567342714,0.07672440749305613,0.05826360959442728,0.0671203914786939,10.41514018910248,8.712516445636389,10.778552804861748,10.357683784817327,10.326328517500244,0.0126,0.01187,0.007118,0.005625,0.0065,Soy lecithin,1 kg soy lecithin,1.4,0.01764,0.016618,0.0099652,0.007875,0.009099999999999999
CHN,CHN.20_1,SOYB,0.13121508455303266,0.1034057567342714,0.07672440749305613,0.05826360959442728,0.0671203914786939,10.41514018910248,8.712516445636389,10.778552804861748,10.357683784817327,10.326328517500244,0.0126,0.01187,0.007118,0.005625,0.0065,Ground soybeans,1 kg ground soybean,0.8,0.01008,0.009496000000000001,0.0056944000000000005,0.0045,0.0052
CHN,CHN.22_1,SOYB,1629.3883492131952,1531.3519949828246,1761.7084958739183,1906.0102908961264,2114.901055560768,8862.628817901676,7413.803167847074,9171.870082324316,8813.73703390789,8787.055674783396,0.1838,0.2066,0.1921,0.2163,0.2407,Soybean oil,1 kg soybean oil,2.1,0.38598,0.43386,0.40341,0.45423,0.50547
CHN,CHN.22_1,SOYB,1629.3883492131952,1531.3519949828246,1761.7084958739183,1906.0102908961264,2114.901055560768,8862.628817901676,7413.803167847074,9171.870082324316,8813.73703390789,8787.055674783396,0.1838,0.2066,0.1921,0.2163,0.2407,Soybean,1 kg soybean,1,0.1838,0.2066,0.1921,0.2163,0.2407
CHN,CHN.22_1,SOYB,1629.3883492131952,1531.3519949828246,1761.7084958739183,1906.0102908961264,2114.901055560768,8862.628817901676,7413.803167847074,9171.870082324316,8813.73703390789,8787.055674783396,0.1838,0.2066,0.1921,0.2163,0.2407,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.34922,0.39254,0.36499,0.41096999999999995,0.45732999999999996
CHN,CHN.22_1,SOYB,1629.3883492131952,1531.3519949828246,1761.7084958739183,1906.0102908961264,2114.901055560768,8862.628817901676,7413.803167847074,9171.870082324316,8813.73703390789,8787.055674783396,0.1838,0.2066,0.1921,0.2163,0.2407,Soy lecithin,1 kg soy lecithin,1.4,0.25732,0.28924,0.26893999999999996,0.30282,0.33698
CHN,CHN.22_1,SOYB,1629.3883492131952,1531.3519949828246,1761.7084958739183,1906.0102908961264,2114.901055560768,8862.628817901676,7413.803167847074,9171.870082324316,8813.73703390789,8787.055674783396,0.1838,0.2066,0.1921,0.2163,0.2407,Ground soybeans,1 kg ground soybean,0.8,0.14704,0.16528,0.15368,0.17304,0.19256
CHN,CHN.23_1,SOYB,113.73695545600724,397.50017411664294,491.8022461839823,939.6727745814976,1134.9598750770629,35536.14136063561,29726.840963979153,36776.09414584844,35340.101857788846,35233.118639939676,0.003201,0.01337,0.01337,0.02659,0.03221,Soybean oil,1 kg soybean oil,2.1,0.0067221,0.028077,0.028077,0.055839,0.067641
CHN,CHN.23_1,SOYB,113.73695545600724,397.50017411664294,491.8022461839823,939.6727745814976,1134.9598750770629,35536.14136063561,29726.840963979153,36776.09414584844,35340.101857788846,35233.118639939676,0.003201,0.01337,0.01337,0.02659,0.03221,Soybean,1 kg soybean,1,0.003201,0.01337,0.01337,0.02659,0.03221
CHN,CHN.23_1,SOYB,113.73695545600724,397.50017411664294,491.8022461839823,939.6727745814976,1134.9598750770629,35536.14136063561,29726.840963979153,36776.09414584844,35340.101857788846,35233.118639939676,0.003201,0.01337,0.01337,0.02659,0.03221,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.0060818999999999995,0.025403,0.025403,0.050520999999999996,0.061199
CHN,CHN.23_1,SOYB,113.73695545600724,397.50017411664294,491.8022461839823,939.6727745814976,1134.9598750770629,35536.14136063561,29726.840963979153,36776.09414584844,35340.101857788846,35233.118639939676,0.003201,0.01337,0.01337,0.02659,0.03221,Soy lecithin,1 kg soy lecithin,1.4,0.004481399999999999,0.018718,0.018718,0.037225999999999995,0.045094
CHN,CHN.23_1,SOYB,113.73695545600724,397.50017411664294,491.8022461839823,939.6727745814976,1134.9598750770629,35536.14136063561,29726.840963979153,36776.09414584844,35340.101857788846,35233.118639939676,0.003201,0.01337,0.01337,0.02659,0.03221,Ground soybeans,1 kg ground soybean,0.8,0.0025608000000000002,0.010696,0.010696,0.021272,0.025768000000000003
CHN,CHN.24_1,SOYB,0.8438344996395448,0.8649429975034147,4.4822963081736695,6.578983041593074,7.2711012292697745,63.78057766970147,53.35399445135547,66.00605578566919,63.42872425346371,63.236709837319424,0.01323,0.01621,0.06791,0.1037,0.115,Soybean oil,1 kg soybean oil,2.1,0.027783000000000002,0.034041,0.14261100000000002,0.21777000000000002,0.24150000000000002
CHN,CHN.24_1,SOYB,0.8438344996395448,0.8649429975034147,4.4822963081736695,6.578983041593074,7.2711012292697745,63.78057766970147,53.35399445135547,66.00605578566919,63.42872425346371,63.236709837319424,0.01323,0.01621,0.06791,0.1037,0.115,Soybean,1 kg soybean,1,0.01323,0.01621,0.06791,0.1037,0.115
CHN,CHN.24_1,SOYB,0.8438344996395448,0.8649429975034147,4.4822963081736695,6.578983041593074,7.2711012292697745,63.78057766970147,53.35399445135547,66.00605578566919,63.42872425346371,63.236709837319424,0.01323,0.01621,0.06791,0.1037,0.115,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.025137,0.030798999999999997,0.12902899999999998,0.19702999999999998,0.2185
CHN,CHN.24_1,SOYB,0.8438344996395448,0.8649429975034147,4.4822963081736695,6.578983041593074,7.2711012292697745,63.78057766970147,53.35399445135547,66.00605578566919,63.42872425346371,63.236709837319424,0.01323,0.01621,0.06791,0.1037,0.115,Soy lecithin,1 kg soy lecithin,1.4,0.018522,0.022693999999999995,0.09507399999999999,0.14518,0.161
CHN,CHN.24_1,SOYB,0.8438344996395448,0.8649429975034147,4.4822963081736695,6.578983041593074,7.2711012292697745,63.78057766970147,53.35399445135547,66.00605578566919,63.42872425346371,63.236709837319424,0.01323,0.01621,0.06791,0.1037,0.115,Ground soybeans,1 kg ground soybean,0.8,0.010584000000000001,0.012968,0.054328,0.08296,0.09200000000000001
CHN,CHN.25_1,SOYB,760.0144328731575,843.2680808207675,907.3255428215584,975.8109813116768,1121.379267746046,7754.199930084038,6486.575618472933,8024.765090854573,7711.422930638849,7688.078548592769,0.09801,0.13,0.1131,0.1265,0.1459,Soybean oil,1 kg soybean oil,2.1,0.205821,0.273,0.23751000000000003,0.26565,0.30639
CHN,CHN.25_1,SOYB,760.0144328731575,843.2680808207675,907.3255428215584,975.8109813116768,1121.379267746046,7754.199930084038,6486.575618472933,8024.765090854573,7711.422930638849,7688.078548592769,0.09801,0.13,0.1131,0.1265,0.1459,Soybean,1 kg soybean,1,0.09801,0.13,0.1131,0.1265,0.1459
CHN,CHN.25_1,SOYB,760.0144328731575,843.2680808207675,907.3255428215584,975.8109813116768,1121.379267746046,7754.199930084038,6486.575618472933,8024.765090854573,7711.422930638849,7688.078548592769,0.09801,0.13,0.1131,0.1265,0.1459,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.186219,0.247,0.21489,0.24034999999999998,0.27721
CHN,CHN.25_1,SOYB,760.0144328731575,843.2680808207675,907.3255428215584,975.8109813116768,1121.379267746046,7754.199930084038,6486.575618472933,8024.765090854573,7711.422930638849,7688.078548592769,0.09801,0.13,0.1131,0.1265,0.1459,Soy lecithin,1 kg soy lecithin,1.4,0.137214,0.182,0.15834,0.17709999999999998,0.20426
CHN,CHN.25_1,SOYB,760.0144328731575,843.2680808207675,907.3255428215584,975.8109813116768,1121.379267746046,7754.199930084038,6486.575618472933,8024.765090854573,7711.422930638849,7688.078548592769,0.09801,0.13,0.1131,0.1265,0.1459,Ground soybeans,1 kg ground soybean,0.8,0.078408,0.10400000000000001,0.09048,0.10120000000000001,0.11672
CHN,CHN.26_1,SOYB,17943.699312116772,18887.175935812294,22767.101115153804,25196.16132014173,27673.18841065316,91151.31176257555,76250.2749222433,94331.82935869836,90648.4643188866,90374.0490258876,0.1969,0.2477,0.2414,0.278,0.30620000000000003,Soybean oil,1 kg soybean oil,2.1,0.41349,0.52017,0.5069400000000001,0.5838000000000001,0.64302
CHN,CHN.26_1,SOYB,17943.699312116772,18887.175935812294,22767.101115153804,25196.16132014173,27673.18841065316,91151.31176257555,76250.2749222433,94331.82935869836,90648.4643188866,90374.0490258876,0.1969,0.2477,0.2414,0.278,0.30620000000000003,Soybean,1 kg soybean,1,0.1969,0.2477,0.2414,0.278,0.30620000000000003
CHN,CHN.26_1,SOYB,17943.699312116772,18887.175935812294,22767.101115153804,25196.16132014173,27673.18841065316,91151.31176257555,76250.2749222433,94331.82935869836,90648.4643188866,90374.0490258876,0.1969,0.2477,0.2414,0.278,0.30620000000000003,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.37410999999999994,0.47063,0.45866,0.5282,0.5817800000000001
CHN,CHN.26_1,SOYB,17943.699312116772,18887.175935812294,22767.101115153804,25196.16132014173,27673.18841065316,91151.31176257555,76250.2749222433,94331.82935869836,90648.4643188866,90374.0490258876,0.1969,0.2477,0.2414,0.278,0.30620000000000003,Soy lecithin,1 kg soy lecithin,1.4,0.27565999999999996,0.34678,0.33796,0.3892,0.42868
CHN,CHN.26_1,SOYB,17943.699312116772,18887.175935812294,22767.101115153804,25196.16132014173,27673.18841065316,91151.31176257555,76250.2749222433,94331.82935869836,90648.4643188866,90374.0490258876,0.1969,0.2477,0.2414,0.278,0.30620000000000003,Ground soybeans,1 kg ground soybean,0.8,0.15752,0.19816,0.19312000000000001,0.22240000000000004,0.24496000000000004
CHN,CHN.27_1,SOYB,3.3148752708050533,4.955491929209817,5.476392741123098,7.97932276278597,14.76414120881457,325.51510217667334,272.3012489053853,336.8732109110085,323.7193580030947,322.73937954297025,0.01018,0.0182,0.01626,0.02465,0.04575,Soybean oil,1 kg soybean oil,2.1,0.021378,0.038220000000000004,0.034146,0.051765,0.09607500000000001
CHN,CHN.27_1,SOYB,3.3148752708050533,4.955491929209817,5.476392741123098,7.97932276278597,14.76414120881457,325.51510217667334,272.3012489053853,336.8732109110085,323.7193580030947,322.73937954297025,0.01018,0.0182,0.01626,0.02465,0.04575,Soybean,1 kg soybean,1,0.01018,0.0182,0.01626,0.02465,0.04575
CHN,CHN.27_1,SOYB,3.3148752708050533,4.955491929209817,5.476392741123098,7.97932276278597,14.76414120881457,325.51510217667334,272.3012489053853,336.8732109110085,323.7193580030947,322.73937954297025,0.01018,0.0182,0.01626,0.02465,0.04575,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.019341999999999998,0.03458,0.030893999999999998,0.046834999999999995,0.08692499999999999
CHN,CHN.27_1,SOYB,3.3148752708050533,4.955491929209817,5.476392741123098,7.97932276278597,14.76414120881457,325.51510217667334,272.3012489053853,336.8732109110085,323.7193580030947,322.73937954297025,0.01018,0.0182,0.01626,0.02465,0.04575,Soy lecithin,1 kg soy lecithin,1.4,0.014251999999999999,0.02548,0.022764,0.03450999999999999,0.06405
CHN,CHN.27_1,SOYB,3.3148752708050533,4.955491929209817,5.476392741123098,7.97932276278597,14.76414120881457,325.51510217667334,272.3012489053853,336.8732109110085,323.7193580030947,322.73937954297025,0.01018,0.0182,0.01626,0.02465,0.04575,Ground soybeans,1 kg ground soybean,0.8,0.008144,0.014560000000000002,0.013008,0.01972,0.0366
CHN,CHN.28_1,SOYB,9.048040463217864,6.627664028783935,4.665133611932502,3.0347455149607683,1.997754768953732,199.56094144104745,166.93831346874867,206.52342072652107,198.4579085353483,197.85764435401677,0.04534,0.0397,0.02259,0.01529,0.0101,Soybean oil,1 kg soybean oil,2.1,0.09521400000000001,0.08337,0.047439,0.032109,0.02121
CHN,CHN.28_1,SOYB,9.048040463217864,6.627664028783935,4.665133611932502,3.0347455149607683,1.997754768953732,199.56094144104745,166.93831346874867,206.52342072652107,198.4579085353483,197.85764435401677,0.04534,0.0397,0.02259,0.01529,0.0101,Soybean,1 kg soybean,1,0.04534,0.0397,0.02259,0.01529,0.0101
CHN,CHN.28_1,SOYB,9.048040463217864,6.627664028783935,4.665133611932502,3.0347455149607683,1.997754768953732,199.56094144104745,166.93831346874867,206.52342072652107,198.4579085353483,197.85764435401677,0.04534,0.0397,0.02259,0.01529,0.0101,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.08614599999999999,0.07543,0.042920999999999994,0.029050999999999997,0.01919
CHN,CHN.28_1,SOYB,9.048040463217864,6.627664028783935,4.665133611932502,3.0347455149607683,1.997754768953732,199.56094144104745,166.93831346874867,206.52342072652107,198.4579085353483,197.85764435401677,0.04534,0.0397,0.02259,0.01529,0.0101,Soy lecithin,1 kg soy lecithin,1.4,0.06347599999999999,0.05558,0.031625999999999994,0.021405999999999998,0.014139999999999998
CHN,CHN.28_1,SOYB,9.048040463217864,6.627664028783935,4.665133611932502,3.0347455149607683,1.997754768953732,199.56094144104745,166.93831346874867,206.52342072652107,198.4579085353483,197.85764435401677,0.04534,0.0397,0.02259,0.01529,0.0101,Ground soybeans,1 kg ground soybean,0.8,0.036272,0.031760000000000004,0.018072,0.012232,0.00808
CHN,CHN.29_1,SOYB,906.5692088385908,867.9134168232678,819.9840908325835,775.0304449589729,735.6961323287239,0.9528507220974616,0.8161823601210091,0.9942206217937714,0.9702616081896492,0.9632297863117226,951.4,1063,824.8,798.8,763.8,Soybean oil,1 kg soybean oil,2.1,1997.94,2232.3,1732.08,1677.48,1603.98
CHN,CHN.29_1,SOYB,906.5692088385908,867.9134168232678,819.9840908325835,775.0304449589729,735.6961323287239,0.9528507220974616,0.8161823601210091,0.9942206217937714,0.9702616081896492,0.9632297863117226,951.4,1063,824.8,798.8,763.8,Soybean,1 kg soybean,1,951.4,1063,824.8,798.8,763.8
CHN,CHN.29_1,SOYB,906.5692088385908,867.9134168232678,819.9840908325835,775.0304449589729,735.6961323287239,0.9528507220974616,0.8161823601210091,0.9942206217937714,0.9702616081896492,0.9632297863117226,951.4,1063,824.8,798.8,763.8,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1807.6599999999999,2019.6999999999998,1567.12,1517.7199999999998,1451.2199999999998
CHN,CHN.29_1,SOYB,906.5692088385908,867.9134168232678,819.9840908325835,775.0304449589729,735.6961323287239,0.9528507220974616,0.8161823601210091,0.9942206217937714,0.9702616081896492,0.9632297863117226,951.4,1063,824.8,798.8,763.8,Soy lecithin,1 kg soy lecithin,1.4,1331.9599999999998,1488.1999999999998,1154.7199999999998,1118.32,1069.32
CHN,CHN.29_1,SOYB,906.5692088385908,867.9134168232678,819.9840908325835,775.0304449589729,735.6961323287239,0.9528507220974616,0.8161823601210091,0.9942206217937714,0.9702616081896492,0.9632297863117226,951.4,1063,824.8,798.8,763.8,Ground soybeans,1 kg ground soybean,0.8,761.12,850.4000000000001,659.84,639.04,611.04
