GID_0,crop_type,SOYB_LD_2020,SOYB_LD_2021,SOYB_LD_2022,SOYB_LD_2023,SOYB_LD_2024,SOYB_production_2020,SOYB_production_2021,SOYB_production_2022,SOYB_production_2023,SOYB_production_2024,SOYB_EF_2020,SOYB_EF_2021,SOYB_EF_2022,SOYB_EF_2023,SOYB_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
LBR,SOYB,37658.96388159239,37426.4481249803,38105.48310227458,38641.32597872756,39517.24530876588,302.04082026492165,303.8097645884071,302.92663865522104,302.92574116951664,303.11613588099283,124.7,123.2,125.8,127.6,130.4,Soybean oil,1 kg soybean oil,2.1,261.87,258.72,264.18,267.96,273.84000000000003
LBR,SOYB,37658.96388159239,37426.4481249803,38105.48310227458,38641.32597872756,39517.24530876588,302.04082026492165,303.8097645884071,302.92663865522104,302.92574116951664,303.11613588099283,124.7,123.2,125.8,127.6,130.4,Soybean,1 kg soybean,1,124.7,123.2,125.8,127.6,130.4
LBR,SOYB,37658.96388159239,37426.4481249803,38105.48310227458,38641.32597872756,39517.24530876588,302.04082026492165,303.8097645884071,302.92663865522104,302.92574116951664,303.11613588099283,124.7,123.2,125.8,127.6,130.4,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,236.93,234.07999999999998,239.01999999999998,242.43999999999997,247.76
LBR,SOYB,37658.96388159239,37426.4481249803,38105.48310227458,38641.32597872756,39517.24530876588,302.04082026492165,303.8097645884071,302.92663865522104,302.92574116951664,303.11613588099283,124.7,123.2,125.8,127.6,130.4,Soy lecithin,1 kg soy lecithin,1.4,174.57999999999998,172.48,176.11999999999998,178.64,182.56
LBR,SOYB,37658.96388159239,37426.4481249803,38105.48310227458,38641.32597872756,39517.24530876588,302.04082026492165,303.8097645884071,302.92663865522104,302.92574116951664,303.11613588099283,124.7,123.2,125.8,127.6,130.4,Ground soybeans,1 kg ground soybean,0.8,99.76,98.56,100.64,102.08,104.32000000000001
LKA,SOYB,3775.524763786982,3353.7079325455234,2894.5002923488264,2497.973353514306,2148.0080102787283,3444.410207936429,1658.401919613615,1679.5603582759145,3401.087867617547,2534.5094767350115,1.096,2.022,1.723,0.7345,0.8475,Soybean oil,1 kg soybean oil,2.1,2.3016,4.2462,3.6183000000000005,1.54245,1.7797500000000002
LKA,SOYB,3775.524763786982,3353.7079325455234,2894.5002923488264,2497.973353514306,2148.0080102787283,3444.410207936429,1658.401919613615,1679.5603582759145,3401.087867617547,2534.5094767350115,1.096,2.022,1.723,0.7345,0.8475,Soybean,1 kg soybean,1,1.096,2.022,1.723,0.7345,0.8475
LKA,SOYB,3775.524763786982,3353.7079325455234,2894.5002923488264,2497.973353514306,2148.0080102787283,3444.410207936429,1658.401919613615,1679.5603582759145,3401.087867617547,2534.5094767350115,1.096,2.022,1.723,0.7345,0.8475,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.0824000000000003,3.841799999999999,3.2737,1.39555,1.61025
LKA,SOYB,3775.524763786982,3353.7079325455234,2894.5002923488264,2497.973353514306,2148.0080102787283,3444.410207936429,1658.401919613615,1679.5603582759145,3401.087867617547,2534.5094767350115,1.096,2.022,1.723,0.7345,0.8475,Soy lecithin,1 kg soy lecithin,1.4,1.5344,2.8307999999999995,2.4122,1.0283,1.1864999999999999
LKA,SOYB,3775.524763786982,3353.7079325455234,2894.5002923488264,2497.973353514306,2148.0080102787283,3444.410207936429,1658.401919613615,1679.5603582759145,3401.087867617547,2534.5094767350115,1.096,2.022,1.723,0.7345,0.8475,Ground soybeans,1 kg ground soybean,0.8,0.8768000000000001,1.6176,1.3784,0.5876,0.678
LSO,SOYB,0,0,0,0,0,63.29915948624636,96.40988000434312,113.33370185012394,140.7777372757145,126.50526336348484,0,0,0,0,0,Soybean oil,1 kg soybean oil,2.1,0,0,0,0,0
LSO,SOYB,0,0,0,0,0,63.29915948624636,96.40988000434312,113.33370185012394,140.7777372757145,126.50526336348484,0,0,0,0,0,Soybean,1 kg soybean,1,0,0,0,0,0
LSO,SOYB,0,0,0,0,0,63.29915948624636,96.40988000434312,113.33370185012394,140.7777372757145,126.50526336348484,0,0,0,0,0,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0,0,0,0,0
LSO,SOYB,0,0,0,0,0,63.29915948624636,96.40988000434312,113.33370185012394,140.7777372757145,126.50526336348484,0,0,0,0,0,Soy lecithin,1 kg soy lecithin,1.4,0,0,0,0,0
LSO,SOYB,0,0,0,0,0,63.29915948624636,96.40988000434312,113.33370185012394,140.7777372757145,126.50526336348484,0,0,0,0,0,Ground soybeans,1 kg ground soybean,0.8,0,0,0,0,0
LTU,SOYB,13.68881142368294,14.485709286577112,16.802121962511265,22.1413279027273,22.611294180312477,10.930327362539414,9.52389516422915,9.7881867904962,7.314266988977145,8.046858010127652,1.252,1.521,1.717,3.027,2.81,Soybean oil,1 kg soybean oil,2.1,2.6292,3.1941,3.6057,6.356700000000001,5.901000000000001
LTU,SOYB,13.68881142368294,14.485709286577112,16.802121962511265,22.1413279027273,22.611294180312477,10.930327362539414,9.52389516422915,9.7881867904962,7.314266988977145,8.046858010127652,1.252,1.521,1.717,3.027,2.81,Soybean,1 kg soybean,1,1.252,1.521,1.717,3.027,2.81
LTU,SOYB,13.68881142368294,14.485709286577112,16.802121962511265,22.1413279027273,22.611294180312477,10.930327362539414,9.52389516422915,9.7881867904962,7.314266988977145,8.046858010127652,1.252,1.521,1.717,3.027,2.81,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.3788,2.8898999999999995,3.2623,5.7513,5.3389999999999995
LTU,SOYB,13.68881142368294,14.485709286577112,16.802121962511265,22.1413279027273,22.611294180312477,10.930327362539414,9.52389516422915,9.7881867904962,7.314266988977145,8.046858010127652,1.252,1.521,1.717,3.027,2.81,Soy lecithin,1 kg soy lecithin,1.4,1.7528,2.1293999999999995,2.4038,4.2378,3.9339999999999997
LTU,SOYB,13.68881142368294,14.485709286577112,16.802121962511265,22.1413279027273,22.611294180312477,10.930327362539414,9.52389516422915,9.7881867904962,7.314266988977145,8.046858010127652,1.252,1.521,1.717,3.027,2.81,Ground soybeans,1 kg ground soybean,0.8,1.0016,1.2168,1.3736000000000002,2.4216,2.248
LUX,SOYB,0.12355648456563471,0.11532184798680288,0.107087211407971,0.09885257482913912,0.09061793825030726,0.5783962016250668,0.6095882302509733,0.6488286725714323,0.8064260086402231,0.7468541974686771,0.2136,0.1892,0.165,0.1226,0.1213,Soybean oil,1 kg soybean oil,2.1,0.44856000000000007,0.39732,0.34650000000000003,0.25746,0.25473
LUX,SOYB,0.12355648456563471,0.11532184798680288,0.107087211407971,0.09885257482913912,0.09061793825030726,0.5783962016250668,0.6095882302509733,0.6488286725714323,0.8064260086402231,0.7468541974686771,0.2136,0.1892,0.165,0.1226,0.1213,Soybean,1 kg soybean,1,0.2136,0.1892,0.165,0.1226,0.1213
LUX,SOYB,0.12355648456563471,0.11532184798680288,0.107087211407971,0.09885257482913912,0.09061793825030726,0.5783962016250668,0.6095882302509733,0.6488286725714323,0.8064260086402231,0.7468541974686771,0.2136,0.1892,0.165,0.1226,0.1213,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.40584,0.35948,0.3135,0.23293999999999998,0.23047
LUX,SOYB,0.12355648456563471,0.11532184798680288,0.107087211407971,0.09885257482913912,0.09061793825030726,0.5783962016250668,0.6095882302509733,0.6488286725714323,0.8064260086402231,0.7468541974686771,0.2136,0.1892,0.165,0.1226,0.1213,Soy lecithin,1 kg soy lecithin,1.4,0.29904,0.26488,0.23099999999999998,0.17164,0.16982
LUX,SOYB,0.12355648456563471,0.11532184798680288,0.107087211407971,0.09885257482913912,0.09061793825030726,0.5783962016250668,0.6095882302509733,0.6488286725714323,0.8064260086402231,0.7468541974686771,0.2136,0.1892,0.165,0.1226,0.1213,Ground soybeans,1 kg ground soybean,0.8,0.17088000000000003,0.15136000000000002,0.132,0.09808,0.09704000000000002
MAR,SOYB,642.74229626001,504.2566867779927,392.4312087450493,311.14948467189856,243.5397735133811,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,7.155,5.614,4.369,3.464,2.711,Soybean oil,1 kg soybean oil,2.1,15.025500000000001,11.7894,9.1749,7.2744,5.6931
MAR,SOYB,642.74229626001,504.2566867779927,392.4312087450493,311.14948467189856,243.5397735133811,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,7.155,5.614,4.369,3.464,2.711,Soybean,1 kg soybean,1,7.155,5.614,4.369,3.464,2.711
MAR,SOYB,642.74229626001,504.2566867779927,392.4312087450493,311.14948467189856,243.5397735133811,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,7.155,5.614,4.369,3.464,2.711,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,13.5945,10.666599999999999,8.3011,6.5816,5.150899999999999
MAR,SOYB,642.74229626001,504.2566867779927,392.4312087450493,311.14948467189856,243.5397735133811,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,7.155,5.614,4.369,3.464,2.711,Soy lecithin,1 kg soy lecithin,1.4,10.017,7.8595999999999995,6.116599999999999,4.8496,3.7953999999999994
MAR,SOYB,642.74229626001,504.2566867779927,392.4312087450493,311.14948467189856,243.5397735133811,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,89.82927116337291,7.155,5.614,4.369,3.464,2.711,Ground soybeans,1 kg ground soybean,0.8,5.724,4.4912,3.4952,2.7712000000000003,2.1688
MDA,SOYB,142.98748995253567,131.4381093534822,120.8626035434822,110.19201274283218,100.1377306420912,798.79209018118,1194.520934037357,789.2354741126866,950.3310021303564,938.87173556007,0.179,0.11,0.15310000000000001,0.116,0.1067,Soybean oil,1 kg soybean oil,2.1,0.3759,0.231,0.32151,0.2436,0.22407000000000002
MDA,SOYB,142.98748995253567,131.4381093534822,120.8626035434822,110.19201274283218,100.1377306420912,798.79209018118,1194.520934037357,789.2354741126866,950.3310021303564,938.87173556007,0.179,0.11,0.15310000000000001,0.116,0.1067,Soybean,1 kg soybean,1,0.179,0.11,0.15310000000000001,0.116,0.1067
MDA,SOYB,142.98748995253567,131.4381093534822,120.8626035434822,110.19201274283218,100.1377306420912,798.79209018118,1194.520934037357,789.2354741126866,950.3310021303564,938.87173556007,0.179,0.11,0.15310000000000001,0.116,0.1067,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.34009999999999996,0.209,0.29089000000000004,0.2204,0.20273
MDA,SOYB,142.98748995253567,131.4381093534822,120.8626035434822,110.19201274283218,100.1377306420912,798.79209018118,1194.520934037357,789.2354741126866,950.3310021303564,938.87173556007,0.179,0.11,0.15310000000000001,0.116,0.1067,Soy lecithin,1 kg soy lecithin,1.4,0.2506,0.154,0.21434,0.1624,0.14937999999999999
MDA,SOYB,142.98748995253567,131.4381093534822,120.8626035434822,110.19201274283218,100.1377306420912,798.79209018118,1194.520934037357,789.2354741126866,950.3310021303564,938.87173556007,0.179,0.11,0.15310000000000001,0.116,0.1067,Ground soybeans,1 kg ground soybean,0.8,0.1432,0.08800000000000001,0.12248000000000002,0.09280000000000001,0.08536
MDG,SOYB,589.147683493411,520.5394205429744,452.659497115604,381.8471036730392,310.8374939968619,0.5242777126898769,0.5222732524459479,0.5219391757386265,0.521605099031305,0.5218791532902111,1124,996.7,867.3,732.1,595.6,Soybean oil,1 kg soybean oil,2.1,2360.4,2093.07,1821.33,1537.41,1250.76
MDG,SOYB,589.147683493411,520.5394205429744,452.659497115604,381.8471036730392,310.8374939968619,0.5242777126898769,0.5222732524459479,0.5219391757386265,0.521605099031305,0.5218791532902111,1124,996.7,867.3,732.1,595.6,Soybean,1 kg soybean,1,1124,996.7,867.3,732.1,595.6
MDG,SOYB,589.147683493411,520.5394205429744,452.659497115604,381.8471036730392,310.8374939968619,0.5242777126898769,0.5222732524459479,0.5219391757386265,0.521605099031305,0.5218791532902111,1124,996.7,867.3,732.1,595.6,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2135.6,1893.73,1647.87,1390.99,1131.64
MDG,SOYB,589.147683493411,520.5394205429744,452.659497115604,381.8471036730392,310.8374939968619,0.5242777126898769,0.5222732524459479,0.5219391757386265,0.521605099031305,0.5218791532902111,1124,996.7,867.3,732.1,595.6,Soy lecithin,1 kg soy lecithin,1.4,1573.6,1395.3799999999999,1214.2199999999998,1024.94,833.84
MDG,SOYB,589.147683493411,520.5394205429744,452.659497115604,381.8471036730392,310.8374939968619,0.5242777126898769,0.5222732524459479,0.5219391757386265,0.521605099031305,0.5218791532902111,1124,996.7,867.3,732.1,595.6,Ground soybeans,1 kg ground soybean,0.8,899.2,797.3600000000001,693.84,585.6800000000001,476.48
MEX,SOYB,457785.32772934384,451676.7288974424,446772.390003912,464647.7102678247,483619.2745414573,62836.2153870945,73579.73590116296,45258.721651366475,51266.87576558499,50118.6238595227,7.285,6.139,9.872,9.063,9.649,Soybean oil,1 kg soybean oil,2.1,15.2985,12.891900000000001,20.7312,19.032300000000003,20.2629
MEX,SOYB,457785.32772934384,451676.7288974424,446772.390003912,464647.7102678247,483619.2745414573,62836.2153870945,73579.73590116296,45258.721651366475,51266.87576558499,50118.6238595227,7.285,6.139,9.872,9.063,9.649,Soybean,1 kg soybean,1,7.285,6.139,9.872,9.063,9.649
MEX,SOYB,457785.32772934384,451676.7288974424,446772.390003912,464647.7102678247,483619.2745414573,62836.2153870945,73579.73590116296,45258.721651366475,51266.87576558499,50118.6238595227,7.285,6.139,9.872,9.063,9.649,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,13.8415,11.6641,18.7568,17.2197,18.333099999999998
MEX,SOYB,457785.32772934384,451676.7288974424,446772.390003912,464647.7102678247,483619.2745414573,62836.2153870945,73579.73590116296,45258.721651366475,51266.87576558499,50118.6238595227,7.285,6.139,9.872,9.063,9.649,Soy lecithin,1 kg soy lecithin,1.4,10.199,8.5946,13.820799999999998,12.6882,13.508599999999998
MEX,SOYB,457785.32772934384,451676.7288974424,446772.390003912,464647.7102678247,483619.2745414573,62836.2153870945,73579.73590116296,45258.721651366475,51266.87576558499,50118.6238595227,7.285,6.139,9.872,9.063,9.649,Ground soybeans,1 kg ground soybean,0.8,5.828,4.911200000000001,7.897600000000001,7.250400000000001,7.7192
MKD,SOYB,11.83778528730139,10.40315382641916,9.922743775072622,8.650046207537384,7.325851748746801,2.190861145214283,2.185509639380455,3.208790872340656,3.8146163041397503,3.4383538185641926,5.403,4.76,3.092,2.268,2.131,Soybean oil,1 kg soybean oil,2.1,11.3463,9.996,6.493200000000001,4.7627999999999995,4.475099999999999
MKD,SOYB,11.83778528730139,10.40315382641916,9.922743775072622,8.650046207537384,7.325851748746801,2.190861145214283,2.185509639380455,3.208790872340656,3.8146163041397503,3.4383538185641926,5.403,4.76,3.092,2.268,2.131,Soybean,1 kg soybean,1,5.403,4.76,3.092,2.268,2.131
MKD,SOYB,11.83778528730139,10.40315382641916,9.922743775072622,8.650046207537384,7.325851748746801,2.190861145214283,2.185509639380455,3.208790872340656,3.8146163041397503,3.4383538185641926,5.403,4.76,3.092,2.268,2.131,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,10.265699999999999,9.043999999999999,5.8748,4.3092,4.0489
MKD,SOYB,11.83778528730139,10.40315382641916,9.922743775072622,8.650046207537384,7.325851748746801,2.190861145214283,2.185509639380455,3.208790872340656,3.8146163041397503,3.4383538185641926,5.403,4.76,3.092,2.268,2.131,Soy lecithin,1 kg soy lecithin,1.4,7.564199999999999,6.664,4.3288,3.1751999999999994,2.9833999999999996
MKD,SOYB,11.83778528730139,10.40315382641916,9.922743775072622,8.650046207537384,7.325851748746801,2.190861145214283,2.185509639380455,3.208790872340656,3.8146163041397503,3.4383538185641926,5.403,4.76,3.092,2.268,2.131,Ground soybeans,1 kg ground soybean,0.8,4.3224,3.808,2.4736000000000002,1.8144,1.7047999999999999
MLI,SOYB,1134.0186893132488,1114.88715224319,1105.0914662542273,1175.6699012607269,1251.683818983452,675.2977304864793,731.2436500687983,935.5663412832844,1068.4536814758085,987.389669753766,1.679,1.525,1.181,1.1,1.268,Soybean oil,1 kg soybean oil,2.1,3.5259,3.2025,2.4801,2.3100000000000005,2.6628000000000003
MLI,SOYB,1134.0186893132488,1114.88715224319,1105.0914662542273,1175.6699012607269,1251.683818983452,675.2977304864793,731.2436500687983,935.5663412832844,1068.4536814758085,987.389669753766,1.679,1.525,1.181,1.1,1.268,Soybean,1 kg soybean,1,1.679,1.525,1.181,1.1,1.268
MLI,SOYB,1134.0186893132488,1114.88715224319,1105.0914662542273,1175.6699012607269,1251.683818983452,675.2977304864793,731.2436500687983,935.5663412832844,1068.4536814758085,987.389669753766,1.679,1.525,1.181,1.1,1.268,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,3.1901,2.8974999999999995,2.2439,2.09,2.4092
MLI,SOYB,1134.0186893132488,1114.88715224319,1105.0914662542273,1175.6699012607269,1251.683818983452,675.2977304864793,731.2436500687983,935.5663412832844,1068.4536814758085,987.389669753766,1.679,1.525,1.181,1.1,1.268,Soy lecithin,1 kg soy lecithin,1.4,2.3506,2.135,1.6534,1.54,1.7752
MLI,SOYB,1134.0186893132488,1114.88715224319,1105.0914662542273,1175.6699012607269,1251.683818983452,675.2977304864793,731.2436500687983,935.5663412832844,1068.4536814758085,987.389669753766,1.679,1.525,1.181,1.1,1.268,Ground soybeans,1 kg ground soybean,0.8,1.3432000000000002,1.22,0.9448000000000001,0.8800000000000001,1.0144
MMR,SOYB,1071542.164109965,1072084.183028868,1056460.067276226,1073843.767921666,1053353.819789525,64025.292299045585,63224.11501526942,64415.18841074322,65249.69157151665,64829.29103502332,16.74,16.96,16.4,16.46,16.25,Soybean oil,1 kg soybean oil,2.1,35.153999999999996,35.61600000000001,34.44,34.566,34.125
MMR,SOYB,1071542.164109965,1072084.183028868,1056460.067276226,1073843.767921666,1053353.819789525,64025.292299045585,63224.11501526942,64415.18841074322,65249.69157151665,64829.29103502332,16.74,16.96,16.4,16.46,16.25,Soybean,1 kg soybean,1,16.74,16.96,16.4,16.46,16.25
MMR,SOYB,1071542.164109965,1072084.183028868,1056460.067276226,1073843.767921666,1053353.819789525,64025.292299045585,63224.11501526942,64415.18841074322,65249.69157151665,64829.29103502332,16.74,16.96,16.4,16.46,16.25,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,31.805999999999994,32.224,31.159999999999997,31.274,30.875
MMR,SOYB,1071542.164109965,1072084.183028868,1056460.067276226,1073843.767921666,1053353.819789525,64025.292299045585,63224.11501526942,64415.18841074322,65249.69157151665,64829.29103502332,16.74,16.96,16.4,16.46,16.25,Soy lecithin,1 kg soy lecithin,1.4,23.435999999999996,23.744,22.959999999999997,23.044,22.75
MMR,SOYB,1071542.164109965,1072084.183028868,1056460.067276226,1073843.767921666,1053353.819789525,64025.292299045585,63224.11501526942,64415.18841074322,65249.69157151665,64829.29103502332,16.74,16.96,16.4,16.46,16.25,Ground soybeans,1 kg ground soybean,0.8,13.392,13.568000000000001,13.12,13.168000000000001,13
MNE,SOYB,0.02868133226552967,0.02691298870307985,0.08408843033958696,0.10657207960305153,0.10038227264366824,0.18044556931436745,0.1525193357078578,0.279866504911467,0.21209651552617745,0.23747849200982493,0.1589,0.1765,0.3005,0.5025,0.4227,Soybean oil,1 kg soybean oil,2.1,0.33369000000000004,0.37065,0.63105,1.05525,0.8876700000000001
MNE,SOYB,0.02868133226552967,0.02691298870307985,0.08408843033958696,0.10657207960305153,0.10038227264366824,0.18044556931436745,0.1525193357078578,0.279866504911467,0.21209651552617745,0.23747849200982493,0.1589,0.1765,0.3005,0.5025,0.4227,Soybean,1 kg soybean,1,0.1589,0.1765,0.3005,0.5025,0.4227
MNE,SOYB,0.02868133226552967,0.02691298870307985,0.08408843033958696,0.10657207960305153,0.10038227264366824,0.18044556931436745,0.1525193357078578,0.279866504911467,0.21209651552617745,0.23747849200982493,0.1589,0.1765,0.3005,0.5025,0.4227,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,0.30191,0.33535,0.57095,0.9547499999999999,0.80313
MNE,SOYB,0.02868133226552967,0.02691298870307985,0.08408843033958696,0.10657207960305153,0.10038227264366824,0.18044556931436745,0.1525193357078578,0.279866504911467,0.21209651552617745,0.23747849200982493,0.1589,0.1765,0.3005,0.5025,0.4227,Soy lecithin,1 kg soy lecithin,1.4,0.22246,0.24709999999999996,0.42069999999999996,0.7034999999999999,0.59178
MNE,SOYB,0.02868133226552967,0.02691298870307985,0.08408843033958696,0.10657207960305153,0.10038227264366824,0.18044556931436745,0.1525193357078578,0.279866504911467,0.21209651552617745,0.23747849200982493,0.1589,0.1765,0.3005,0.5025,0.4227,Ground soybeans,1 kg ground soybean,0.8,0.12712,0.1412,0.2404,0.40199999999999997,0.33816
MOZ,SOYB,955130.9138595712,1071513.667080187,1208469.7314604165,1337251.604912066,1494658.5001236375,68496.39145612896,104066.43429146784,48491.24178030923,118890.6666611806,98536.57489021054,13.94,10.3,24.92,11.25,15.17,Soybean oil,1 kg soybean oil,2.1,29.274,21.630000000000003,52.33200000000001,23.625,31.857000000000003
MOZ,SOYB,955130.9138595712,1071513.667080187,1208469.7314604165,1337251.604912066,1494658.5001236375,68496.39145612896,104066.43429146784,48491.24178030923,118890.6666611806,98536.57489021054,13.94,10.3,24.92,11.25,15.17,Soybean,1 kg soybean,1,13.94,10.3,24.92,11.25,15.17
MOZ,SOYB,955130.9138595712,1071513.667080187,1208469.7314604165,1337251.604912066,1494658.5001236375,68496.39145612896,104066.43429146784,48491.24178030923,118890.6666611806,98536.57489021054,13.94,10.3,24.92,11.25,15.17,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,26.485999999999997,19.57,47.348,21.375,28.822999999999997
MOZ,SOYB,955130.9138595712,1071513.667080187,1208469.7314604165,1337251.604912066,1494658.5001236375,68496.39145612896,104066.43429146784,48491.24178030923,118890.6666611806,98536.57489021054,13.94,10.3,24.92,11.25,15.17,Soy lecithin,1 kg soy lecithin,1.4,19.516,14.42,34.888,15.749999999999998,21.238
MOZ,SOYB,955130.9138595712,1071513.667080187,1208469.7314604165,1337251.604912066,1494658.5001236375,68496.39145612896,104066.43429146784,48491.24178030923,118890.6666611806,98536.57489021054,13.94,10.3,24.92,11.25,15.17,Ground soybeans,1 kg ground soybean,0.8,11.152000000000001,8.24,19.936000000000003,9,12.136000000000001
MWI,SOYB,89911.31509586688,95737.13313580609,98711.81664332566,101459.62881511528,108600.652265928,70560.7488268075,89063.0912482117,101766.1210609175,118439.17479298737,109091.2890947693,1.274,1.075,0.97,0.8566,0.9955,Soybean oil,1 kg soybean oil,2.1,2.6754000000000002,2.2575,2.037,1.7988600000000001,2.0905500000000004
MWI,SOYB,89911.31509586688,95737.13313580609,98711.81664332566,101459.62881511528,108600.652265928,70560.7488268075,89063.0912482117,101766.1210609175,118439.17479298737,109091.2890947693,1.274,1.075,0.97,0.8566,0.9955,Soybean,1 kg soybean,1,1.274,1.075,0.97,0.8566,0.9955
MWI,SOYB,89911.31509586688,95737.13313580609,98711.81664332566,101459.62881511528,108600.652265928,70560.7488268075,89063.0912482117,101766.1210609175,118439.17479298737,109091.2890947693,1.274,1.075,0.97,0.8566,0.9955,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,2.4206,2.0425,1.843,1.62754,1.89145
MWI,SOYB,89911.31509586688,95737.13313580609,98711.81664332566,101459.62881511528,108600.652265928,70560.7488268075,89063.0912482117,101766.1210609175,118439.17479298737,109091.2890947693,1.274,1.075,0.97,0.8566,0.9955,Soy lecithin,1 kg soy lecithin,1.4,1.7835999999999999,1.505,1.3579999999999999,1.1992399999999999,1.3937
MWI,SOYB,89911.31509586688,95737.13313580609,98711.81664332566,101459.62881511528,108600.652265928,70560.7488268075,89063.0912482117,101766.1210609175,118439.17479298737,109091.2890947693,1.274,1.075,0.97,0.8566,0.9955,Ground soybeans,1 kg ground soybean,0.8,1.0192,0.86,0.776,0.6852800000000001,0.7964000000000001
MYS,SOYB,2163.4248428917213,2001.5638903362935,1840.035257683552,1679.558506024695,1518.980625364325,2.6470332716245277,1.9685638051469192,2.7470929485587887,2.969889463754319,2.796794836431783,817.3,1017,669.8,565.5,543.1,Soybean oil,1 kg soybean oil,2.1,1716.33,2135.7000000000003,1406.58,1187.55,1140.51
MYS,SOYB,2163.4248428917213,2001.5638903362935,1840.035257683552,1679.558506024695,1518.980625364325,2.6470332716245277,1.9685638051469192,2.7470929485587887,2.969889463754319,2.796794836431783,817.3,1017,669.8,565.5,543.1,Soybean,1 kg soybean,1,817.3,1017,669.8,565.5,543.1
MYS,SOYB,2163.4248428917213,2001.5638903362935,1840.035257683552,1679.558506024695,1518.980625364325,2.6470332716245277,1.9685638051469192,2.7470929485587887,2.969889463754319,2.796794836431783,817.3,1017,669.8,565.5,543.1,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,1552.87,1932.3,1272.62,1074.45,1031.89
MYS,SOYB,2163.4248428917213,2001.5638903362935,1840.035257683552,1679.558506024695,1518.980625364325,2.6470332716245277,1.9685638051469192,2.7470929485587887,2.969889463754319,2.796794836431783,817.3,1017,669.8,565.5,543.1,Soy lecithin,1 kg soy lecithin,1.4,1144.2199999999998,1423.8,937.7199999999999,791.6999999999999,760.34
MYS,SOYB,2163.4248428917213,2001.5638903362935,1840.035257683552,1679.558506024695,1518.980625364325,2.6470332716245277,1.9685638051469192,2.7470929485587887,2.969889463754319,2.796794836431783,817.3,1017,669.8,565.5,543.1,Ground soybeans,1 kg ground soybean,0.8,653.84,813.6,535.84,452.40000000000003,434.48
NAM,SOYB,0.02443312413354503,0.01489470098454277,0.00813328338152575,0.00413365623273595,0.00134301264237762,5.353041499028326e-4,7.413165177946129e-4,8.571492815852258e-4,0.00137054179110245,0.00119036118389447,45.64,20.09,9.489,3.016,1.128,Soybean oil,1 kg soybean oil,2.1,95.84400000000001,42.189,19.926900000000003,6.333600000000001,2.3688
NAM,SOYB,0.02443312413354503,0.01489470098454277,0.00813328338152575,0.00413365623273595,0.00134301264237762,5.353041499028326e-4,7.413165177946129e-4,8.571492815852258e-4,0.00137054179110245,0.00119036118389447,45.64,20.09,9.489,3.016,1.128,Soybean,1 kg soybean,1,45.64,20.09,9.489,3.016,1.128
NAM,SOYB,0.02443312413354503,0.01489470098454277,0.00813328338152575,0.00413365623273595,0.00134301264237762,5.353041499028326e-4,7.413165177946129e-4,8.571492815852258e-4,0.00137054179110245,0.00119036118389447,45.64,20.09,9.489,3.016,1.128,Partially hydrogenated soybean oil,1 kg partially hydrogenated soybean oil,1.9,86.716,38.171,18.0291,5.7303999999999995,2.1431999999999998
NAM,SOYB,0.02443312413354503,0.01489470098454277,0.00813328338152575,0.00413365623273595,0.00134301264237762,5.353041499028326e-4,7.413165177946129e-4,8.571492815852258e-4,0.00137054179110245,0.00119036118389447,45.64,20.09,9.489,3.016,1.128,Soy lecithin,1 kg soy lecithin,1.4,63.895999999999994,28.125999999999998,13.284600000000001,4.2223999999999995,1.5791999999999997
NAM,SOYB,0.02443312413354503,0.01489470098454277,0.00813328338152575,0.00413365623273595,0.00134301264237762,5.353041499028326e-4,7.413165177946129e-4,8.571492815852258e-4,0.00137054179110245,0.00119036118389447,45.64,20.09,9.489,3.016,1.128,Ground soybeans,1 kg ground soybean,0.8,36.512,16.072,7.591200000000001,2.4128000000000003,0.9024
