GID_0,GID_1,GID_2,crop_type,COCO_LD_2020,COCO_LD_2021,COCO_LD_2022,COCO_LD_2023,COCO_LD_2024,COCO_production_2020,COCO_production_2021,COCO_production_2022,COCO_production_2023,COCO_production_2024,COCO_EF_2020,COCO_EF_2021,COCO_EF_2022,COCO_EF_2023,COCO_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
CUB,CUB.1_1,CUB.1.1_1,COCO,27.583829115990447,22.47666496620663,17.624694417435535,13.05346833895031,9.58431844800638,9.62181162519186,8.981171028714279,8.718813451109174,8.465851935585741,8.67684465854021,2.867,2.503,2.021,1.542,1.105,Cocoa liquor,1 kg cocoa liquor,1.2,3.4404,3.0036,2.4252,1.8504,1.3259999999999998
CUB,CUB.1_1,CUB.1.1_1,COCO,27.583829115990447,22.47666496620663,17.624694417435535,13.05346833895031,9.58431844800638,9.62181162519186,8.981171028714279,8.718813451109174,8.465851935585741,8.67684465854021,2.867,2.503,2.021,1.542,1.105,Cocoa butter,1 kg cocoa butter,1.6,4.5872,4.0048,3.2336,2.4672,1.768
CUB,CUB.1_1,CUB.1.1_1,COCO,27.583829115990447,22.47666496620663,17.624694417435535,13.05346833895031,9.58431844800638,9.62181162519186,8.981171028714279,8.718813451109174,8.465851935585741,8.67684465854021,2.867,2.503,2.021,1.542,1.105,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.2936,2.0024,1.6168,1.2336,0.884
CUB,CUB.1_1,CUB.1.1_1,COCO,27.583829115990447,22.47666496620663,17.624694417435535,13.05346833895031,9.58431844800638,9.62181162519186,8.981171028714279,8.718813451109174,8.465851935585741,8.67684465854021,2.867,2.503,2.021,1.542,1.105,Cocoa powder,1 kg cocoa powder,0.8,2.2936,2.0024,1.6168,1.2336,0.884
CUB,CUB.1_1,CUB.1.1_1,COCO,27.583829115990447,22.47666496620663,17.624694417435535,13.05346833895031,9.58431844800638,9.62181162519186,8.981171028714279,8.718813451109174,8.465851935585741,8.67684465854021,2.867,2.503,2.021,1.542,1.105,Cocoa beans,1 kg cocoa bean,1,2.867,2.503,2.021,1.542,1.105
CUB,CUB.1_1,CUB.1.2_1,COCO,7.898345914976238,6.876161792322596,5.79685521331764,4.751873963336921,4.16909564399851,8.167236007236731,7.623444136114438,7.400748417464356,7.186028312924067,7.365124249459231,0.9671,0.902,0.7833,0.6613,0.5661,Cocoa liquor,1 kg cocoa liquor,1.2,1.16052,1.0824,0.9399599999999999,0.7935599999999999,0.67932
CUB,CUB.1_1,CUB.1.2_1,COCO,7.898345914976238,6.876161792322596,5.79685521331764,4.751873963336921,4.16909564399851,8.167236007236731,7.623444136114438,7.400748417464356,7.186028312924067,7.365124249459231,0.9671,0.902,0.7833,0.6613,0.5661,Cocoa butter,1 kg cocoa butter,1.6,1.54736,1.4432,1.2532800000000002,1.0580800000000001,0.9057600000000001
CUB,CUB.1_1,CUB.1.2_1,COCO,7.898345914976238,6.876161792322596,5.79685521331764,4.751873963336921,4.16909564399851,8.167236007236731,7.623444136114438,7.400748417464356,7.186028312924067,7.365124249459231,0.9671,0.902,0.7833,0.6613,0.5661,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,0.77368,0.7216,0.6266400000000001,0.5290400000000001,0.45288000000000006
CUB,CUB.1_1,CUB.1.2_1,COCO,7.898345914976238,6.876161792322596,5.79685521331764,4.751873963336921,4.16909564399851,8.167236007236731,7.623444136114438,7.400748417464356,7.186028312924067,7.365124249459231,0.9671,0.902,0.7833,0.6613,0.5661,Cocoa powder,1 kg cocoa powder,0.8,0.77368,0.7216,0.6266400000000001,0.5290400000000001,0.45288000000000006
CUB,CUB.1_1,CUB.1.2_1,COCO,7.898345914976238,6.876161792322596,5.79685521331764,4.751873963336921,4.16909564399851,8.167236007236731,7.623444136114438,7.400748417464356,7.186028312924067,7.365124249459231,0.9671,0.902,0.7833,0.6613,0.5661,Cocoa beans,1 kg cocoa bean,1,0.9671,0.902,0.7833,0.6613,0.5661
CUB,CUB.1_1,CUB.1.3_1,COCO,12.394772628356048,11.694873253331313,10.346623524924102,8.84367139760378,7.335829315838016,7.912812323897675,7.385960520467583,7.170202162872401,6.962170965060862,7.135687749995171,1.566,1.583,1.443,1.27,1.028,Cocoa liquor,1 kg cocoa liquor,1.2,1.8792,1.8996,1.7316,1.524,1.2336
CUB,CUB.1_1,CUB.1.3_1,COCO,12.394772628356048,11.694873253331313,10.346623524924102,8.84367139760378,7.335829315838016,7.912812323897675,7.385960520467583,7.170202162872401,6.962170965060862,7.135687749995171,1.566,1.583,1.443,1.27,1.028,Cocoa butter,1 kg cocoa butter,1.6,2.5056000000000003,2.5328,2.3088,2.032,1.6448
CUB,CUB.1_1,CUB.1.3_1,COCO,12.394772628356048,11.694873253331313,10.346623524924102,8.84367139760378,7.335829315838016,7.912812323897675,7.385960520467583,7.170202162872401,6.962170965060862,7.135687749995171,1.566,1.583,1.443,1.27,1.028,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.2528000000000001,1.2664,1.1544,1.016,0.8224
CUB,CUB.1_1,CUB.1.3_1,COCO,12.394772628356048,11.694873253331313,10.346623524924102,8.84367139760378,7.335829315838016,7.912812323897675,7.385960520467583,7.170202162872401,6.962170965060862,7.135687749995171,1.566,1.583,1.443,1.27,1.028,Cocoa powder,1 kg cocoa powder,0.8,1.2528000000000001,1.2664,1.1544,1.016,0.8224
CUB,CUB.1_1,CUB.1.3_1,COCO,12.394772628356048,11.694873253331313,10.346623524924102,8.84367139760378,7.335829315838016,7.912812323897675,7.385960520467583,7.170202162872401,6.962170965060862,7.135687749995171,1.566,1.583,1.443,1.27,1.028,Cocoa beans,1 kg cocoa bean,1,1.566,1.583,1.443,1.27,1.028
CUB,CUB.1_1,CUB.1.4_1,COCO,43.742949675559714,41.02275343008876,37.263272967062385,33.13485864673402,30.54319346603313,17.974170284854107,16.77741195897606,16.287310930283144,15.814762357036445,16.208910494516015,2.434,2.445,2.288,2.095,1.884,Cocoa liquor,1 kg cocoa liquor,1.2,2.9208000000000003,2.9339999999999997,2.7455999999999996,2.5140000000000002,2.2607999999999997
CUB,CUB.1_1,CUB.1.4_1,COCO,43.742949675559714,41.02275343008876,37.263272967062385,33.13485864673402,30.54319346603313,17.974170284854107,16.77741195897606,16.287310930283144,15.814762357036445,16.208910494516015,2.434,2.445,2.288,2.095,1.884,Cocoa butter,1 kg cocoa butter,1.6,3.8944000000000005,3.912,3.6608,3.3520000000000003,3.0144
CUB,CUB.1_1,CUB.1.4_1,COCO,43.742949675559714,41.02275343008876,37.263272967062385,33.13485864673402,30.54319346603313,17.974170284854107,16.77741195897606,16.287310930283144,15.814762357036445,16.208910494516015,2.434,2.445,2.288,2.095,1.884,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.9472000000000003,1.956,1.8304,1.6760000000000002,1.5072
CUB,CUB.1_1,CUB.1.4_1,COCO,43.742949675559714,41.02275343008876,37.263272967062385,33.13485864673402,30.54319346603313,17.974170284854107,16.77741195897606,16.287310930283144,15.814762357036445,16.208910494516015,2.434,2.445,2.288,2.095,1.884,Cocoa powder,1 kg cocoa powder,0.8,1.9472000000000003,1.956,1.8304,1.6760000000000002,1.5072
CUB,CUB.1_1,CUB.1.4_1,COCO,43.742949675559714,41.02275343008876,37.263272967062385,33.13485864673402,30.54319346603313,17.974170284854107,16.77741195897606,16.287310930283144,15.814762357036445,16.208910494516015,2.434,2.445,2.288,2.095,1.884,Cocoa beans,1 kg cocoa bean,1,2.434,2.445,2.288,2.095,1.884
CUB,CUB.1_1,CUB.1.5_1,COCO,38.954667701026885,32.44602504552545,25.986061673638225,20.21995984053417,15.303425457088176,22.3836682279787,20.89331618997124,20.28298154583485,19.694505398255902,20.18534759025699,1.74,1.553,1.281,1.027,0.7581,Cocoa liquor,1 kg cocoa liquor,1.2,2.088,1.8636,1.5372,1.2324,0.90972
CUB,CUB.1_1,CUB.1.5_1,COCO,38.954667701026885,32.44602504552545,25.986061673638225,20.21995984053417,15.303425457088176,22.3836682279787,20.89331618997124,20.28298154583485,19.694505398255902,20.18534759025699,1.74,1.553,1.281,1.027,0.7581,Cocoa butter,1 kg cocoa butter,1.6,2.7840000000000003,2.4848,2.0496,1.6432,1.21296
CUB,CUB.1_1,CUB.1.5_1,COCO,38.954667701026885,32.44602504552545,25.986061673638225,20.21995984053417,15.303425457088176,22.3836682279787,20.89331618997124,20.28298154583485,19.694505398255902,20.18534759025699,1.74,1.553,1.281,1.027,0.7581,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.3920000000000001,1.2424,1.0248,0.8216,0.60648
CUB,CUB.1_1,CUB.1.5_1,COCO,38.954667701026885,32.44602504552545,25.986061673638225,20.21995984053417,15.303425457088176,22.3836682279787,20.89331618997124,20.28298154583485,19.694505398255902,20.18534759025699,1.74,1.553,1.281,1.027,0.7581,Cocoa powder,1 kg cocoa powder,0.8,1.3920000000000001,1.2424,1.0248,0.8216,0.60648
CUB,CUB.1_1,CUB.1.5_1,COCO,38.954667701026885,32.44602504552545,25.986061673638225,20.21995984053417,15.303425457088176,22.3836682279787,20.89331618997124,20.28298154583485,19.694505398255902,20.18534759025699,1.74,1.553,1.281,1.027,0.7581,Cocoa beans,1 kg cocoa bean,1,1.74,1.553,1.281,1.027,0.7581
CUB,CUB.1_1,CUB.1.6_1,COCO,30.230588819378884,25.426846159970612,20.657893051035728,16.00174205884526,12.011504531180828,3.950843665048908,3.687788126158525,3.580060619755796,3.476191261256793,3.562827676032733,7.652,6.895,5.77,4.603,3.371,Cocoa liquor,1 kg cocoa liquor,1.2,9.1824,8.274,6.9239999999999995,5.523599999999999,4.0451999999999995
CUB,CUB.1_1,CUB.1.6_1,COCO,30.230588819378884,25.426846159970612,20.657893051035728,16.00174205884526,12.011504531180828,3.950843665048908,3.687788126158525,3.580060619755796,3.476191261256793,3.562827676032733,7.652,6.895,5.77,4.603,3.371,Cocoa butter,1 kg cocoa butter,1.6,12.243200000000002,11.032,9.232,7.3648,5.3936
CUB,CUB.1_1,CUB.1.6_1,COCO,30.230588819378884,25.426846159970612,20.657893051035728,16.00174205884526,12.011504531180828,3.950843665048908,3.687788126158525,3.580060619755796,3.476191261256793,3.562827676032733,7.652,6.895,5.77,4.603,3.371,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,6.121600000000001,5.516,4.616,3.6824,2.6968
CUB,CUB.1_1,CUB.1.6_1,COCO,30.230588819378884,25.426846159970612,20.657893051035728,16.00174205884526,12.011504531180828,3.950843665048908,3.687788126158525,3.580060619755796,3.476191261256793,3.562827676032733,7.652,6.895,5.77,4.603,3.371,Cocoa powder,1 kg cocoa powder,0.8,6.121600000000001,5.516,4.616,3.6824,2.6968
CUB,CUB.1_1,CUB.1.6_1,COCO,30.230588819378884,25.426846159970612,20.657893051035728,16.00174205884526,12.011504531180828,3.950843665048908,3.687788126158525,3.580060619755796,3.476191261256793,3.562827676032733,7.652,6.895,5.77,4.603,3.371,Cocoa beans,1 kg cocoa bean,1,7.652,6.895,5.77,4.603,3.371
CUB,CUB.1_1,CUB.1.7_1,COCO,8.88919577122615,7.157492704506216,5.51812104561236,3.948241870480784,2.6358860125646295,2.818424216508694,2.6307675629047544,2.553917695238379,2.479820125158195,2.541624182756353,3.154,2.721,2.161,1.592,1.037,Cocoa liquor,1 kg cocoa liquor,1.2,3.7847999999999997,3.2652,2.5932,1.9104,1.2444
CUB,CUB.1_1,CUB.1.7_1,COCO,8.88919577122615,7.157492704506216,5.51812104561236,3.948241870480784,2.6358860125646295,2.818424216508694,2.6307675629047544,2.553917695238379,2.479820125158195,2.541624182756353,3.154,2.721,2.161,1.592,1.037,Cocoa butter,1 kg cocoa butter,1.6,5.0464,4.3536,3.4576000000000002,2.5472,1.6592
CUB,CUB.1_1,CUB.1.7_1,COCO,8.88919577122615,7.157492704506216,5.51812104561236,3.948241870480784,2.6358860125646295,2.818424216508694,2.6307675629047544,2.553917695238379,2.479820125158195,2.541624182756353,3.154,2.721,2.161,1.592,1.037,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.5232,2.1768,1.7288000000000001,1.2736,0.8296
CUB,CUB.1_1,CUB.1.7_1,COCO,8.88919577122615,7.157492704506216,5.51812104561236,3.948241870480784,2.6358860125646295,2.818424216508694,2.6307675629047544,2.553917695238379,2.479820125158195,2.541624182756353,3.154,2.721,2.161,1.592,1.037,Cocoa powder,1 kg cocoa powder,0.8,2.5232,2.1768,1.7288000000000001,1.2736,0.8296
CUB,CUB.1_1,CUB.1.7_1,COCO,8.88919577122615,7.157492704506216,5.51812104561236,3.948241870480784,2.6358860125646295,2.818424216508694,2.6307675629047544,2.553917695238379,2.479820125158195,2.541624182756353,3.154,2.721,2.161,1.592,1.037,Cocoa beans,1 kg cocoa bean,1,3.154,2.721,2.161,1.592,1.037
CUB,CUB.1_1,CUB.1.8_1,COCO,58.76374636931156,49.9976664198368,41.4441694988587,33.13980505066371,25.56275550112809,7.701626227831032,7.188835641957691,6.978835687742894,6.776356662120906,6.945242434601951,7.63,6.955,5.939,4.891,3.681,Cocoa liquor,1 kg cocoa liquor,1.2,9.155999999999999,8.346,7.1268,5.8692,4.4172
CUB,CUB.1_1,CUB.1.8_1,COCO,58.76374636931156,49.9976664198368,41.4441694988587,33.13980505066371,25.56275550112809,7.701626227831032,7.188835641957691,6.978835687742894,6.776356662120906,6.945242434601951,7.63,6.955,5.939,4.891,3.681,Cocoa butter,1 kg cocoa butter,1.6,12.208,11.128,9.5024,7.8256000000000006,5.889600000000001
CUB,CUB.1_1,CUB.1.8_1,COCO,58.76374636931156,49.9976664198368,41.4441694988587,33.13980505066371,25.56275550112809,7.701626227831032,7.188835641957691,6.978835687742894,6.776356662120906,6.945242434601951,7.63,6.955,5.939,4.891,3.681,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,6.104,5.564,4.7512,3.9128000000000003,2.9448000000000003
CUB,CUB.1_1,CUB.1.8_1,COCO,58.76374636931156,49.9976664198368,41.4441694988587,33.13980505066371,25.56275550112809,7.701626227831032,7.188835641957691,6.978835687742894,6.776356662120906,6.945242434601951,7.63,6.955,5.939,4.891,3.681,Cocoa powder,1 kg cocoa powder,0.8,6.104,5.564,4.7512,3.9128000000000003,2.9448000000000003
CUB,CUB.1_1,CUB.1.8_1,COCO,58.76374636931156,49.9976664198368,41.4441694988587,33.13980505066371,25.56275550112809,7.701626227831032,7.188835641957691,6.978835687742894,6.776356662120906,6.945242434601951,7.63,6.955,5.939,4.891,3.681,Cocoa beans,1 kg cocoa bean,1,7.63,6.955,5.939,4.891,3.681
CUB,CUB.1_1,CUB.1.9_1,COCO,1.8893167149438952,1.6603511056736917,1.4313854964034882,1.2024198871332843,0.9734542778630808,0.06412531338593076,0.05985571420677874,0.05810721168579268,0.05642132995276751,0.05782750739716706,29.46,27.74,24.63,21.31,16.83,Cocoa liquor,1 kg cocoa liquor,1.2,35.352,33.288,29.555999999999997,25.572,20.195999999999998
CUB,CUB.1_1,CUB.1.9_1,COCO,1.8893167149438952,1.6603511056736917,1.4313854964034882,1.2024198871332843,0.9734542778630808,0.06412531338593076,0.05985571420677874,0.05810721168579268,0.05642132995276751,0.05782750739716706,29.46,27.74,24.63,21.31,16.83,Cocoa butter,1 kg cocoa butter,1.6,47.136,44.384,39.408,34.096,26.927999999999997
CUB,CUB.1_1,CUB.1.9_1,COCO,1.8893167149438952,1.6603511056736917,1.4313854964034882,1.2024198871332843,0.9734542778630808,0.06412531338593076,0.05985571420677874,0.05810721168579268,0.05642132995276751,0.05782750739716706,29.46,27.74,24.63,21.31,16.83,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,23.568,22.192,19.704,17.048,13.463999999999999
CUB,CUB.1_1,CUB.1.9_1,COCO,1.8893167149438952,1.6603511056736917,1.4313854964034882,1.2024198871332843,0.9734542778630808,0.06412531338593076,0.05985571420677874,0.05810721168579268,0.05642132995276751,0.05782750739716706,29.46,27.74,24.63,21.31,16.83,Cocoa powder,1 kg cocoa powder,0.8,23.568,22.192,19.704,17.048,13.463999999999999
CUB,CUB.1_1,CUB.1.9_1,COCO,1.8893167149438952,1.6603511056736917,1.4313854964034882,1.2024198871332843,0.9734542778630808,0.06412531338593076,0.05985571420677874,0.05810721168579268,0.05642132995276751,0.05782750739716706,29.46,27.74,24.63,21.31,16.83,Cocoa beans,1 kg cocoa bean,1,29.46,27.74,24.63,21.31,16.83
CUB,CUB.2_1,CUB.2.10_1,COCO,20.161545309758324,19.03594096459867,17.983522334331727,19.770984614856307,18.713744844210993,3.434831027725343,3.206132703114588,3.1124752939882785,3.02217212695626,3.097493114277482,5.87,5.937,5.778,6.542,6.042,Cocoa liquor,1 kg cocoa liquor,1.2,7.044,7.1244000000000005,6.933599999999999,7.8504,7.250399999999999
CUB,CUB.2_1,CUB.2.10_1,COCO,20.161545309758324,19.03594096459867,17.983522334331727,19.770984614856307,18.713744844210993,3.434831027725343,3.206132703114588,3.1124752939882785,3.02217212695626,3.097493114277482,5.87,5.937,5.778,6.542,6.042,Cocoa butter,1 kg cocoa butter,1.6,9.392000000000001,9.4992,9.2448,10.4672,9.667200000000001
CUB,CUB.2_1,CUB.2.10_1,COCO,20.161545309758324,19.03594096459867,17.983522334331727,19.770984614856307,18.713744844210993,3.434831027725343,3.206132703114588,3.1124752939882785,3.02217212695626,3.097493114277482,5.87,5.937,5.778,6.542,6.042,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,4.696000000000001,4.7496,4.6224,5.2336,4.833600000000001
CUB,CUB.2_1,CUB.2.10_1,COCO,20.161545309758324,19.03594096459867,17.983522334331727,19.770984614856307,18.713744844210993,3.434831027725343,3.206132703114588,3.1124752939882785,3.02217212695626,3.097493114277482,5.87,5.937,5.778,6.542,6.042,Cocoa powder,1 kg cocoa powder,0.8,4.696000000000001,4.7496,4.6224,5.2336,4.833600000000001
CUB,CUB.2_1,CUB.2.10_1,COCO,20.161545309758324,19.03594096459867,17.983522334331727,19.770984614856307,18.713744844210993,3.434831027725343,3.206132703114588,3.1124752939882785,3.02217212695626,3.097493114277482,5.87,5.937,5.778,6.542,6.042,Cocoa beans,1 kg cocoa bean,1,5.87,5.937,5.778,6.542,6.042
CUB,CUB.2_1,CUB.2.1_1,COCO,9.777823218001148,9.51765734035284,8.502659060185717,7.833852853365693,7.365817816030424,7.026559489113872,6.558716276458858,6.367123341752519,6.182392107498453,6.336474620996023,1.392,1.451,1.335,1.267,1.162,Cocoa liquor,1 kg cocoa liquor,1.2,1.6703999999999999,1.7412,1.6019999999999999,1.5203999999999998,1.3943999999999999
CUB,CUB.2_1,CUB.2.1_1,COCO,9.777823218001148,9.51765734035284,8.502659060185717,7.833852853365693,7.365817816030424,7.026559489113872,6.558716276458858,6.367123341752519,6.182392107498453,6.336474620996023,1.392,1.451,1.335,1.267,1.162,Cocoa butter,1 kg cocoa butter,1.6,2.2272,2.3216,2.136,2.0272,1.8592
CUB,CUB.2_1,CUB.2.1_1,COCO,9.777823218001148,9.51765734035284,8.502659060185717,7.833852853365693,7.365817816030424,7.026559489113872,6.558716276458858,6.367123341752519,6.182392107498453,6.336474620996023,1.392,1.451,1.335,1.267,1.162,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.1136,1.1608,1.068,1.0136,0.9296
CUB,CUB.2_1,CUB.2.1_1,COCO,9.777823218001148,9.51765734035284,8.502659060185717,7.833852853365693,7.365817816030424,7.026559489113872,6.558716276458858,6.367123341752519,6.182392107498453,6.336474620996023,1.392,1.451,1.335,1.267,1.162,Cocoa powder,1 kg cocoa powder,0.8,1.1136,1.1608,1.068,1.0136,0.9296
CUB,CUB.2_1,CUB.2.1_1,COCO,9.777823218001148,9.51765734035284,8.502659060185717,7.833852853365693,7.365817816030424,7.026559489113872,6.558716276458858,6.367123341752519,6.182392107498453,6.336474620996023,1.392,1.451,1.335,1.267,1.162,Cocoa beans,1 kg cocoa bean,1,1.392,1.451,1.335,1.267,1.162
CUB,CUB.2_1,CUB.2.2_1,COCO,31.357493769141072,32.21589424220049,30.374632096247353,28.85350020841303,28.55269314267148,5.651889668719126,5.275574884181708,5.121465020037813,4.972874439400467,5.096812387626252,5.548,6.107,5.931,5.802,5.602,Cocoa liquor,1 kg cocoa liquor,1.2,6.6575999999999995,7.3284,7.1171999999999995,6.9624,6.7224
CUB,CUB.2_1,CUB.2.2_1,COCO,31.357493769141072,32.21589424220049,30.374632096247353,28.85350020841303,28.55269314267148,5.651889668719126,5.275574884181708,5.121465020037813,4.972874439400467,5.096812387626252,5.548,6.107,5.931,5.802,5.602,Cocoa butter,1 kg cocoa butter,1.6,8.876800000000001,9.7712,9.489600000000001,9.283199999999999,8.9632
CUB,CUB.2_1,CUB.2.2_1,COCO,31.357493769141072,32.21589424220049,30.374632096247353,28.85350020841303,28.55269314267148,5.651889668719126,5.275574884181708,5.121465020037813,4.972874439400467,5.096812387626252,5.548,6.107,5.931,5.802,5.602,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,4.438400000000001,4.8856,4.744800000000001,4.6415999999999995,4.4816
CUB,CUB.2_1,CUB.2.2_1,COCO,31.357493769141072,32.21589424220049,30.374632096247353,28.85350020841303,28.55269314267148,5.651889668719126,5.275574884181708,5.121465020037813,4.972874439400467,5.096812387626252,5.548,6.107,5.931,5.802,5.602,Cocoa powder,1 kg cocoa powder,0.8,4.438400000000001,4.8856,4.744800000000001,4.6415999999999995,4.4816
CUB,CUB.2_1,CUB.2.2_1,COCO,31.357493769141072,32.21589424220049,30.374632096247353,28.85350020841303,28.55269314267148,5.651889668719126,5.275574884181708,5.121465020037813,4.972874439400467,5.096812387626252,5.548,6.107,5.931,5.802,5.602,Cocoa beans,1 kg cocoa bean,1,5.548,6.107,5.931,5.802,5.602
CUB,CUB.2_1,CUB.2.3_1,COCO,2.532150822915446,2.228785532752488,1.9495954871917796,1.824696240607331,1.8040118275821388,3.85229721810225,3.595803110365575,3.4907626662448417,3.389484135704246,3.473959566250945,0.6573,0.6198,0.5585,0.5383,0.5193,Cocoa liquor,1 kg cocoa liquor,1.2,0.78876,0.74376,0.6702,0.64596,0.6231599999999999
CUB,CUB.2_1,CUB.2.3_1,COCO,2.532150822915446,2.228785532752488,1.9495954871917796,1.824696240607331,1.8040118275821388,3.85229721810225,3.595803110365575,3.4907626662448417,3.389484135704246,3.473959566250945,0.6573,0.6198,0.5585,0.5383,0.5193,Cocoa butter,1 kg cocoa butter,1.6,1.05168,0.9916800000000001,0.8936000000000001,0.86128,0.8308800000000001
CUB,CUB.2_1,CUB.2.3_1,COCO,2.532150822915446,2.228785532752488,1.9495954871917796,1.824696240607331,1.8040118275821388,3.85229721810225,3.595803110365575,3.4907626662448417,3.389484135704246,3.473959566250945,0.6573,0.6198,0.5585,0.5383,0.5193,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,0.52584,0.49584000000000006,0.44680000000000003,0.43064,0.41544000000000003
CUB,CUB.2_1,CUB.2.3_1,COCO,2.532150822915446,2.228785532752488,1.9495954871917796,1.824696240607331,1.8040118275821388,3.85229721810225,3.595803110365575,3.4907626662448417,3.389484135704246,3.473959566250945,0.6573,0.6198,0.5585,0.5383,0.5193,Cocoa powder,1 kg cocoa powder,0.8,0.52584,0.49584000000000006,0.44680000000000003,0.43064,0.41544000000000003
CUB,CUB.2_1,CUB.2.3_1,COCO,2.532150822915446,2.228785532752488,1.9495954871917796,1.824696240607331,1.8040118275821388,3.85229721810225,3.595803110365575,3.4907626662448417,3.389484135704246,3.473959566250945,0.6573,0.6198,0.5585,0.5383,0.5193,Cocoa beans,1 kg cocoa bean,1,0.6573,0.6198,0.5585,0.5383,0.5193
CUB,CUB.2_1,CUB.2.4_1,COCO,28.33397308236589,48.16826838808378,48.71990799871758,51.790615006500296,50.57354224605615,7.943316483150371,7.414433648191087,7.197843534826809,6.989010369708601,7.16319606772008,3.567,6.497,6.769,7.41,7.06,Cocoa liquor,1 kg cocoa liquor,1.2,4.2804,7.796399999999999,8.1228,8.892,8.472
CUB,CUB.2_1,CUB.2.4_1,COCO,28.33397308236589,48.16826838808378,48.71990799871758,51.790615006500296,50.57354224605615,7.943316483150371,7.414433648191087,7.197843534826809,6.989010369708601,7.16319606772008,3.567,6.497,6.769,7.41,7.06,Cocoa butter,1 kg cocoa butter,1.6,5.7072,10.3952,10.830400000000001,11.856000000000002,11.296
CUB,CUB.2_1,CUB.2.4_1,COCO,28.33397308236589,48.16826838808378,48.71990799871758,51.790615006500296,50.57354224605615,7.943316483150371,7.414433648191087,7.197843534826809,6.989010369708601,7.16319606772008,3.567,6.497,6.769,7.41,7.06,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.8536,5.1976,5.4152000000000005,5.928000000000001,5.648
CUB,CUB.2_1,CUB.2.4_1,COCO,28.33397308236589,48.16826838808378,48.71990799871758,51.790615006500296,50.57354224605615,7.943316483150371,7.414433648191087,7.197843534826809,6.989010369708601,7.16319606772008,3.567,6.497,6.769,7.41,7.06,Cocoa powder,1 kg cocoa powder,0.8,2.8536,5.1976,5.4152000000000005,5.928000000000001,5.648
CUB,CUB.2_1,CUB.2.4_1,COCO,28.33397308236589,48.16826838808378,48.71990799871758,51.790615006500296,50.57354224605615,7.943316483150371,7.414433648191087,7.197843534826809,6.989010369708601,7.16319606772008,3.567,6.497,6.769,7.41,7.06,Cocoa beans,1 kg cocoa bean,1,3.567,6.497,6.769,7.41,7.06
CUB,CUB.2_1,CUB.2.5_1,COCO,41.318552377933486,42.00709596240901,52.81389369359546,51.5878962057834,50.93229269525827,11.269365562452322,10.519027335402548,10.211745966229785,9.915469557720414,10.162590808750284,3.666,3.993,5.172,5.203,5.012,Cocoa liquor,1 kg cocoa liquor,1.2,4.3991999999999996,4.7916,6.2063999999999995,6.2436,6.014399999999999
CUB,CUB.2_1,CUB.2.5_1,COCO,41.318552377933486,42.00709596240901,52.81389369359546,51.5878962057834,50.93229269525827,11.269365562452322,10.519027335402548,10.211745966229785,9.915469557720414,10.162590808750284,3.666,3.993,5.172,5.203,5.012,Cocoa butter,1 kg cocoa butter,1.6,5.865600000000001,6.3888,8.2752,8.324800000000002,8.0192
CUB,CUB.2_1,CUB.2.5_1,COCO,41.318552377933486,42.00709596240901,52.81389369359546,51.5878962057834,50.93229269525827,11.269365562452322,10.519027335402548,10.211745966229785,9.915469557720414,10.162590808750284,3.666,3.993,5.172,5.203,5.012,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.9328000000000003,3.1944,4.1376,4.162400000000001,4.0096
CUB,CUB.2_1,CUB.2.5_1,COCO,41.318552377933486,42.00709596240901,52.81389369359546,51.5878962057834,50.93229269525827,11.269365562452322,10.519027335402548,10.211745966229785,9.915469557720414,10.162590808750284,3.666,3.993,5.172,5.203,5.012,Cocoa powder,1 kg cocoa powder,0.8,2.9328000000000003,3.1944,4.1376,4.162400000000001,4.0096
CUB,CUB.2_1,CUB.2.5_1,COCO,41.318552377933486,42.00709596240901,52.81389369359546,51.5878962057834,50.93229269525827,11.269365562452322,10.519027335402548,10.211745966229785,9.915469557720414,10.162590808750284,3.666,3.993,5.172,5.203,5.012,Cocoa beans,1 kg cocoa bean,1,3.666,3.993,5.172,5.203,5.012
