GID_0,GID_1,crop_type,OILP_LD_2020,OILP_LD_2021,OILP_LD_2022,OILP_LD_2023,OILP_LD_2024,OILP_production_2020,OILP_production_2021,OILP_production_2022,OILP_production_2023,OILP_production_2024,OILP_EF_2020,OILP_EF_2021,OILP_EF_2022,OILP_EF_2023,OILP_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
NGA,NGA.8_1,OILP,0.01565810276704285,0.00805899838014989,0.00340662477986912,0.00170098196620055,4.240802796831359e-4,24.197030734745088,23.185025009958935,22.848925107439335,23.223888102992323,23.105748248964975,6.471e-4,3.476e-4,1.491e-4,7.324e-5,1.835e-5,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.00407673,0.00218988,9.393299999999999e-4,4.6141199999999997e-4,1.1560499999999999e-4
NGA,NGA.8_1,OILP,0.01565810276704285,0.00805899838014989,0.00340662477986912,0.00170098196620055,4.240802796831359e-4,24.197030734745088,23.185025009958935,22.848925107439335,23.223888102992323,23.105748248964975,6.471e-4,3.476e-4,1.491e-4,7.324e-5,1.835e-5,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.00401202,0.00215512,9.2442e-4,4.54088e-4,1.1376999999999999e-4
NGA,NGA.8_1,OILP,0.01565810276704285,0.00805899838014989,0.00340662477986912,0.00170098196620055,4.240802796831359e-4,24.197030734745088,23.185025009958935,22.848925107439335,23.223888102992323,23.105748248964975,6.471e-4,3.476e-4,1.491e-4,7.324e-5,1.835e-5,Palm kernel oil,1 kg palm kernel oil,6.6,0.00427086,0.00229416,9.8406e-4,4.8338399999999995e-4,1.2110999999999998e-4
NGA,NGA.9_1,OILP,70569.83820865506,79476.26200943952,80403.316948466,83812.078834802,83449.74025772647,129903.66481678373,136398.8480576229,144193.06794662992,150660.61275383903,146536.2539580855,0.5432,0.5827,0.5576,0.5563,0.5695,Palm oil,1 kg palm oil,6.7,3.63944,3.90409,3.73592,3.7272100000000004,3.81565
NGA,NGA.9_1,OILP,70569.83820865506,79476.26200943952,80403.316948466,83812.078834802,83449.74025772647,129903.66481678373,136398.8480576229,144193.06794662992,150660.61275383903,146536.2539580855,0.5432,0.5827,0.5576,0.5563,0.5695,Magnesium stearate,1 kg magnesium stearate,6.7,3.63944,3.90409,3.73592,3.7272100000000004,3.81565
NGA,NGA.9_1,OILP,70569.83820865506,79476.26200943952,80403.316948466,83812.078834802,83449.74025772647,129903.66481678373,136398.8480576229,144193.06794662992,150660.61275383903,146536.2539580855,0.5432,0.5827,0.5576,0.5563,0.5695,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,3.42216,3.67101,3.51288,3.50469,3.58785
NGA,NGA.9_1,OILP,70569.83820865506,79476.26200943952,80403.316948466,83812.078834802,83449.74025772647,129903.66481678373,136398.8480576229,144193.06794662992,150660.61275383903,146536.2539580855,0.5432,0.5827,0.5576,0.5563,0.5695,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,3.36784,3.61274,3.45712,3.4490600000000002,3.5309
NGA,NGA.9_1,OILP,70569.83820865506,79476.26200943952,80403.316948466,83812.078834802,83449.74025772647,129903.66481678373,136398.8480576229,144193.06794662992,150660.61275383903,146536.2539580855,0.5432,0.5827,0.5576,0.5563,0.5695,Palm kernel oil,1 kg palm kernel oil,6.6,3.58512,3.84582,3.68016,3.67158,3.7586999999999997
NIC,NIC.10_1,OILP,358.6820616867597,522.9232937062416,508.1698268946417,504.0899876243361,497.0976898260347,1067.9911312269917,1097.994306118925,1153.095444300871,1102.184471270251,1114.2487649118975,0.3358,0.4763,0.4407,0.4574,0.4461,Palm oil,1 kg palm oil,6.7,2.24986,3.19121,2.95269,3.06458,2.98887
NIC,NIC.10_1,OILP,358.6820616867597,522.9232937062416,508.1698268946417,504.0899876243361,497.0976898260347,1067.9911312269917,1097.994306118925,1153.095444300871,1102.184471270251,1114.2487649118975,0.3358,0.4763,0.4407,0.4574,0.4461,Magnesium stearate,1 kg magnesium stearate,6.7,2.24986,3.19121,2.95269,3.06458,2.98887
NIC,NIC.10_1,OILP,358.6820616867597,522.9232937062416,508.1698268946417,504.0899876243361,497.0976898260347,1067.9911312269917,1097.994306118925,1153.095444300871,1102.184471270251,1114.2487649118975,0.3358,0.4763,0.4407,0.4574,0.4461,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,2.1155399999999998,3.00069,2.77641,2.88162,2.8104299999999998
NIC,NIC.10_1,OILP,358.6820616867597,522.9232937062416,508.1698268946417,504.0899876243361,497.0976898260347,1067.9911312269917,1097.994306118925,1153.095444300871,1102.184471270251,1114.2487649118975,0.3358,0.4763,0.4407,0.4574,0.4461,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,2.08196,2.9530600000000002,2.7323399999999998,2.83588,2.76582
NIC,NIC.10_1,OILP,358.6820616867597,522.9232937062416,508.1698268946417,504.0899876243361,497.0976898260347,1067.9911312269917,1097.994306118925,1153.095444300871,1102.184471270251,1114.2487649118975,0.3358,0.4763,0.4407,0.4574,0.4461,Palm kernel oil,1 kg palm kernel oil,6.6,2.21628,3.14358,2.9086199999999995,3.0188399999999995,2.94426
NIC,NIC.15_1,OILP,10002.097099425084,9583.26273540089,9287.93623962895,9583.72567012291,9468.914340501638,15706.344611667795,16360.775637153954,17015.20666264011,15152.33013716326,15675.0504870221,0.6368,0.5857,0.5459,0.6325,0.6041,Palm oil,1 kg palm oil,6.7,4.26656,3.9241900000000003,3.6575300000000004,4.23775,4.04747
NIC,NIC.15_1,OILP,10002.097099425084,9583.26273540089,9287.93623962895,9583.72567012291,9468.914340501638,15706.344611667795,16360.775637153954,17015.20666264011,15152.33013716326,15675.0504870221,0.6368,0.5857,0.5459,0.6325,0.6041,Magnesium stearate,1 kg magnesium stearate,6.7,4.26656,3.9241900000000003,3.6575300000000004,4.23775,4.04747
NIC,NIC.15_1,OILP,10002.097099425084,9583.26273540089,9287.93623962895,9583.72567012291,9468.914340501638,15706.344611667795,16360.775637153954,17015.20666264011,15152.33013716326,15675.0504870221,0.6368,0.5857,0.5459,0.6325,0.6041,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,4.01184,3.68991,3.4391700000000003,3.9847499999999996,3.80583
NIC,NIC.15_1,OILP,10002.097099425084,9583.26273540089,9287.93623962895,9583.72567012291,9468.914340501638,15706.344611667795,16360.775637153954,17015.20666264011,15152.33013716326,15675.0504870221,0.6368,0.5857,0.5459,0.6325,0.6041,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,3.94816,3.6313400000000002,3.3845800000000006,3.9215,3.7454199999999997
NIC,NIC.15_1,OILP,10002.097099425084,9583.26273540089,9287.93623962895,9583.72567012291,9468.914340501638,15706.344611667795,16360.775637153954,17015.20666264011,15152.33013716326,15675.0504870221,0.6368,0.5857,0.5459,0.6325,0.6041,Palm kernel oil,1 kg palm kernel oil,6.6,4.20288,3.86562,3.6029400000000003,4.174499999999999,3.9870599999999996
NIC,NIC.17_1,OILP,23546.704169295117,22129.488832162973,20206.14745546744,18932.927152369062,19025.245996413996,56174.280430677085,58470.91400988564,60843.65878536605,54410.76361645532,56209.08824032574,0.4192,0.3785,0.3321,0.348,0.3385,Palm oil,1 kg palm oil,6.7,2.80864,2.53595,2.22507,2.3316,2.2679500000000004
NIC,NIC.17_1,OILP,23546.704169295117,22129.488832162973,20206.14745546744,18932.927152369062,19025.245996413996,56174.280430677085,58470.91400988564,60843.65878536605,54410.76361645532,56209.08824032574,0.4192,0.3785,0.3321,0.348,0.3385,Magnesium stearate,1 kg magnesium stearate,6.7,2.80864,2.53595,2.22507,2.3316,2.2679500000000004
NIC,NIC.17_1,OILP,23546.704169295117,22129.488832162973,20206.14745546744,18932.927152369062,19025.245996413996,56174.280430677085,58470.91400988564,60843.65878536605,54410.76361645532,56209.08824032574,0.4192,0.3785,0.3321,0.348,0.3385,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,2.64096,2.38455,2.09223,2.1923999999999997,2.13255
NIC,NIC.17_1,OILP,23546.704169295117,22129.488832162973,20206.14745546744,18932.927152369062,19025.245996413996,56174.280430677085,58470.91400988564,60843.65878536605,54410.76361645532,56209.08824032574,0.4192,0.3785,0.3321,0.348,0.3385,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,2.59904,2.3467000000000002,2.0590200000000003,2.1576,2.0987
NIC,NIC.17_1,OILP,23546.704169295117,22129.488832162973,20206.14745546744,18932.927152369062,19025.245996413996,56174.280430677085,58470.91400988564,60843.65878536605,54410.76361645532,56209.08824032574,0.4192,0.3785,0.3321,0.348,0.3385,Palm kernel oil,1 kg palm kernel oil,6.6,2.76672,2.4981,2.19186,2.2967999999999997,2.2341
NIC,NIC.18_1,OILP,284.92807013633944,272.6346359572283,273.3072018703187,259.5892701154645,278.2119854666065,5408.219154624576,5628.819392444559,5857.629929494778,5240.962635766649,5413.271913112722,0.05268,0.04844,0.04666,0.04953,0.05139,Palm oil,1 kg palm oil,6.7,0.352956,0.324548,0.312622,0.331851,0.344313
NIC,NIC.18_1,OILP,284.92807013633944,272.6346359572283,273.3072018703187,259.5892701154645,278.2119854666065,5408.219154624576,5628.819392444559,5857.629929494778,5240.962635766649,5413.271913112722,0.05268,0.04844,0.04666,0.04953,0.05139,Magnesium stearate,1 kg magnesium stearate,6.7,0.352956,0.324548,0.312622,0.331851,0.344313
NIC,NIC.18_1,OILP,284.92807013633944,272.6346359572283,273.3072018703187,259.5892701154645,278.2119854666065,5408.219154624576,5628.819392444559,5857.629929494778,5240.962635766649,5413.271913112722,0.05268,0.04844,0.04666,0.04953,0.05139,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.33188399999999996,0.305172,0.293958,0.31203899999999996,0.32375699999999996
NIC,NIC.18_1,OILP,284.92807013633944,272.6346359572283,273.3072018703187,259.5892701154645,278.2119854666065,5408.219154624576,5628.819392444559,5857.629929494778,5240.962635766649,5413.271913112722,0.05268,0.04844,0.04666,0.04953,0.05139,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.326616,0.300328,0.289292,0.30708599999999997,0.318618
NIC,NIC.18_1,OILP,284.92807013633944,272.6346359572283,273.3072018703187,259.5892701154645,278.2119854666065,5408.219154624576,5628.819392444559,5857.629929494778,5240.962635766649,5413.271913112722,0.05268,0.04844,0.04666,0.04953,0.05139,Palm kernel oil,1 kg palm kernel oil,6.6,0.34768799999999994,0.319704,0.307956,0.32689799999999997,0.339174
NIC,NIC.1_1,OILP,77792.73274512199,78307.23200088194,76095.73779238405,83059.2131750277,89081.83000249801,44794.98820063552,46117.16022990358,47783.47131631438,42718.18964468823,44202.45875097306,1.737,1.698,1.593,1.944,2.015,Palm oil,1 kg palm oil,6.7,11.6379,11.3766,10.6731,13.0248,13.5005
NIC,NIC.1_1,OILP,77792.73274512199,78307.23200088194,76095.73779238405,83059.2131750277,89081.83000249801,44794.98820063552,46117.16022990358,47783.47131631438,42718.18964468823,44202.45875097306,1.737,1.698,1.593,1.944,2.015,Magnesium stearate,1 kg magnesium stearate,6.7,11.6379,11.3766,10.6731,13.0248,13.5005
NIC,NIC.1_1,OILP,77792.73274512199,78307.23200088194,76095.73779238405,83059.2131750277,89081.83000249801,44794.98820063552,46117.16022990358,47783.47131631438,42718.18964468823,44202.45875097306,1.737,1.698,1.593,1.944,2.015,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,10.943100000000001,10.6974,10.0359,12.2472,12.6945
NIC,NIC.1_1,OILP,77792.73274512199,78307.23200088194,76095.73779238405,83059.2131750277,89081.83000249801,44794.98820063552,46117.16022990358,47783.47131631438,42718.18964468823,44202.45875097306,1.737,1.698,1.593,1.944,2.015,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,10.769400000000001,10.5276,9.8766,12.0528,12.493
NIC,NIC.1_1,OILP,77792.73274512199,78307.23200088194,76095.73779238405,83059.2131750277,89081.83000249801,44794.98820063552,46117.16022990358,47783.47131631438,42718.18964468823,44202.45875097306,1.737,1.698,1.593,1.944,2.015,Palm kernel oil,1 kg palm kernel oil,6.6,11.4642,11.2068,10.5138,12.8304,13.299
NIC,NIC.2_1,OILP,185092.174100872,178969.74715007856,176605.54634214463,177984.90347519916,179687.91055230092,276007.86166333355,287508.18923263915,299008.51680194464,266272.1558565898,275457.92947735137,0.6706,0.6225,0.5906,0.6684,0.6523,Palm oil,1 kg palm oil,6.7,4.49302,4.170750000000001,3.95702,4.47828,4.37041
NIC,NIC.2_1,OILP,185092.174100872,178969.74715007856,176605.54634214463,177984.90347519916,179687.91055230092,276007.86166333355,287508.18923263915,299008.51680194464,266272.1558565898,275457.92947735137,0.6706,0.6225,0.5906,0.6684,0.6523,Magnesium stearate,1 kg magnesium stearate,6.7,4.49302,4.170750000000001,3.95702,4.47828,4.37041
NIC,NIC.2_1,OILP,185092.174100872,178969.74715007856,176605.54634214463,177984.90347519916,179687.91055230092,276007.86166333355,287508.18923263915,299008.51680194464,266272.1558565898,275457.92947735137,0.6706,0.6225,0.5906,0.6684,0.6523,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,4.22478,3.9217500000000003,3.72078,4.21092,4.10949
NIC,NIC.2_1,OILP,185092.174100872,178969.74715007856,176605.54634214463,177984.90347519916,179687.91055230092,276007.86166333355,287508.18923263915,299008.51680194464,266272.1558565898,275457.92947735137,0.6706,0.6225,0.5906,0.6684,0.6523,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,4.15772,3.8595000000000006,3.6617200000000003,4.14408,4.04426
NIC,NIC.2_1,OILP,185092.174100872,178969.74715007856,176605.54634214463,177984.90347519916,179687.91055230092,276007.86166333355,287508.18923263915,299008.51680194464,266272.1558565898,275457.92947735137,0.6706,0.6225,0.5906,0.6684,0.6523,Palm kernel oil,1 kg palm kernel oil,6.6,4.42596,4.1085,3.89796,4.41144,4.30518
NIC,NIC.3_1,OILP,456.81858387408295,441.40013602796864,426.2515916594825,450.62309085608206,507.3063818384129,3427.229984216914,3570.031233559286,3712.832482901657,3306.3403013748857,3420.401395836402,0.1333,0.1236,0.1148,0.1363,0.1483,Palm oil,1 kg palm oil,6.7,0.8931100000000001,0.8281200000000001,0.7691600000000001,0.9132100000000001,0.99361
NIC,NIC.3_1,OILP,456.81858387408295,441.40013602796864,426.2515916594825,450.62309085608206,507.3063818384129,3427.229984216914,3570.031233559286,3712.832482901657,3306.3403013748857,3420.401395836402,0.1333,0.1236,0.1148,0.1363,0.1483,Magnesium stearate,1 kg magnesium stearate,6.7,0.8931100000000001,0.8281200000000001,0.7691600000000001,0.9132100000000001,0.99361
NIC,NIC.3_1,OILP,456.81858387408295,441.40013602796864,426.2515916594825,450.62309085608206,507.3063818384129,3427.229984216914,3570.031233559286,3712.832482901657,3306.3403013748857,3420.401395836402,0.1333,0.1236,0.1148,0.1363,0.1483,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.83979,0.77868,0.72324,0.85869,0.9342899999999998
NIC,NIC.3_1,OILP,456.81858387408295,441.40013602796864,426.2515916594825,450.62309085608206,507.3063818384129,3427.229984216914,3570.031233559286,3712.832482901657,3306.3403013748857,3420.401395836402,0.1333,0.1236,0.1148,0.1363,0.1483,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.8264600000000001,0.76632,0.7117600000000001,0.84506,0.9194599999999999
NIC,NIC.3_1,OILP,456.81858387408295,441.40013602796864,426.2515916594825,450.62309085608206,507.3063818384129,3427.229984216914,3570.031233559286,3712.832482901657,3306.3403013748857,3420.401395836402,0.1333,0.1236,0.1148,0.1363,0.1483,Palm kernel oil,1 kg palm kernel oil,6.6,0.87978,0.8157599999999999,0.7576799999999999,0.8995799999999999,0.9787799999999999
NIC,NIC.6_1,OILP,1805.5228875946016,1783.3881403241987,1770.7910667117133,1783.1388433212528,1767.3056875901616,32589.45556116341,33947.349542878554,35305.243524593694,31439.91818989662,32524.52266240931,0.0554,0.05253,0.05016,0.05672,0.05434,Palm oil,1 kg palm oil,6.7,0.37118,0.351951,0.33607200000000004,0.38002400000000003,0.364078
NIC,NIC.6_1,OILP,1805.5228875946016,1783.3881403241987,1770.7910667117133,1783.1388433212528,1767.3056875901616,32589.45556116341,33947.349542878554,35305.243524593694,31439.91818989662,32524.52266240931,0.0554,0.05253,0.05016,0.05672,0.05434,Magnesium stearate,1 kg magnesium stearate,6.7,0.37118,0.351951,0.33607200000000004,0.38002400000000003,0.364078
NIC,NIC.6_1,OILP,1805.5228875946016,1783.3881403241987,1770.7910667117133,1783.1388433212528,1767.3056875901616,32589.45556116341,33947.349542878554,35305.243524593694,31439.91818989662,32524.52266240931,0.0554,0.05253,0.05016,0.05672,0.05434,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.34902,0.330939,0.316008,0.357336,0.342342
NIC,NIC.6_1,OILP,1805.5228875946016,1783.3881403241987,1770.7910667117133,1783.1388433212528,1767.3056875901616,32589.45556116341,33947.349542878554,35305.243524593694,31439.91818989662,32524.52266240931,0.0554,0.05253,0.05016,0.05672,0.05434,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.34348,0.32568600000000003,0.31099200000000005,0.35166400000000003,0.336908
NIC,NIC.6_1,OILP,1805.5228875946016,1783.3881403241987,1770.7910667117133,1783.1388433212528,1767.3056875901616,32589.45556116341,33947.349542878554,35305.243524593694,31439.91818989662,32524.52266240931,0.0554,0.05253,0.05016,0.05672,0.05434,Palm kernel oil,1 kg palm kernel oil,6.6,0.36563999999999997,0.346698,0.331056,0.37435199999999996,0.35864399999999996
NIC,NIC.9_1,OILP,9123.81894079324,9041.06796322221,8891.606786206836,10168.666972568872,12184.651444173618,3543.094621218491,3217.4484594539135,3191.042962152985,2986.192682410545,3098.4180951161725,2.575,2.81,2.786,3.405,3.933,Palm oil,1 kg palm oil,6.7,17.2525,18.827,18.6662,22.813499999999998,26.3511
NIC,NIC.9_1,OILP,9123.81894079324,9041.06796322221,8891.606786206836,10168.666972568872,12184.651444173618,3543.094621218491,3217.4484594539135,3191.042962152985,2986.192682410545,3098.4180951161725,2.575,2.81,2.786,3.405,3.933,Magnesium stearate,1 kg magnesium stearate,6.7,17.2525,18.827,18.6662,22.813499999999998,26.3511
NIC,NIC.9_1,OILP,9123.81894079324,9041.06796322221,8891.606786206836,10168.666972568872,12184.651444173618,3543.094621218491,3217.4484594539135,3191.042962152985,2986.192682410545,3098.4180951161725,2.575,2.81,2.786,3.405,3.933,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,16.2225,17.703,17.5518,21.4515,24.7779
NIC,NIC.9_1,OILP,9123.81894079324,9041.06796322221,8891.606786206836,10168.666972568872,12184.651444173618,3543.094621218491,3217.4484594539135,3191.042962152985,2986.192682410545,3098.4180951161725,2.575,2.81,2.786,3.405,3.933,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,15.965000000000002,17.422,17.2732,21.111,24.3846
NIC,NIC.9_1,OILP,9123.81894079324,9041.06796322221,8891.606786206836,10168.666972568872,12184.651444173618,3543.094621218491,3217.4484594539135,3191.042962152985,2986.192682410545,3098.4180951161725,2.575,2.81,2.786,3.405,3.933,Palm kernel oil,1 kg palm kernel oil,6.6,16.995,18.546,18.3876,22.473,25.9578
PAN,PAN.10_1,OILP,27784.975155548163,29958.685293681,32204.999625338685,34207.32807248474,35954.42332108768,3847.420313220729,3662.012494291642,3411.435239159194,3489.5523873302586,3473.654560400233,7.222,8.181,9.44,9.803,10.35,Palm oil,1 kg palm oil,6.7,48.38740000000001,54.81269999999999,63.248,65.68010000000001,69.345
PAN,PAN.10_1,OILP,27784.975155548163,29958.685293681,32204.999625338685,34207.32807248474,35954.42332108768,3847.420313220729,3662.012494291642,3411.435239159194,3489.5523873302586,3473.654560400233,7.222,8.181,9.44,9.803,10.35,Magnesium stearate,1 kg magnesium stearate,6.7,48.38740000000001,54.81269999999999,63.248,65.68010000000001,69.345
PAN,PAN.10_1,OILP,27784.975155548163,29958.685293681,32204.999625338685,34207.32807248474,35954.42332108768,3847.420313220729,3662.012494291642,3411.435239159194,3489.5523873302586,3473.654560400233,7.222,8.181,9.44,9.803,10.35,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,45.4986,51.540299999999995,59.471999999999994,61.758900000000004,65.205
PAN,PAN.10_1,OILP,27784.975155548163,29958.685293681,32204.999625338685,34207.32807248474,35954.42332108768,3847.420313220729,3662.012494291642,3411.435239159194,3489.5523873302586,3473.654560400233,7.222,8.181,9.44,9.803,10.35,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,44.7764,50.722199999999994,58.528,60.778600000000004,64.17
PAN,PAN.10_1,OILP,27784.975155548163,29958.685293681,32204.999625338685,34207.32807248474,35954.42332108768,3847.420313220729,3662.012494291642,3411.435239159194,3489.5523873302586,3473.654560400233,7.222,8.181,9.44,9.803,10.35,Palm kernel oil,1 kg palm kernel oil,6.6,47.6652,53.99459999999999,62.303999999999995,64.6998,68.30999999999999
PAN,PAN.11_1,OILP,9878.088815070922,11550.033685293329,11734.51087147394,13127.203601505758,13266.62449649175,6198.741623928022,5900.023243550352,5496.30762764488,5622.165469650496,5596.551808158269,1.594,1.958,2.135,2.335,2.37,Palm oil,1 kg palm oil,6.7,10.6798,13.1186,14.304499999999999,15.6445,15.879000000000001
PAN,PAN.11_1,OILP,9878.088815070922,11550.033685293329,11734.51087147394,13127.203601505758,13266.62449649175,6198.741623928022,5900.023243550352,5496.30762764488,5622.165469650496,5596.551808158269,1.594,1.958,2.135,2.335,2.37,Magnesium stearate,1 kg magnesium stearate,6.7,10.6798,13.1186,14.304499999999999,15.6445,15.879000000000001
PAN,PAN.11_1,OILP,9878.088815070922,11550.033685293329,11734.51087147394,13127.203601505758,13266.62449649175,6198.741623928022,5900.023243550352,5496.30762764488,5622.165469650496,5596.551808158269,1.594,1.958,2.135,2.335,2.37,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,10.042200000000001,12.3354,13.450499999999998,14.7105,14.931000000000001
PAN,PAN.11_1,OILP,9878.088815070922,11550.033685293329,11734.51087147394,13127.203601505758,13266.62449649175,6198.741623928022,5900.023243550352,5496.30762764488,5622.165469650496,5596.551808158269,1.594,1.958,2.135,2.335,2.37,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,9.882800000000001,12.1396,13.236999999999998,14.477,14.694
PAN,PAN.11_1,OILP,9878.088815070922,11550.033685293329,11734.51087147394,13127.203601505758,13266.62449649175,6198.741623928022,5900.023243550352,5496.30762764488,5622.165469650496,5596.551808158269,1.594,1.958,2.135,2.335,2.37,Palm kernel oil,1 kg palm kernel oil,6.6,10.5204,12.922799999999999,14.090999999999998,15.411,15.642
PAN,PAN.12_1,OILP,32366.377216468285,35049.69906242009,35649.37838600489,37800.12928041099,39560.949607310795,13122.724959627947,12490.338681266236,11635.673442601686,11902.114269603831,11847.890193918209,2.466,2.806,3.064,3.176,3.339,Palm oil,1 kg palm oil,6.7,16.5222,18.8002,20.5288,21.279200000000003,22.3713
PAN,PAN.12_1,OILP,32366.377216468285,35049.69906242009,35649.37838600489,37800.12928041099,39560.949607310795,13122.724959627947,12490.338681266236,11635.673442601686,11902.114269603831,11847.890193918209,2.466,2.806,3.064,3.176,3.339,Magnesium stearate,1 kg magnesium stearate,6.7,16.5222,18.8002,20.5288,21.279200000000003,22.3713
PAN,PAN.12_1,OILP,32366.377216468285,35049.69906242009,35649.37838600489,37800.12928041099,39560.949607310795,13122.724959627947,12490.338681266236,11635.673442601686,11902.114269603831,11847.890193918209,2.466,2.806,3.064,3.176,3.339,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,15.5358,17.6778,19.3032,20.0088,21.0357
PAN,PAN.12_1,OILP,32366.377216468285,35049.69906242009,35649.37838600489,37800.12928041099,39560.949607310795,13122.724959627947,12490.338681266236,11635.673442601686,11902.114269603831,11847.890193918209,2.466,2.806,3.064,3.176,3.339,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,15.289200000000001,17.3972,18.9968,19.691200000000002,20.7018
PAN,PAN.12_1,OILP,32366.377216468285,35049.69906242009,35649.37838600489,37800.12928041099,39560.949607310795,13122.724959627947,12490.338681266236,11635.673442601686,11902.114269603831,11847.890193918209,2.466,2.806,3.064,3.176,3.339,Palm kernel oil,1 kg palm kernel oil,6.6,16.2756,18.5196,20.2224,20.9616,22.037399999999998
PAN,PAN.13_1,OILP,14861.813267398498,16842.17547842801,18185.276675925583,19831.124779472135,19938.10860092398,17274.822849590815,16442.346289667523,15317.26055945102,15668.004638940669,15596.623785914047,0.8603,1.024,1.187,1.266,1.278,Palm oil,1 kg palm oil,6.7,5.76401,6.8608,7.9529000000000005,8.4822,8.5626
PAN,PAN.13_1,OILP,14861.813267398498,16842.17547842801,18185.276675925583,19831.124779472135,19938.10860092398,17274.822849590815,16442.346289667523,15317.26055945102,15668.004638940669,15596.623785914047,0.8603,1.024,1.187,1.266,1.278,Magnesium stearate,1 kg magnesium stearate,6.7,5.76401,6.8608,7.9529000000000005,8.4822,8.5626
PAN,PAN.13_1,OILP,14861.813267398498,16842.17547842801,18185.276675925583,19831.124779472135,19938.10860092398,17274.822849590815,16442.346289667523,15317.26055945102,15668.004638940669,15596.623785914047,0.8603,1.024,1.187,1.266,1.278,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,5.41989,6.4512,7.4781,7.9758,8.0514
PAN,PAN.13_1,OILP,14861.813267398498,16842.17547842801,18185.276675925583,19831.124779472135,19938.10860092398,17274.822849590815,16442.346289667523,15317.26055945102,15668.004638940669,15596.623785914047,0.8603,1.024,1.187,1.266,1.278,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,5.33386,6.348800000000001,7.359400000000001,7.849200000000001,7.9236
PAN,PAN.13_1,OILP,14861.813267398498,16842.17547842801,18185.276675925583,19831.124779472135,19938.10860092398,17274.822849590815,16442.346289667523,15317.26055945102,15668.004638940669,15596.623785914047,0.8603,1.024,1.187,1.266,1.278,Palm kernel oil,1 kg palm kernel oil,6.6,5.67798,6.7584,7.8342,8.355599999999999,8.4348
PAN,PAN.1_1,OILP,47919.50309961867,49710.40636177963,53377.60269249288,55027.46557300105,55140.79649355642,4394.659940218722,4224.102230315099,4011.579894147613,4084.438723439881,4067.9590618094817,10.9,11.77,13.31,13.47,13.55,Palm oil,1 kg palm oil,6.7,73.03,78.859,89.177,90.24900000000001,90.78500000000001
PAN,PAN.1_1,OILP,47919.50309961867,49710.40636177963,53377.60269249288,55027.46557300105,55140.79649355642,4394.659940218722,4224.102230315099,4011.579894147613,4084.438723439881,4067.9590618094817,10.9,11.77,13.31,13.47,13.55,Magnesium stearate,1 kg magnesium stearate,6.7,73.03,78.859,89.177,90.24900000000001,90.78500000000001
PAN,PAN.1_1,OILP,47919.50309961867,49710.40636177963,53377.60269249288,55027.46557300105,55140.79649355642,4394.659940218722,4224.102230315099,4011.579894147613,4084.438723439881,4067.9590618094817,10.9,11.77,13.31,13.47,13.55,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,68.67,74.151,83.853,84.861,85.36500000000001
