GID_0,GID_1,GID_2,crop_type,OILP_LD_2020,OILP_LD_2021,OILP_LD_2022,OILP_LD_2023,OILP_LD_2024,OILP_production_2020,OILP_production_2021,OILP_production_2022,OILP_production_2023,OILP_production_2024,OILP_EF_2020,OILP_EF_2021,OILP_EF_2022,OILP_EF_2023,OILP_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
COL,COL.2_2,COL.2.106_2,OILP,4716.390082152542,5111.769576604314,5163.705914676179,5100.246377662072,5089.183931121782,283.1167068118845,311.2720056529464,316.78875270386493,328.4367931106067,320.5469240871799,16.66,16.42,16.3,15.53,15.88,Palm kernel oil,1 kg palm kernel oil,6.6,109.95599999999999,108.372,107.58,102.49799999999999,104.80799999999999
COL,COL.2_2,COL.2.107_2,OILP,3517.921941781682,4231.968377498207,4239.499965957843,4294.400971751223,4151.953463900704,2284.9978736924754,2512.235604413007,2556.7605475821997,2650.7703566881437,2587.092256779257,1.54,1.685,1.658,1.62,1.605,Palm oil,1 kg palm oil,6.7,10.318000000000001,11.2895,11.1086,10.854000000000001,10.7535
COL,COL.2_2,COL.2.107_2,OILP,3517.921941781682,4231.968377498207,4239.499965957843,4294.400971751223,4151.953463900704,2284.9978736924754,2512.235604413007,2556.7605475821997,2650.7703566881437,2587.092256779257,1.54,1.685,1.658,1.62,1.605,Magnesium stearate,1 kg magnesium stearate,6.7,10.318000000000001,11.2895,11.1086,10.854000000000001,10.7535
COL,COL.2_2,COL.2.107_2,OILP,3517.921941781682,4231.968377498207,4239.499965957843,4294.400971751223,4151.953463900704,2284.9978736924754,2512.235604413007,2556.7605475821997,2650.7703566881437,2587.092256779257,1.54,1.685,1.658,1.62,1.605,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,9.702,10.6155,10.4454,10.206,10.1115
COL,COL.2_2,COL.2.107_2,OILP,3517.921941781682,4231.968377498207,4239.499965957843,4294.400971751223,4151.953463900704,2284.9978736924754,2512.235604413007,2556.7605475821997,2650.7703566881437,2587.092256779257,1.54,1.685,1.658,1.62,1.605,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,9.548,10.447000000000001,10.2796,10.044,9.951
COL,COL.2_2,COL.2.107_2,OILP,3517.921941781682,4231.968377498207,4239.499965957843,4294.400971751223,4151.953463900704,2284.9978736924754,2512.235604413007,2556.7605475821997,2650.7703566881437,2587.092256779257,1.54,1.685,1.658,1.62,1.605,Palm kernel oil,1 kg palm kernel oil,6.6,10.164,11.121,10.942799999999998,10.692,10.593
COL,COL.2_2,COL.2.113_2,OILP,760.2109420698339,730.3621584345443,714.9393003103683,731.7774461875722,738.1335918285146,2088.8600667302444,2296.592348156604,2337.295395117985,2423.235665952902,2365.023515492566,0.3639,0.318,0.3059,0.302,0.3121,Palm oil,1 kg palm oil,6.7,2.43813,2.1306000000000003,2.0495300000000003,2.0234,2.0910699999999998
COL,COL.2_2,COL.2.113_2,OILP,760.2109420698339,730.3621584345443,714.9393003103683,731.7774461875722,738.1335918285146,2088.8600667302444,2296.592348156604,2337.295395117985,2423.235665952902,2365.023515492566,0.3639,0.318,0.3059,0.302,0.3121,Magnesium stearate,1 kg magnesium stearate,6.7,2.43813,2.1306000000000003,2.0495300000000003,2.0234,2.0910699999999998
COL,COL.2_2,COL.2.113_2,OILP,760.2109420698339,730.3621584345443,714.9393003103683,731.7774461875722,738.1335918285146,2088.8600667302444,2296.592348156604,2337.295395117985,2423.235665952902,2365.023515492566,0.3639,0.318,0.3059,0.302,0.3121,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,2.29257,2.0034,1.92717,1.9025999999999998,1.96623
COL,COL.2_2,COL.2.113_2,OILP,760.2109420698339,730.3621584345443,714.9393003103683,731.7774461875722,738.1335918285146,2088.8600667302444,2296.592348156604,2337.295395117985,2423.235665952902,2365.023515492566,0.3639,0.318,0.3059,0.302,0.3121,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,2.25618,1.9716,1.8965800000000002,1.8724,1.93502
COL,COL.2_2,COL.2.113_2,OILP,760.2109420698339,730.3621584345443,714.9393003103683,731.7774461875722,738.1335918285146,2088.8600667302444,2296.592348156604,2337.295395117985,2423.235665952902,2365.023515492566,0.3639,0.318,0.3059,0.302,0.3121,Palm kernel oil,1 kg palm kernel oil,6.6,2.4017399999999998,2.0987999999999998,2.0189399999999997,1.9931999999999999,2.05986
COL,COL.2_2,COL.2.11_2,OILP,30.1245512367493,40.06126140235667,41.138146007707704,60.74184829465024,58.03233620343148,332.6459042483974,365.7267667232209,372.20862832696525,385.8944082212509,376.6242643104464,0.09056,0.1095,0.1105,0.1574,0.1541,Palm oil,1 kg palm oil,6.7,0.6067520000000001,0.73365,0.7403500000000001,1.05458,1.03247
COL,COL.2_2,COL.2.11_2,OILP,30.1245512367493,40.06126140235667,41.138146007707704,60.74184829465024,58.03233620343148,332.6459042483974,365.7267667232209,372.20862832696525,385.8944082212509,376.6242643104464,0.09056,0.1095,0.1105,0.1574,0.1541,Magnesium stearate,1 kg magnesium stearate,6.7,0.6067520000000001,0.73365,0.7403500000000001,1.05458,1.03247
COL,COL.2_2,COL.2.11_2,OILP,30.1245512367493,40.06126140235667,41.138146007707704,60.74184829465024,58.03233620343148,332.6459042483974,365.7267667232209,372.20862832696525,385.8944082212509,376.6242643104464,0.09056,0.1095,0.1105,0.1574,0.1541,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.570528,0.68985,0.6961499999999999,0.9916200000000001,0.9708299999999999
COL,COL.2_2,COL.2.11_2,OILP,30.1245512367493,40.06126140235667,41.138146007707704,60.74184829465024,58.03233620343148,332.6459042483974,365.7267667232209,372.20862832696525,385.8944082212509,376.6242643104464,0.09056,0.1095,0.1105,0.1574,0.1541,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.561472,0.6789000000000001,0.6851,0.9758800000000001,0.9554199999999999
COL,COL.2_2,COL.2.11_2,OILP,30.1245512367493,40.06126140235667,41.138146007707704,60.74184829465024,58.03233620343148,332.6459042483974,365.7267667232209,372.20862832696525,385.8944082212509,376.6242643104464,0.09056,0.1095,0.1105,0.1574,0.1541,Palm kernel oil,1 kg palm kernel oil,6.6,0.597696,0.7227,0.7293,1.03884,1.0170599999999999
COL,COL.2_2,COL.2.124_2,OILP,11200.75167511445,11120.865494787828,10931.39449551638,10820.711560152073,10322.333786472507,7897.792544873873,8683.209667690944,8837.104237253205,9162.03669257411,8941.941773221099,1.418,1.281,1.237,1.181,1.154,Palm oil,1 kg palm oil,6.7,9.5006,8.582699999999999,8.2879,7.912700000000001,7.7318
COL,COL.2_2,COL.2.124_2,OILP,11200.75167511445,11120.865494787828,10931.39449551638,10820.711560152073,10322.333786472507,7897.792544873873,8683.209667690944,8837.104237253205,9162.03669257411,8941.941773221099,1.418,1.281,1.237,1.181,1.154,Magnesium stearate,1 kg magnesium stearate,6.7,9.5006,8.582699999999999,8.2879,7.912700000000001,7.7318
COL,COL.2_2,COL.2.124_2,OILP,11200.75167511445,11120.865494787828,10931.39449551638,10820.711560152073,10322.333786472507,7897.792544873873,8683.209667690944,8837.104237253205,9162.03669257411,8941.941773221099,1.418,1.281,1.237,1.181,1.154,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,8.933399999999999,8.0703,7.793100000000001,7.4403,7.270199999999999
COL,COL.2_2,COL.2.124_2,OILP,11200.75167511445,11120.865494787828,10931.39449551638,10820.711560152073,10322.333786472507,7897.792544873873,8683.209667690944,8837.104237253205,9162.03669257411,8941.941773221099,1.418,1.281,1.237,1.181,1.154,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,8.791599999999999,7.9422,7.6694,7.3222000000000005,7.1548
COL,COL.2_2,COL.2.124_2,OILP,11200.75167511445,11120.865494787828,10931.39449551638,10820.711560152073,10322.333786472507,7897.792544873873,8683.209667690944,8837.104237253205,9162.03669257411,8941.941773221099,1.418,1.281,1.237,1.181,1.154,Palm kernel oil,1 kg palm kernel oil,6.6,9.358799999999999,8.4546,8.164200000000001,7.7946,7.616399999999999
COL,COL.2_2,COL.2.13_2,OILP,0,0,0,0,0,1.747187521198767,1.9209412616426729,1.9549865559437944,2.0268696711235727,1.978179218140932,0,0,0,0,0,Palm oil,1 kg palm oil,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.13_2,OILP,0,0,0,0,0,1.747187521198767,1.9209412616426729,1.9549865559437944,2.0268696711235727,1.978179218140932,0,0,0,0,0,Magnesium stearate,1 kg magnesium stearate,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.13_2,OILP,0,0,0,0,0,1.747187521198767,1.9209412616426729,1.9549865559437944,2.0268696711235727,1.978179218140932,0,0,0,0,0,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0,0,0,0,0
COL,COL.2_2,COL.2.13_2,OILP,0,0,0,0,0,1.747187521198767,1.9209412616426729,1.9549865559437944,2.0268696711235727,1.978179218140932,0,0,0,0,0,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0,0,0,0,0
COL,COL.2_2,COL.2.13_2,OILP,0,0,0,0,0,1.747187521198767,1.9209412616426729,1.9549865559437944,2.0268696711235727,1.978179218140932,0,0,0,0,0,Palm kernel oil,1 kg palm kernel oil,6.6,0,0,0,0,0
COL,COL.2_2,COL.2.1_2,OILP,0,0,0,0,0,0.07706906993791936,0.08473340991961671,0.08623516009566534,0.08940595015908383,0.08725819676644661,0,0,0,0,0,Palm oil,1 kg palm oil,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.1_2,OILP,0,0,0,0,0,0.07706906993791936,0.08473340991961671,0.08623516009566534,0.08940595015908383,0.08725819676644661,0,0,0,0,0,Magnesium stearate,1 kg magnesium stearate,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.1_2,OILP,0,0,0,0,0,0.07706906993791936,0.08473340991961671,0.08623516009566534,0.08940595015908383,0.08725819676644661,0,0,0,0,0,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0,0,0,0,0
COL,COL.2_2,COL.2.1_2,OILP,0,0,0,0,0,0.07706906993791936,0.08473340991961671,0.08623516009566534,0.08940595015908383,0.08725819676644661,0,0,0,0,0,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0,0,0,0,0
COL,COL.2_2,COL.2.1_2,OILP,0,0,0,0,0,0.07706906993791936,0.08473340991961671,0.08623516009566534,0.08940595015908383,0.08725819676644661,0,0,0,0,0,Palm kernel oil,1 kg palm kernel oil,6.6,0,0,0,0,0
COL,COL.2_2,COL.2.29_2,OILP,604.7419912087227,602.1545924098156,702.2715197891246,719.5606286518719,736.638718042242,2679.575942506845,2946.0535456061516,2998.267146297542,3108.510759974467,3033.836596578127,0.2257,0.2044,0.2342,0.2315,0.2428,Palm oil,1 kg palm oil,6.7,1.5121900000000001,1.36948,1.56914,1.55105,1.62676
COL,COL.2_2,COL.2.29_2,OILP,604.7419912087227,602.1545924098156,702.2715197891246,719.5606286518719,736.638718042242,2679.575942506845,2946.0535456061516,2998.267146297542,3108.510759974467,3033.836596578127,0.2257,0.2044,0.2342,0.2315,0.2428,Magnesium stearate,1 kg magnesium stearate,6.7,1.5121900000000001,1.36948,1.56914,1.55105,1.62676
COL,COL.2_2,COL.2.29_2,OILP,604.7419912087227,602.1545924098156,702.2715197891246,719.5606286518719,736.638718042242,2679.575942506845,2946.0535456061516,2998.267146297542,3108.510759974467,3033.836596578127,0.2257,0.2044,0.2342,0.2315,0.2428,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,1.42191,1.28772,1.47546,1.45845,1.5296399999999999
COL,COL.2_2,COL.2.29_2,OILP,604.7419912087227,602.1545924098156,702.2715197891246,719.5606286518719,736.638718042242,2679.575942506845,2946.0535456061516,2998.267146297542,3108.510759974467,3033.836596578127,0.2257,0.2044,0.2342,0.2315,0.2428,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,1.39934,1.26728,1.45204,1.4353,1.50536
COL,COL.2_2,COL.2.29_2,OILP,604.7419912087227,602.1545924098156,702.2715197891246,719.5606286518719,736.638718042242,2679.575942506845,2946.0535456061516,2998.267146297542,3108.510759974467,3033.836596578127,0.2257,0.2044,0.2342,0.2315,0.2428,Palm kernel oil,1 kg palm kernel oil,6.6,1.48962,1.34904,1.5457199999999998,1.5279,1.60248
COL,COL.2_2,COL.2.32_2,OILP,4736.017956263014,4539.643728437579,4771.773683161677,4892.037655050963,6577.230410936834,15043.9294999118,16540.013343156417,16833.1558942882,17452.09605032632,17032.85327695358,0.3148,0.2745,0.2835,0.2803,0.3861,Palm oil,1 kg palm oil,6.7,2.10916,1.8391500000000003,1.8994499999999999,1.87801,2.5868700000000002
COL,COL.2_2,COL.2.32_2,OILP,4736.017956263014,4539.643728437579,4771.773683161677,4892.037655050963,6577.230410936834,15043.9294999118,16540.013343156417,16833.1558942882,17452.09605032632,17032.85327695358,0.3148,0.2745,0.2835,0.2803,0.3861,Magnesium stearate,1 kg magnesium stearate,6.7,2.10916,1.8391500000000003,1.8994499999999999,1.87801,2.5868700000000002
COL,COL.2_2,COL.2.32_2,OILP,4736.017956263014,4539.643728437579,4771.773683161677,4892.037655050963,6577.230410936834,15043.9294999118,16540.013343156417,16833.1558942882,17452.09605032632,17032.85327695358,0.3148,0.2745,0.2835,0.2803,0.3861,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,1.9832400000000001,1.7293500000000002,1.7860499999999997,1.76589,2.43243
COL,COL.2_2,COL.2.32_2,OILP,4736.017956263014,4539.643728437579,4771.773683161677,4892.037655050963,6577.230410936834,15043.9294999118,16540.013343156417,16833.1558942882,17452.09605032632,17032.85327695358,0.3148,0.2745,0.2835,0.2803,0.3861,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,1.9517600000000002,1.7019000000000002,1.7576999999999998,1.73786,2.3938200000000003
COL,COL.2_2,COL.2.32_2,OILP,4736.017956263014,4539.643728437579,4771.773683161677,4892.037655050963,6577.230410936834,15043.9294999118,16540.013343156417,16833.1558942882,17452.09605032632,17032.85327695358,0.3148,0.2745,0.2835,0.2803,0.3861,Palm kernel oil,1 kg palm kernel oil,6.6,2.07768,1.8117,1.8710999999999998,1.84998,2.54826
COL,COL.2_2,COL.2.35_2,OILP,0,0,0,0,0,0.11153295492806271,0.12262464821592232,0.12479795373048688,0.12938666338423607,0.12627847377547916,0,0,0,0,0,Palm oil,1 kg palm oil,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.35_2,OILP,0,0,0,0,0,0.11153295492806271,0.12262464821592232,0.12479795373048688,0.12938666338423607,0.12627847377547916,0,0,0,0,0,Magnesium stearate,1 kg magnesium stearate,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.35_2,OILP,0,0,0,0,0,0.11153295492806271,0.12262464821592232,0.12479795373048688,0.12938666338423607,0.12627847377547916,0,0,0,0,0,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0,0,0,0,0
COL,COL.2_2,COL.2.35_2,OILP,0,0,0,0,0,0.11153295492806271,0.12262464821592232,0.12479795373048688,0.12938666338423607,0.12627847377547916,0,0,0,0,0,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0,0,0,0,0
COL,COL.2_2,COL.2.35_2,OILP,0,0,0,0,0,0.11153295492806271,0.12262464821592232,0.12479795373048688,0.12938666338423607,0.12627847377547916,0,0,0,0,0,Palm kernel oil,1 kg palm kernel oil,6.6,0,0,0,0,0
COL,COL.2_2,COL.2.39_2,OILP,1165.469544305663,1012.6940632802356,859.9185822548081,707.1431012293808,554.3676202039534,0.08835066875240909,0.09713693753019824,0.09885851834672842,0.10249345805473548,0.10003131015665384,13190,10430,8698,6899,5542,Palm oil,1 kg palm oil,6.7,88373,69881,58276.6,46223.3,37131.4
COL,COL.2_2,COL.2.39_2,OILP,1165.469544305663,1012.6940632802356,859.9185822548081,707.1431012293808,554.3676202039534,0.08835066875240909,0.09713693753019824,0.09885851834672842,0.10249345805473548,0.10003131015665384,13190,10430,8698,6899,5542,Magnesium stearate,1 kg magnesium stearate,6.7,88373,69881,58276.6,46223.3,37131.4
COL,COL.2_2,COL.2.39_2,OILP,1165.469544305663,1012.6940632802356,859.9185822548081,707.1431012293808,554.3676202039534,0.08835066875240909,0.09713693753019824,0.09885851834672842,0.10249345805473548,0.10003131015665384,13190,10430,8698,6899,5542,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,83097,65709,54797.4,43463.7,34914.6
COL,COL.2_2,COL.2.39_2,OILP,1165.469544305663,1012.6940632802356,859.9185822548081,707.1431012293808,554.3676202039534,0.08835066875240909,0.09713693753019824,0.09885851834672842,0.10249345805473548,0.10003131015665384,13190,10430,8698,6899,5542,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,81778,64666,53927.6,42773.8,34360.4
COL,COL.2_2,COL.2.39_2,OILP,1165.469544305663,1012.6940632802356,859.9185822548081,707.1431012293808,554.3676202039534,0.08835066875240909,0.09713693753019824,0.09885851834672842,0.10249345805473548,0.10003131015665384,13190,10430,8698,6899,5542,Palm kernel oil,1 kg palm kernel oil,6.6,87054,68838,57406.799999999996,45533.399999999994,36577.2
COL,COL.2_2,COL.2.42_2,OILP,0.19504928764312135,0.10500742788034888,0.05330824094436515,0.02227874662533063,0.0048461079044044,1.724459249873641,1.8959527165297303,1.929555132961802,2.0005031573595784,1.9524460936456376,0.1131,0.05539,0.02763,0.01114,0.002482,Palm oil,1 kg palm oil,6.7,0.75777,0.371113,0.18512099999999998,0.07463800000000001,0.0166294
COL,COL.2_2,COL.2.42_2,OILP,0.19504928764312135,0.10500742788034888,0.05330824094436515,0.02227874662533063,0.0048461079044044,1.724459249873641,1.8959527165297303,1.929555132961802,2.0005031573595784,1.9524460936456376,0.1131,0.05539,0.02763,0.01114,0.002482,Magnesium stearate,1 kg magnesium stearate,6.7,0.75777,0.371113,0.18512099999999998,0.07463800000000001,0.0166294
COL,COL.2_2,COL.2.42_2,OILP,0.19504928764312135,0.10500742788034888,0.05330824094436515,0.02227874662533063,0.0048461079044044,1.724459249873641,1.8959527165297303,1.929555132961802,2.0005031573595784,1.9524460936456376,0.1131,0.05539,0.02763,0.01114,0.002482,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.71253,0.348957,0.17406899999999997,0.07018200000000001,0.015636599999999997
COL,COL.2_2,COL.2.42_2,OILP,0.19504928764312135,0.10500742788034888,0.05330824094436515,0.02227874662533063,0.0048461079044044,1.724459249873641,1.8959527165297303,1.929555132961802,2.0005031573595784,1.9524460936456376,0.1131,0.05539,0.02763,0.01114,0.002482,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.7012200000000001,0.343418,0.17130599999999999,0.069068,0.0153884
COL,COL.2_2,COL.2.42_2,OILP,0.19504928764312135,0.10500742788034888,0.05330824094436515,0.02227874662533063,0.0048461079044044,1.724459249873641,1.8959527165297303,1.929555132961802,2.0005031573595784,1.9524460936456376,0.1131,0.05539,0.02763,0.01114,0.002482,Palm kernel oil,1 kg palm kernel oil,6.6,0.74646,0.365574,0.182358,0.073524,0.0163812
COL,COL.2_2,COL.2.43_2,OILP,0,0,0,0,0,0.01445755872583339,0.01589532935767572,0.0161770460227301,0.01677186160291146,0.01636895975360054,0,0,0,0,0,Palm oil,1 kg palm oil,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.43_2,OILP,0,0,0,0,0,0.01445755872583339,0.01589532935767572,0.0161770460227301,0.01677186160291146,0.01636895975360054,0,0,0,0,0,Magnesium stearate,1 kg magnesium stearate,6.7,0,0,0,0,0
COL,COL.2_2,COL.2.43_2,OILP,0,0,0,0,0,0.01445755872583339,0.01589532935767572,0.0161770460227301,0.01677186160291146,0.01636895975360054,0,0,0,0,0,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0,0,0,0,0
COL,COL.2_2,COL.2.43_2,OILP,0,0,0,0,0,0.01445755872583339,0.01589532935767572,0.0161770460227301,0.01677186160291146,0.01636895975360054,0,0,0,0,0,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0,0,0,0,0
COL,COL.2_2,COL.2.43_2,OILP,0,0,0,0,0,0.01445755872583339,0.01589532935767572,0.0161770460227301,0.01677186160291146,0.01636895975360054,0,0,0,0,0,Palm kernel oil,1 kg palm kernel oil,6.6,0,0,0,0,0
COL,COL.2_2,COL.2.72_2,OILP,14255.39432999266,12772.836341597456,11391.527104251863,10145.950916657845,9104.83979140445,8295.537309001858,9120.509224690732,9282.154157271942,9623.45070193361,9392.271469934196,1.718,1.4,1.227,1.054,0.9694,Palm oil,1 kg palm oil,6.7,11.5106,9.379999999999999,8.2209,7.061800000000001,6.494980000000001
COL,COL.2_2,COL.2.72_2,OILP,14255.39432999266,12772.836341597456,11391.527104251863,10145.950916657845,9104.83979140445,8295.537309001858,9120.509224690732,9282.154157271942,9623.45070193361,9392.271469934196,1.718,1.4,1.227,1.054,0.9694,Magnesium stearate,1 kg magnesium stearate,6.7,11.5106,9.379999999999999,8.2209,7.061800000000001,6.494980000000001
COL,COL.2_2,COL.2.72_2,OILP,14255.39432999266,12772.836341597456,11391.527104251863,10145.950916657845,9104.83979140445,8295.537309001858,9120.509224690732,9282.154157271942,9623.45070193361,9392.271469934196,1.718,1.4,1.227,1.054,0.9694,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,10.8234,8.819999999999999,7.7301,6.6402,6.10722
COL,COL.2_2,COL.2.72_2,OILP,14255.39432999266,12772.836341597456,11391.527104251863,10145.950916657845,9104.83979140445,8295.537309001858,9120.509224690732,9282.154157271942,9623.45070193361,9392.271469934196,1.718,1.4,1.227,1.054,0.9694,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,10.6516,8.68,7.607400000000001,6.534800000000001,6.010280000000001
COL,COL.2_2,COL.2.72_2,OILP,14255.39432999266,12772.836341597456,11391.527104251863,10145.950916657845,9104.83979140445,8295.537309001858,9120.509224690732,9282.154157271942,9623.45070193361,9392.271469934196,1.718,1.4,1.227,1.054,0.9694,Palm kernel oil,1 kg palm kernel oil,6.6,11.338799999999999,9.239999999999998,8.0982,6.9564,6.39804
COL,COL.2_2,COL.2.74_2,OILP,1413.015095660272,1459.8970758607793,1495.342952271678,1474.548246511197,1466.8995881754774,15.508399886536123,17.050674230812955,17.3528673451012,17.990916828497838,17.55873023927971,91.11,85.62,86.17,81.96,83.54,Palm oil,1 kg palm oil,6.7,610.437,573.654,577.339,549.132,559.7180000000001
COL,COL.2_2,COL.2.74_2,OILP,1413.015095660272,1459.8970758607793,1495.342952271678,1474.548246511197,1466.8995881754774,15.508399886536123,17.050674230812955,17.3528673451012,17.990916828497838,17.55873023927971,91.11,85.62,86.17,81.96,83.54,Magnesium stearate,1 kg magnesium stearate,6.7,610.437,573.654,577.339,549.132,559.7180000000001
COL,COL.2_2,COL.2.74_2,OILP,1413.015095660272,1459.8970758607793,1495.342952271678,1474.548246511197,1466.8995881754774,15.508399886536123,17.050674230812955,17.3528673451012,17.990916828497838,17.55873023927971,91.11,85.62,86.17,81.96,83.54,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,573.9929999999999,539.4060000000001,542.871,516.348,526.302
COL,COL.2_2,COL.2.74_2,OILP,1413.015095660272,1459.8970758607793,1495.342952271678,1474.548246511197,1466.8995881754774,15.508399886536123,17.050674230812955,17.3528673451012,17.990916828497838,17.55873023927971,91.11,85.62,86.17,81.96,83.54,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,564.8820000000001,530.844,534.254,508.152,517.9480000000001
COL,COL.2_2,COL.2.74_2,OILP,1413.015095660272,1459.8970758607793,1495.342952271678,1474.548246511197,1466.8995881754774,15.508399886536123,17.050674230812955,17.3528673451012,17.990916828497838,17.55873023927971,91.11,85.62,86.17,81.96,83.54,Palm kernel oil,1 kg palm kernel oil,6.6,601.3259999999999,565.092,568.722,540.9359999999999,551.364
COL,COL.2_2,COL.2.75_2,OILP,25.18010442191709,20.74928673064901,17.140370602413146,15.442380599533248,14.369009356232242,13.9808646057977,15.37122911471454,15.643657027753855,16.21886036945464,15.829242985810446,1.801,1.35,1.096,0.9521,0.9078,Palm oil,1 kg palm oil,6.7,12.066699999999999,9.045000000000002,7.3432,6.37907,6.082260000000001
COL,COL.2_2,COL.2.75_2,OILP,25.18010442191709,20.74928673064901,17.140370602413146,15.442380599533248,14.369009356232242,13.9808646057977,15.37122911471454,15.643657027753855,16.21886036945464,15.829242985810446,1.801,1.35,1.096,0.9521,0.9078,Magnesium stearate,1 kg magnesium stearate,6.7,12.066699999999999,9.045000000000002,7.3432,6.37907,6.082260000000001
COL,COL.2_2,COL.2.75_2,OILP,25.18010442191709,20.74928673064901,17.140370602413146,15.442380599533248,14.369009356232242,13.9808646057977,15.37122911471454,15.643657027753855,16.21886036945464,15.829242985810446,1.801,1.35,1.096,0.9521,0.9078,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,11.3463,8.505,6.904800000000001,5.9982299999999995,5.71914
COL,COL.2_2,COL.2.75_2,OILP,25.18010442191709,20.74928673064901,17.140370602413146,15.442380599533248,14.369009356232242,13.9808646057977,15.37122911471454,15.643657027753855,16.21886036945464,15.829242985810446,1.801,1.35,1.096,0.9521,0.9078,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,11.1662,8.370000000000001,6.7952,5.90302,5.628360000000001
COL,COL.2_2,COL.2.75_2,OILP,25.18010442191709,20.74928673064901,17.140370602413146,15.442380599533248,14.369009356232242,13.9808646057977,15.37122911471454,15.643657027753855,16.21886036945464,15.829242985810446,1.801,1.35,1.096,0.9521,0.9078,Palm kernel oil,1 kg palm kernel oil,6.6,11.8866,8.91,7.2336,6.283859999999999,5.99148
COL,COL.2_2,COL.2.80_2,OILP,348.70759335442534,316.8354027625713,274.2407977539666,241.0550322465203,200.386681464343,108.38475803028903,119.16337044960694,121.27533092329746,125.73451687254123,122.71406091067186,3.217,2.659,2.261,1.917,1.633,Palm oil,1 kg palm oil,6.7,21.553900000000002,17.8153,15.148700000000002,12.843900000000001,10.9411
COL,COL.2_2,COL.2.80_2,OILP,348.70759335442534,316.8354027625713,274.2407977539666,241.0550322465203,200.386681464343,108.38475803028903,119.16337044960694,121.27533092329746,125.73451687254123,122.71406091067186,3.217,2.659,2.261,1.917,1.633,Magnesium stearate,1 kg magnesium stearate,6.7,21.553900000000002,17.8153,15.148700000000002,12.843900000000001,10.9411
COL,COL.2_2,COL.2.80_2,OILP,348.70759335442534,316.8354027625713,274.2407977539666,241.0550322465203,200.386681464343,108.38475803028903,119.16337044960694,121.27533092329746,125.73451687254123,122.71406091067186,3.217,2.659,2.261,1.917,1.633,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,20.2671,16.7517,14.2443,12.0771,10.2879
COL,COL.2_2,COL.2.80_2,OILP,348.70759335442534,316.8354027625713,274.2407977539666,241.0550322465203,200.386681464343,108.38475803028903,119.16337044960694,121.27533092329746,125.73451687254123,122.71406091067186,3.217,2.659,2.261,1.917,1.633,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,19.9454,16.485799999999998,14.018200000000002,11.8854,10.124600000000001
