GID_0,crop_type,OILP_LD_2020,OILP_LD_2021,OILP_LD_2022,OILP_LD_2023,OILP_LD_2024,OILP_production_2020,OILP_production_2021,OILP_production_2022,OILP_production_2023,OILP_production_2024,OILP_EF_2020,OILP_EF_2021,OILP_EF_2022,OILP_EF_2023,OILP_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
SLE,OILP,2060024.0073955413,2101127.70779509,2111470.1380969165,2111882.7830868675,2156716.003022557,292788.7010001582,289388.61011765304,333114.4465782328,350046.1591764624,339584.66652756056,7.036,7.261,6.339,6.033,6.351,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,44.3268,45.7443,39.935700000000004,38.0079,40.0113
SLE,OILP,2060024.0073955413,2101127.70779509,2111470.1380969165,2111882.7830868675,2156716.003022557,292788.7010001582,289388.61011765304,333114.4465782328,350046.1591764624,339584.66652756056,7.036,7.261,6.339,6.033,6.351,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,43.6232,45.0182,39.30180000000001,37.4046,39.376200000000004
SLE,OILP,2060024.0073955413,2101127.70779509,2111470.1380969165,2111882.7830868675,2156716.003022557,292788.7010001582,289388.61011765304,333114.4465782328,350046.1591764624,339584.66652756056,7.036,7.261,6.339,6.033,6.351,Palm kernel oil,1 kg palm kernel oil,6.6,46.437599999999996,47.922599999999996,41.8374,39.8178,41.916599999999995
SUR,OILP,6129.89057733877,5635.634365881013,5193.373915292476,5811.9001094003615,9166.330793626696,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,10.46,9.62,8.865,9.921,15.65,Palm oil,1 kg palm oil,6.7,70.08200000000001,64.454,59.395500000000006,66.4707,104.855
SUR,OILP,6129.89057733877,5635.634365881013,5193.373915292476,5811.9001094003615,9166.330793626696,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,10.46,9.62,8.865,9.921,15.65,Magnesium stearate,1 kg magnesium stearate,6.7,70.08200000000001,64.454,59.395500000000006,66.4707,104.855
SUR,OILP,6129.89057733877,5635.634365881013,5193.373915292476,5811.9001094003615,9166.330793626696,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,10.46,9.62,8.865,9.921,15.65,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,65.89800000000001,60.605999999999995,55.8495,62.50229999999999,98.595
SUR,OILP,6129.89057733877,5635.634365881013,5193.373915292476,5811.9001094003615,9166.330793626696,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,10.46,9.62,8.865,9.921,15.65,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,64.852,59.644,54.963,61.5102,97.03
SUR,OILP,6129.89057733877,5635.634365881013,5193.373915292476,5811.9001094003615,9166.330793626696,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,585.8190974213347,10.46,9.62,8.865,9.921,15.65,Palm kernel oil,1 kg palm kernel oil,6.6,69.036,63.49199999999999,58.509,65.47859999999999,103.28999999999999
TCD,OILP,1516.6161876883532,1608.364447718622,1692.263499649982,1794.8304797955109,1961.598798365763,10659.240678983368,10213.433393483874,10065.375154751506,10230.553306530795,10178.510510385186,0.1423,0.1575,0.1681,0.1754,0.1927,Palm oil,1 kg palm oil,6.7,0.9534100000000001,1.05525,1.12627,1.1751800000000001,1.29109
TCD,OILP,1516.6161876883532,1608.364447718622,1692.263499649982,1794.8304797955109,1961.598798365763,10659.240678983368,10213.433393483874,10065.375154751506,10230.553306530795,10178.510510385186,0.1423,0.1575,0.1681,0.1754,0.1927,Magnesium stearate,1 kg magnesium stearate,6.7,0.9534100000000001,1.05525,1.12627,1.1751800000000001,1.29109
TCD,OILP,1516.6161876883532,1608.364447718622,1692.263499649982,1794.8304797955109,1961.598798365763,10659.240678983368,10213.433393483874,10065.375154751506,10230.553306530795,10178.510510385186,0.1423,0.1575,0.1681,0.1754,0.1927,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.89649,0.99225,1.05903,1.10502,1.21401
TCD,OILP,1516.6161876883532,1608.364447718622,1692.263499649982,1794.8304797955109,1961.598798365763,10659.240678983368,10213.433393483874,10065.375154751506,10230.553306530795,10178.510510385186,0.1423,0.1575,0.1681,0.1754,0.1927,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.88226,0.9765,1.04222,1.08748,1.1947400000000001
TCD,OILP,1516.6161876883532,1608.364447718622,1692.263499649982,1794.8304797955109,1961.598798365763,10659.240678983368,10213.433393483874,10065.375154751506,10230.553306530795,10178.510510385186,0.1423,0.1575,0.1681,0.1754,0.1927,Palm kernel oil,1 kg palm kernel oil,6.6,0.93918,1.0394999999999999,1.10946,1.15764,1.27182
TGO,OILP,30171.81421802847,31703.379456770577,36884.265951386886,45476.25552797911,46645.86409104563,407473.13342094806,417917.311355282,468295.79335679975,466202.1682576918,463596.11836776463,0.07405,0.07586,0.07876,0.09755,0.1006,Palm oil,1 kg palm oil,6.7,0.49613500000000005,0.508262,0.5276919999999999,0.653585,0.67402
TGO,OILP,30171.81421802847,31703.379456770577,36884.265951386886,45476.25552797911,46645.86409104563,407473.13342094806,417917.311355282,468295.79335679975,466202.1682576918,463596.11836776463,0.07405,0.07586,0.07876,0.09755,0.1006,Magnesium stearate,1 kg magnesium stearate,6.7,0.49613500000000005,0.508262,0.5276919999999999,0.653585,0.67402
TGO,OILP,30171.81421802847,31703.379456770577,36884.265951386886,45476.25552797911,46645.86409104563,407473.13342094806,417917.311355282,468295.79335679975,466202.1682576918,463596.11836776463,0.07405,0.07586,0.07876,0.09755,0.1006,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.466515,0.47791799999999995,0.49618799999999996,0.6145649999999999,0.6337799999999999
TGO,OILP,30171.81421802847,31703.379456770577,36884.265951386886,45476.25552797911,46645.86409104563,407473.13342094806,417917.311355282,468295.79335679975,466202.1682576918,463596.11836776463,0.07405,0.07586,0.07876,0.09755,0.1006,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.45911,0.470332,0.48831199999999997,0.60481,0.6237199999999999
TGO,OILP,30171.81421802847,31703.379456770577,36884.265951386886,45476.25552797911,46645.86409104563,407473.13342094806,417917.311355282,468295.79335679975,466202.1682576918,463596.11836776463,0.07405,0.07586,0.07876,0.09755,0.1006,Palm kernel oil,1 kg palm kernel oil,6.6,0.48873,0.5006759999999999,0.519816,0.6438299999999999,0.6639599999999999
THA,OILP,6404232.066981777,6447909.765495955,6374935.246922102,6564242.744804629,6719004.899473121,14069760.325381689,14658930.710531224,16116953.640492862,15839277.588886209,15874457.585113505,0.4552,0.4399,0.3955,0.4144,0.4233,Palm oil,1 kg palm oil,6.7,3.04984,2.94733,2.6498500000000003,2.77648,2.83611
THA,OILP,6404232.066981777,6447909.765495955,6374935.246922102,6564242.744804629,6719004.899473121,14069760.325381689,14658930.710531224,16116953.640492862,15839277.588886209,15874457.585113505,0.4552,0.4399,0.3955,0.4144,0.4233,Magnesium stearate,1 kg magnesium stearate,6.7,3.04984,2.94733,2.6498500000000003,2.77648,2.83611
THA,OILP,6404232.066981777,6447909.765495955,6374935.246922102,6564242.744804629,6719004.899473121,14069760.325381689,14658930.710531224,16116953.640492862,15839277.588886209,15874457.585113505,0.4552,0.4399,0.3955,0.4144,0.4233,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,2.86776,2.77137,2.49165,2.6107199999999997,2.6667899999999998
THA,OILP,6404232.066981777,6447909.765495955,6374935.246922102,6564242.744804629,6719004.899473121,14069760.325381689,14658930.710531224,16116953.640492862,15839277.588886209,15874457.585113505,0.4552,0.4399,0.3955,0.4144,0.4233,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,2.82224,2.72738,2.4521,2.56928,2.62446
THA,OILP,6404232.066981777,6447909.765495955,6374935.246922102,6564242.744804629,6719004.899473121,14069760.325381689,14658930.710531224,16116953.640492862,15839277.588886209,15874457.585113505,0.4552,0.4399,0.3955,0.4144,0.4233,Palm kernel oil,1 kg palm kernel oil,6.6,3.00432,2.90334,2.6103,2.7350399999999997,2.79378
TZA,OILP,42671.6756891574,58794.32194947136,66558.68560286763,89654.08994644818,117076.93479652448,29458.25164495053,29602.228700164495,29371.73349533002,29470.878173327525,29450.81115594873,1.449,1.986,2.266,3.042,3.975,Palm oil,1 kg palm oil,6.7,9.708300000000001,13.3062,15.1822,20.3814,26.6325
TZA,OILP,42671.6756891574,58794.32194947136,66558.68560286763,89654.08994644818,117076.93479652448,29458.25164495053,29602.228700164495,29371.73349533002,29470.878173327525,29450.81115594873,1.449,1.986,2.266,3.042,3.975,Magnesium stearate,1 kg magnesium stearate,6.7,9.708300000000001,13.3062,15.1822,20.3814,26.6325
TZA,OILP,42671.6756891574,58794.32194947136,66558.68560286763,89654.08994644818,117076.93479652448,29458.25164495053,29602.228700164495,29371.73349533002,29470.878173327525,29450.81115594873,1.449,1.986,2.266,3.042,3.975,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,9.1287,12.5118,14.2758,19.164599999999997,25.0425
TZA,OILP,42671.6756891574,58794.32194947136,66558.68560286763,89654.08994644818,117076.93479652448,29458.25164495053,29602.228700164495,29371.73349533002,29470.878173327525,29450.81115594873,1.449,1.986,2.266,3.042,3.975,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,8.9838,12.3132,14.0492,18.8604,24.645
TZA,OILP,42671.6756891574,58794.32194947136,66558.68560286763,89654.08994644818,117076.93479652448,29458.25164495053,29602.228700164495,29371.73349533002,29470.878173327525,29450.81115594873,1.449,1.986,2.266,3.042,3.975,Palm kernel oil,1 kg palm kernel oil,6.6,9.5634,13.1076,14.955599999999999,20.077199999999998,26.235
VEN,OILP,323114.9534764586,303493.6875602863,286084.5516033655,273466.8472043317,260552.23600562132,414374.5619386211,415375.95049368695,415572.1624887777,415986.4438081876,415705.8279075847,0.7798,0.7306,0.6884,0.6574,0.6268,Palm oil,1 kg palm oil,6.7,5.22466,4.895020000000001,4.61228,4.40458,4.19956
VEN,OILP,323114.9534764586,303493.6875602863,286084.5516033655,273466.8472043317,260552.23600562132,414374.5619386211,415375.95049368695,415572.1624887777,415986.4438081876,415705.8279075847,0.7798,0.7306,0.6884,0.6574,0.6268,Magnesium stearate,1 kg magnesium stearate,6.7,5.22466,4.895020000000001,4.61228,4.40458,4.19956
VEN,OILP,323114.9534764586,303493.6875602863,286084.5516033655,273466.8472043317,260552.23600562132,414374.5619386211,415375.95049368695,415572.1624887777,415986.4438081876,415705.8279075847,0.7798,0.7306,0.6884,0.6574,0.6268,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,4.91274,4.60278,4.33692,4.14162,3.94884
VEN,OILP,323114.9534764586,303493.6875602863,286084.5516033655,273466.8472043317,260552.23600562132,414374.5619386211,415375.95049368695,415572.1624887777,415986.4438081876,415705.8279075847,0.7798,0.7306,0.6884,0.6574,0.6268,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,4.83476,4.52972,4.26808,4.07588,3.8861600000000003
VEN,OILP,323114.9534764586,303493.6875602863,286084.5516033655,273466.8472043317,260552.23600562132,414374.5619386211,415375.95049368695,415572.1624887777,415986.4438081876,415705.8279075847,0.7798,0.7306,0.6884,0.6574,0.6268,Palm kernel oil,1 kg palm kernel oil,6.6,5.14668,4.82196,4.5434399999999995,4.338839999999999,4.13688
VNM,OILP,67.82701295382519,150.637297248279,210.7734799381561,260.8795090008956,373.1433374645423,3402.3113071545786,3764.5702261046263,3833.182596849227,4175.450827436732,3996.026375349236,0.01994,0.04001,0.05499,0.06248,0.09338,Palm oil,1 kg palm oil,6.7,0.133598,0.268067,0.368433,0.41861600000000004,0.625646
VNM,OILP,67.82701295382519,150.637297248279,210.7734799381561,260.8795090008956,373.1433374645423,3402.3113071545786,3764.5702261046263,3833.182596849227,4175.450827436732,3996.026375349236,0.01994,0.04001,0.05499,0.06248,0.09338,Magnesium stearate,1 kg magnesium stearate,6.7,0.133598,0.268067,0.368433,0.41861600000000004,0.625646
VNM,OILP,67.82701295382519,150.637297248279,210.7734799381561,260.8795090008956,373.1433374645423,3402.3113071545786,3764.5702261046263,3833.182596849227,4175.450827436732,3996.026375349236,0.01994,0.04001,0.05499,0.06248,0.09338,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0.12562199999999998,0.252063,0.346437,0.393624,0.588294
VNM,OILP,67.82701295382519,150.637297248279,210.7734799381561,260.8795090008956,373.1433374645423,3402.3113071545786,3764.5702261046263,3833.182596849227,4175.450827436732,3996.026375349236,0.01994,0.04001,0.05499,0.06248,0.09338,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0.123628,0.24806199999999998,0.340938,0.387376,0.578956
VNM,OILP,67.82701295382519,150.637297248279,210.7734799381561,260.8795090008956,373.1433374645423,3402.3113071545786,3764.5702261046263,3833.182596849227,4175.450827436732,3996.026375349236,0.01994,0.04001,0.05499,0.06248,0.09338,Palm kernel oil,1 kg palm kernel oil,6.6,0.131604,0.26406599999999997,0.362934,0.41236799999999996,0.616308
