GID_0,GID_1,crop_type,COCO_LD_2020,COCO_LD_2021,COCO_LD_2022,COCO_LD_2023,COCO_LD_2024,COCO_production_2020,COCO_production_2021,COCO_production_2022,COCO_production_2023,COCO_production_2024,COCO_EF_2020,COCO_EF_2021,COCO_EF_2022,COCO_EF_2023,COCO_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
ECU,ECU.20_1,COCO,6350.596855629792,5282.125056944347,5226.869399035194,4271.535739704968,4134.784829050057,743.6678959180136,685.135044333496,764.6393256115466,852.113695909924,817.5637989239244,8.54,7.71,6.836,5.013,5.057,Cocoa beans,1 kg cocoa bean,1,8.54,7.71,6.836,5.013,5.057
ECU,ECU.21_1,COCO,59730.57315929698,56173.23352290151,54848.85078343987,61315.02375526075,74917.81631487656,9660.114528666458,8899.783131950882,9932.529693797827,11068.806303348369,10620.009248009064,6.183,6.312,5.522,5.539,7.054,Cocoa liquor,1 kg cocoa liquor,1.2,7.419599999999999,7.5744,6.6264,6.6468,8.4648
ECU,ECU.21_1,COCO,59730.57315929698,56173.23352290151,54848.85078343987,61315.02375526075,74917.81631487656,9660.114528666458,8899.783131950882,9932.529693797827,11068.806303348369,10620.009248009064,6.183,6.312,5.522,5.539,7.054,Cocoa butter,1 kg cocoa butter,1.6,9.892800000000001,10.099200000000002,8.8352,8.8624,11.2864
ECU,ECU.21_1,COCO,59730.57315929698,56173.23352290151,54848.85078343987,61315.02375526075,74917.81631487656,9660.114528666458,8899.783131950882,9932.529693797827,11068.806303348369,10620.009248009064,6.183,6.312,5.522,5.539,7.054,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,4.946400000000001,5.049600000000001,4.4176,4.4312,5.6432
ECU,ECU.21_1,COCO,59730.57315929698,56173.23352290151,54848.85078343987,61315.02375526075,74917.81631487656,9660.114528666458,8899.783131950882,9932.529693797827,11068.806303348369,10620.009248009064,6.183,6.312,5.522,5.539,7.054,Cocoa powder,1 kg cocoa powder,0.8,4.946400000000001,5.049600000000001,4.4176,4.4312,5.6432
ECU,ECU.21_1,COCO,59730.57315929698,56173.23352290151,54848.85078343987,61315.02375526075,74917.81631487656,9660.114528666458,8899.783131950882,9932.529693797827,11068.806303348369,10620.009248009064,6.183,6.312,5.522,5.539,7.054,Cocoa beans,1 kg cocoa bean,1,6.183,6.312,5.522,5.539,7.054
ECU,ECU.22_1,COCO,1144164.522580281,1139654.0051456091,1196029.6402160083,1197065.954720458,1238084.7605062106,11178.664485227264,10329.36088870088,11485.135612203896,12771.868101391396,12264.86564846564,102.4,110.3,104.1,93.73,100.9,Cocoa liquor,1 kg cocoa liquor,1.2,122.88,132.35999999999999,124.91999999999999,112.476,121.08
ECU,ECU.22_1,COCO,1144164.522580281,1139654.0051456091,1196029.6402160083,1197065.954720458,1238084.7605062106,11178.664485227264,10329.36088870088,11485.135612203896,12771.868101391396,12264.86564846564,102.4,110.3,104.1,93.73,100.9,Cocoa butter,1 kg cocoa butter,1.6,163.84000000000003,176.48000000000002,166.56,149.96800000000002,161.44000000000003
ECU,ECU.22_1,COCO,1144164.522580281,1139654.0051456091,1196029.6402160083,1197065.954720458,1238084.7605062106,11178.664485227264,10329.36088870088,11485.135612203896,12771.868101391396,12264.86564846564,102.4,110.3,104.1,93.73,100.9,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,81.92000000000002,88.24000000000001,83.28,74.98400000000001,80.72000000000001
ECU,ECU.22_1,COCO,1144164.522580281,1139654.0051456091,1196029.6402160083,1197065.954720458,1238084.7605062106,11178.664485227264,10329.36088870088,11485.135612203896,12771.868101391396,12264.86564846564,102.4,110.3,104.1,93.73,100.9,Cocoa powder,1 kg cocoa powder,0.8,81.92000000000002,88.24000000000001,83.28,74.98400000000001,80.72000000000001
ECU,ECU.22_1,COCO,1144164.522580281,1139654.0051456091,1196029.6402160083,1197065.954720458,1238084.7605062106,11178.664485227264,10329.36088870088,11485.135612203896,12771.868101391396,12264.86564846564,102.4,110.3,104.1,93.73,100.9,Cocoa beans,1 kg cocoa bean,1,102.4,110.3,104.1,93.73,100.9
ECU,ECU.23_1,COCO,1265.4336428703468,1307.4489834719116,1330.58420636734,1229.3996534580576,1301.5906285332226,383.453049196096,353.2721034521369,394.2664226200758,439.3703113337538,421.555553669194,3.3,3.701,3.375,2.798,3.088,Cocoa liquor,1 kg cocoa liquor,1.2,3.9599999999999995,4.4412,4.05,3.3576,3.7056
ECU,ECU.23_1,COCO,1265.4336428703468,1307.4489834719116,1330.58420636734,1229.3996534580576,1301.5906285332226,383.453049196096,353.2721034521369,394.2664226200758,439.3703113337538,421.555553669194,3.3,3.701,3.375,2.798,3.088,Cocoa butter,1 kg cocoa butter,1.6,5.28,5.921600000000001,5.4,4.4768,4.9408
ECU,ECU.23_1,COCO,1265.4336428703468,1307.4489834719116,1330.58420636734,1229.3996534580576,1301.5906285332226,383.453049196096,353.2721034521369,394.2664226200758,439.3703113337538,421.555553669194,3.3,3.701,3.375,2.798,3.088,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.64,2.9608000000000003,2.7,2.2384,2.4704
ECU,ECU.23_1,COCO,1265.4336428703468,1307.4489834719116,1330.58420636734,1229.3996534580576,1301.5906285332226,383.453049196096,353.2721034521369,394.2664226200758,439.3703113337538,421.555553669194,3.3,3.701,3.375,2.798,3.088,Cocoa powder,1 kg cocoa powder,0.8,2.64,2.9608000000000003,2.7,2.2384,2.4704
ECU,ECU.23_1,COCO,1265.4336428703468,1307.4489834719116,1330.58420636734,1229.3996534580576,1301.5906285332226,383.453049196096,353.2721034521369,394.2664226200758,439.3703113337538,421.555553669194,3.3,3.701,3.375,2.798,3.088,Cocoa beans,1 kg cocoa bean,1,3.3,3.701,3.375,2.798,3.088
ECU,ECU.24_1,COCO,16965.39918022527,14932.6332742236,15551.13367665576,14728.663214761877,14837.688549286311,137.03508017120674,127.03231440910784,141.37927524695513,156.16163738011673,150.31383657638355,123.8,117.5,110,94.32,98.71,Cocoa liquor,1 kg cocoa liquor,1.2,148.56,141,132,113.18399999999998,118.45199999999998
ECU,ECU.24_1,COCO,16965.39918022527,14932.6332742236,15551.13367665576,14728.663214761877,14837.688549286311,137.03508017120674,127.03231440910784,141.37927524695513,156.16163738011673,150.31383657638355,123.8,117.5,110,94.32,98.71,Cocoa butter,1 kg cocoa butter,1.6,198.08,188,176,150.912,157.936
ECU,ECU.24_1,COCO,16965.39918022527,14932.6332742236,15551.13367665576,14728.663214761877,14837.688549286311,137.03508017120674,127.03231440910784,141.37927524695513,156.16163738011673,150.31383657638355,123.8,117.5,110,94.32,98.71,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,99.04,94,88,75.456,78.968
ECU,ECU.24_1,COCO,16965.39918022527,14932.6332742236,15551.13367665576,14728.663214761877,14837.688549286311,137.03508017120674,127.03231440910784,141.37927524695513,156.16163738011673,150.31383657638355,123.8,117.5,110,94.32,98.71,Cocoa powder,1 kg cocoa powder,0.8,99.04,94,88,75.456,78.968
ECU,ECU.24_1,COCO,16965.39918022527,14932.6332742236,15551.13367665576,14728.663214761877,14837.688549286311,137.03508017120674,127.03231440910784,141.37927524695513,156.16163738011673,150.31383657638355,123.8,117.5,110,94.32,98.71,Cocoa beans,1 kg cocoa bean,1,123.8,117.5,110,94.32,98.71
ECU,ECU.2_1,COCO,5406.222261738611,5208.711609150215,5471.6132984826845,5473.170215269596,5883.635876052267,3612.0591172915306,3327.7600082571967,3713.919160252852,4138.789722098946,3970.977892255587,1.497,1.565,1.473,1.322,1.482,Cocoa liquor,1 kg cocoa liquor,1.2,1.7964,1.878,1.7676,1.5864,1.7784
ECU,ECU.2_1,COCO,5406.222261738611,5208.711609150215,5471.6132984826845,5473.170215269596,5883.635876052267,3612.0591172915306,3327.7600082571967,3713.919160252852,4138.789722098946,3970.977892255587,1.497,1.565,1.473,1.322,1.482,Cocoa butter,1 kg cocoa butter,1.6,2.3952000000000004,2.504,2.3568000000000002,2.1152,2.3712
ECU,ECU.2_1,COCO,5406.222261738611,5208.711609150215,5471.6132984826845,5473.170215269596,5883.635876052267,3612.0591172915306,3327.7600082571967,3713.919160252852,4138.789722098946,3970.977892255587,1.497,1.565,1.473,1.322,1.482,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,1.1976000000000002,1.252,1.1784000000000001,1.0576,1.1856
ECU,ECU.2_1,COCO,5406.222261738611,5208.711609150215,5471.6132984826845,5473.170215269596,5883.635876052267,3612.0591172915306,3327.7600082571967,3713.919160252852,4138.789722098946,3970.977892255587,1.497,1.565,1.473,1.322,1.482,Cocoa powder,1 kg cocoa powder,0.8,1.1976000000000002,1.252,1.1784000000000001,1.0576,1.1856
ECU,ECU.2_1,COCO,5406.222261738611,5208.711609150215,5471.6132984826845,5473.170215269596,5883.635876052267,3612.0591172915306,3327.7600082571967,3713.919160252852,4138.789722098946,3970.977892255587,1.497,1.565,1.473,1.322,1.482,Cocoa beans,1 kg cocoa bean,1,1.497,1.565,1.473,1.322,1.482
ECU,ECU.3_1,COCO,2186.5833995412872,1968.018879026506,2009.0181592550775,1817.5070827171437,1743.6119270224642,683.4045709357098,629.6149444877626,702.6765752675968,783.0624367923016,751.3122998626404,3.2,3.126,2.859,2.321,2.321,Cocoa liquor,1 kg cocoa liquor,1.2,3.84,3.7512,3.4308,2.7852,2.7852
ECU,ECU.3_1,COCO,2186.5833995412872,1968.018879026506,2009.0181592550775,1817.5070827171437,1743.6119270224642,683.4045709357098,629.6149444877626,702.6765752675968,783.0624367923016,751.3122998626404,3.2,3.126,2.859,2.321,2.321,Cocoa butter,1 kg cocoa butter,1.6,5.120000000000001,5.0016,4.5744,3.7136000000000005,3.7136000000000005
ECU,ECU.3_1,COCO,2186.5833995412872,1968.018879026506,2009.0181592550775,1817.5070827171437,1743.6119270224642,683.4045709357098,629.6149444877626,702.6765752675968,783.0624367923016,751.3122998626404,3.2,3.126,2.859,2.321,2.321,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.5600000000000005,2.5008,2.2872,1.8568000000000002,1.8568000000000002
ECU,ECU.3_1,COCO,2186.5833995412872,1968.018879026506,2009.0181592550775,1817.5070827171437,1743.6119270224642,683.4045709357098,629.6149444877626,702.6765752675968,783.0624367923016,751.3122998626404,3.2,3.126,2.859,2.321,2.321,Cocoa powder,1 kg cocoa powder,0.8,2.5600000000000005,2.5008,2.2872,1.8568000000000002,1.8568000000000002
ECU,ECU.3_1,COCO,2186.5833995412872,1968.018879026506,2009.0181592550775,1817.5070827171437,1743.6119270224642,683.4045709357098,629.6149444877626,702.6765752675968,783.0624367923016,751.3122998626404,3.2,3.126,2.859,2.321,2.321,Cocoa beans,1 kg cocoa bean,1,3.2,3.126,2.859,2.321,2.321
ECU,ECU.4_1,COCO,989.5984408692392,958.2443423629398,927.731791274106,849.7295471181741,875.672566072341,80.17536655270192,74.98324139903768,82.11537626140034,90.51504588931506,87.2420895401559,12.34,12.78,11.3,9.388,10.04,Cocoa liquor,1 kg cocoa liquor,1.2,14.808,15.335999999999999,13.56,11.2656,12.047999999999998
ECU,ECU.4_1,COCO,989.5984408692392,958.2443423629398,927.731791274106,849.7295471181741,875.672566072341,80.17536655270192,74.98324139903768,82.11537626140034,90.51504588931506,87.2420895401559,12.34,12.78,11.3,9.388,10.04,Cocoa butter,1 kg cocoa butter,1.6,19.744,20.448,18.080000000000002,15.020800000000001,16.064
ECU,ECU.4_1,COCO,989.5984408692392,958.2443423629398,927.731791274106,849.7295471181741,875.672566072341,80.17536655270192,74.98324139903768,82.11537626140034,90.51504588931506,87.2420895401559,12.34,12.78,11.3,9.388,10.04,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,9.872,10.224,9.040000000000001,7.510400000000001,8.032
ECU,ECU.4_1,COCO,989.5984408692392,958.2443423629398,927.731791274106,849.7295471181741,875.672566072341,80.17536655270192,74.98324139903768,82.11537626140034,90.51504588931506,87.2420895401559,12.34,12.78,11.3,9.388,10.04,Cocoa powder,1 kg cocoa powder,0.8,9.872,10.224,9.040000000000001,7.510400000000001,8.032
ECU,ECU.4_1,COCO,989.5984408692392,958.2443423629398,927.731791274106,849.7295471181741,875.672566072341,80.17536655270192,74.98324139903768,82.11537626140034,90.51504588931506,87.2420895401559,12.34,12.78,11.3,9.388,10.04,Cocoa beans,1 kg cocoa bean,1,12.34,12.78,11.3,9.388,10.04
ECU,ECU.5_1,COCO,3720.463241259931,3571.3250789534386,3535.4251361021497,3526.2012740855944,3874.0181832646217,1106.3256085345308,1019.2485772360842,1137.5239832995144,1267.6561787092196,1216.257649852926,3.363,3.504,3.108,2.782,3.185,Cocoa liquor,1 kg cocoa liquor,1.2,4.0356,4.2048,3.7296,3.3384,3.822
ECU,ECU.5_1,COCO,3720.463241259931,3571.3250789534386,3535.4251361021497,3526.2012740855944,3874.0181832646217,1106.3256085345308,1019.2485772360842,1137.5239832995144,1267.6561787092196,1216.257649852926,3.363,3.504,3.108,2.782,3.185,Cocoa butter,1 kg cocoa butter,1.6,5.380800000000001,5.606400000000001,4.9728,4.4512,5.096
ECU,ECU.5_1,COCO,3720.463241259931,3571.3250789534386,3535.4251361021497,3526.2012740855944,3874.0181832646217,1106.3256085345308,1019.2485772360842,1137.5239832995144,1267.6561787092196,1216.257649852926,3.363,3.504,3.108,2.782,3.185,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.6904000000000003,2.8032000000000004,2.4864,2.2256,2.548
ECU,ECU.5_1,COCO,3720.463241259931,3571.3250789534386,3535.4251361021497,3526.2012740855944,3874.0181832646217,1106.3256085345308,1019.2485772360842,1137.5239832995144,1267.6561787092196,1216.257649852926,3.363,3.504,3.108,2.782,3.185,Cocoa powder,1 kg cocoa powder,0.8,2.6904000000000003,2.8032000000000004,2.4864,2.2256,2.548
ECU,ECU.5_1,COCO,3720.463241259931,3571.3250789534386,3535.4251361021497,3526.2012740855944,3874.0181832646217,1106.3256085345308,1019.2485772360842,1137.5239832995144,1267.6561787092196,1216.257649852926,3.363,3.504,3.108,2.782,3.185,Cocoa beans,1 kg cocoa bean,1,3.363,3.504,3.108,2.782,3.185
ECU,ECU.6_1,COCO,23962.989099959064,20734.922331696263,18438.102828830284,16144.194247838155,13947.534584314288,2701.5244653614063,2488.892010133871,2777.7074372251423,3095.4758292053207,2969.9663208673624,8.87,8.331,6.638,5.215,4.696,Cocoa liquor,1 kg cocoa liquor,1.2,10.643999999999998,9.9972,7.965599999999999,6.258,5.635199999999999
ECU,ECU.6_1,COCO,23962.989099959064,20734.922331696263,18438.102828830284,16144.194247838155,13947.534584314288,2701.5244653614063,2488.892010133871,2777.7074372251423,3095.4758292053207,2969.9663208673624,8.87,8.331,6.638,5.215,4.696,Cocoa butter,1 kg cocoa butter,1.6,14.192,13.3296,10.620800000000001,8.344,7.5136
ECU,ECU.6_1,COCO,23962.989099959064,20734.922331696263,18438.102828830284,16144.194247838155,13947.534584314288,2701.5244653614063,2488.892010133871,2777.7074372251423,3095.4758292053207,2969.9663208673624,8.87,8.331,6.638,5.215,4.696,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,7.096,6.6648,5.3104000000000005,4.172,3.7568
ECU,ECU.6_1,COCO,23962.989099959064,20734.922331696263,18438.102828830284,16144.194247838155,13947.534584314288,2701.5244653614063,2488.892010133871,2777.7074372251423,3095.4758292053207,2969.9663208673624,8.87,8.331,6.638,5.215,4.696,Cocoa powder,1 kg cocoa powder,0.8,7.096,6.6648,5.3104000000000005,4.172,3.7568
ECU,ECU.6_1,COCO,23962.989099959064,20734.922331696263,18438.102828830284,16144.194247838155,13947.534584314288,2701.5244653614063,2488.892010133871,2777.7074372251423,3095.4758292053207,2969.9663208673624,8.87,8.331,6.638,5.215,4.696,Cocoa beans,1 kg cocoa bean,1,8.87,8.331,6.638,5.215,4.696
ECU,ECU.7_1,COCO,27402.33060660705,25261.632804233745,22792.914012473106,21882.547389222746,20584.9336201499,5248.8415432834145,4839.619482078882,5399.251910057806,6009.984224710528,5768.716450872724,5.221,5.22,4.221,3.641,3.568,Cocoa liquor,1 kg cocoa liquor,1.2,6.2652,6.263999999999999,5.0652,4.3692,4.2816
ECU,ECU.7_1,COCO,27402.33060660705,25261.632804233745,22792.914012473106,21882.547389222746,20584.9336201499,5248.8415432834145,4839.619482078882,5399.251910057806,6009.984224710528,5768.716450872724,5.221,5.22,4.221,3.641,3.568,Cocoa butter,1 kg cocoa butter,1.6,8.3536,8.352,6.7536000000000005,5.8256000000000006,5.7088
ECU,ECU.7_1,COCO,27402.33060660705,25261.632804233745,22792.914012473106,21882.547389222746,20584.9336201499,5248.8415432834145,4839.619482078882,5399.251910057806,6009.984224710528,5768.716450872724,5.221,5.22,4.221,3.641,3.568,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,4.1768,4.176,3.3768000000000002,2.9128000000000003,2.8544
ECU,ECU.7_1,COCO,27402.33060660705,25261.632804233745,22792.914012473106,21882.547389222746,20584.9336201499,5248.8415432834145,4839.619482078882,5399.251910057806,6009.984224710528,5768.716450872724,5.221,5.22,4.221,3.641,3.568,Cocoa powder,1 kg cocoa powder,0.8,4.1768,4.176,3.3768000000000002,2.9128000000000003,2.8544
ECU,ECU.7_1,COCO,27402.33060660705,25261.632804233745,22792.914012473106,21882.547389222746,20584.9336201499,5248.8415432834145,4839.619482078882,5399.251910057806,6009.984224710528,5768.716450872724,5.221,5.22,4.221,3.641,3.568,Cocoa beans,1 kg cocoa bean,1,5.221,5.22,4.221,3.641,3.568
ECU,ECU.8_1,COCO,573655.340766305,542668.7706598627,514836.7060464866,521267.7667279343,503623.0177333515,37773.37098404398,34807.654249177074,38836.46712767519,43272.79499336581,41520.865314137816,15.19,15.59,13.26,12.05,12.13,Cocoa liquor,1 kg cocoa liquor,1.2,18.227999999999998,18.708,15.911999999999999,14.46,14.556000000000001
ECU,ECU.8_1,COCO,573655.340766305,542668.7706598627,514836.7060464866,521267.7667279343,503623.0177333515,37773.37098404398,34807.654249177074,38836.46712767519,43272.79499336581,41520.865314137816,15.19,15.59,13.26,12.05,12.13,Cocoa butter,1 kg cocoa butter,1.6,24.304000000000002,24.944000000000003,21.216,19.28,19.408
ECU,ECU.8_1,COCO,573655.340766305,542668.7706598627,514836.7060464866,521267.7667279343,503623.0177333515,37773.37098404398,34807.654249177074,38836.46712767519,43272.79499336581,41520.865314137816,15.19,15.59,13.26,12.05,12.13,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,12.152000000000001,12.472000000000001,10.608,9.64,9.704
ECU,ECU.8_1,COCO,573655.340766305,542668.7706598627,514836.7060464866,521267.7667279343,503623.0177333515,37773.37098404398,34807.654249177074,38836.46712767519,43272.79499336581,41520.865314137816,15.19,15.59,13.26,12.05,12.13,Cocoa powder,1 kg cocoa powder,0.8,12.152000000000001,12.472000000000001,10.608,9.64,9.704
ECU,ECU.8_1,COCO,573655.340766305,542668.7706598627,514836.7060464866,521267.7667279343,503623.0177333515,37773.37098404398,34807.654249177074,38836.46712767519,43272.79499336581,41520.865314137816,15.19,15.59,13.26,12.05,12.13,Cocoa beans,1 kg cocoa bean,1,15.19,15.59,13.26,12.05,12.13
FJI,FJI.3_1,COCO,1.3449907452566388,1.5533107735238976,1.5173511710095882,1.4044682079956314,1.3272551866587048,0.11857654603605218,1.0468615064325753,1.7110204681312102,1.537585981566391,1.4725776715237746,11.34,1.484,0.8868,0.9134,0.9013,Cocoa liquor,1 kg cocoa liquor,1.2,13.607999999999999,1.7808,1.06416,1.09608,1.0815599999999999
FJI,FJI.3_1,COCO,1.3449907452566388,1.5533107735238976,1.5173511710095882,1.4044682079956314,1.3272551866587048,0.11857654603605218,1.0468615064325753,1.7110204681312102,1.537585981566391,1.4725776715237746,11.34,1.484,0.8868,0.9134,0.9013,Cocoa butter,1 kg cocoa butter,1.6,18.144000000000002,2.3744,1.4188800000000001,1.46144,1.44208
FJI,FJI.3_1,COCO,1.3449907452566388,1.5533107735238976,1.5173511710095882,1.4044682079956314,1.3272551866587048,0.11857654603605218,1.0468615064325753,1.7110204681312102,1.537585981566391,1.4725776715237746,11.34,1.484,0.8868,0.9134,0.9013,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,9.072000000000001,1.1872,0.7094400000000001,0.73072,0.72104
FJI,FJI.3_1,COCO,1.3449907452566388,1.5533107735238976,1.5173511710095882,1.4044682079956314,1.3272551866587048,0.11857654603605218,1.0468615064325753,1.7110204681312102,1.537585981566391,1.4725776715237746,11.34,1.484,0.8868,0.9134,0.9013,Cocoa powder,1 kg cocoa powder,0.8,9.072000000000001,1.1872,0.7094400000000001,0.73072,0.72104
FJI,FJI.3_1,COCO,1.3449907452566388,1.5533107735238976,1.5173511710095882,1.4044682079956314,1.3272551866587048,0.11857654603605218,1.0468615064325753,1.7110204681312102,1.537585981566391,1.4725776715237746,11.34,1.484,0.8868,0.9134,0.9013,Cocoa beans,1 kg cocoa bean,1,11.34,1.484,0.8868,0.9134,0.9013
FJI,FJI.5_1,COCO,9.365503640380592,8.440827954932468,7.528489918652373,6.802897727995624,6.166519206589915,3.5950998882890857,31.73959615660936,51.87610619024614,46.61777877122111,44.64680410561554,2.605,0.2659,0.1451,0.1459,0.1381,Cocoa liquor,1 kg cocoa liquor,1.2,3.126,0.31908000000000003,0.17412,0.17507999999999999,0.16572
FJI,FJI.5_1,COCO,9.365503640380592,8.440827954932468,7.528489918652373,6.802897727995624,6.166519206589915,3.5950998882890857,31.73959615660936,51.87610619024614,46.61777877122111,44.64680410561554,2.605,0.2659,0.1451,0.1459,0.1381,Cocoa butter,1 kg cocoa butter,1.6,4.168,0.42544000000000004,0.23216000000000003,0.23344,0.22096000000000002
FJI,FJI.5_1,COCO,9.365503640380592,8.440827954932468,7.528489918652373,6.802897727995624,6.166519206589915,3.5950998882890857,31.73959615660936,51.87610619024614,46.61777877122111,44.64680410561554,2.605,0.2659,0.1451,0.1459,0.1381,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,2.084,0.21272000000000002,0.11608000000000002,0.11672,0.11048000000000001
FJI,FJI.5_1,COCO,9.365503640380592,8.440827954932468,7.528489918652373,6.802897727995624,6.166519206589915,3.5950998882890857,31.73959615660936,51.87610619024614,46.61777877122111,44.64680410561554,2.605,0.2659,0.1451,0.1459,0.1381,Cocoa powder,1 kg cocoa powder,0.8,2.084,0.21272000000000002,0.11608000000000002,0.11672,0.11048000000000001
FJI,FJI.5_1,COCO,9.365503640380592,8.440827954932468,7.528489918652373,6.802897727995624,6.166519206589915,3.5950998882890857,31.73959615660936,51.87610619024614,46.61777877122111,44.64680410561554,2.605,0.2659,0.1451,0.1459,0.1381,Cocoa beans,1 kg cocoa bean,1,2.605,0.2659,0.1451,0.1459,0.1381
GAB,GAB.1_1,COCO,43481.010782813995,43369.41175501251,46128.15744417391,47828.86006988857,48728.57275104583,1.0066042434242273,1.0066042434242273,1.0066042434242273,1.0424393544901298,1.0314021402818283,43200,43080,45830,45880,47240,Cocoa liquor,1 kg cocoa liquor,1.2,51840,51696,54996,55056,56688
GAB,GAB.1_1,COCO,43481.010782813995,43369.41175501251,46128.15744417391,47828.86006988857,48728.57275104583,1.0066042434242273,1.0066042434242273,1.0066042434242273,1.0424393544901298,1.0314021402818283,43200,43080,45830,45880,47240,Cocoa butter,1 kg cocoa butter,1.6,69120,68928,73328,73408,75584
GAB,GAB.1_1,COCO,43481.010782813995,43369.41175501251,46128.15744417391,47828.86006988857,48728.57275104583,1.0066042434242273,1.0066042434242273,1.0066042434242273,1.0424393544901298,1.0314021402818283,43200,43080,45830,45880,47240,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,34560,34464,36664,36704,37792
GAB,GAB.1_1,COCO,43481.010782813995,43369.41175501251,46128.15744417391,47828.86006988857,48728.57275104583,1.0066042434242273,1.0066042434242273,1.0066042434242273,1.0424393544901298,1.0314021402818283,43200,43080,45830,45880,47240,Cocoa powder,1 kg cocoa powder,0.8,34560,34464,36664,36704,37792
GAB,GAB.1_1,COCO,43481.010782813995,43369.41175501251,46128.15744417391,47828.86006988857,48728.57275104583,1.0066042434242273,1.0066042434242273,1.0066042434242273,1.0424393544901298,1.0314021402818283,43200,43080,45830,45880,47240,Cocoa beans,1 kg cocoa bean,1,43200,43080,45830,45880,47240
GAB,GAB.2_1,COCO,138265.4319467087,142398.10491819432,160065.58330719036,163592.93976837624,164618.17653902233,5.702519711917683,5.702519711917683,5.702519711917683,5.905529413661952,5.8430024255246975,24250,24970,28070,27700,28170,Cocoa liquor,1 kg cocoa liquor,1.2,29100,29964,33684,33240,33804
GAB,GAB.2_1,COCO,138265.4319467087,142398.10491819432,160065.58330719036,163592.93976837624,164618.17653902233,5.702519711917683,5.702519711917683,5.702519711917683,5.905529413661952,5.8430024255246975,24250,24970,28070,27700,28170,Cocoa butter,1 kg cocoa butter,1.6,38800,39952,44912,44320,45072
GAB,GAB.2_1,COCO,138265.4319467087,142398.10491819432,160065.58330719036,163592.93976837624,164618.17653902233,5.702519711917683,5.702519711917683,5.702519711917683,5.905529413661952,5.8430024255246975,24250,24970,28070,27700,28170,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,19400,19976,22456,22160,22536
GAB,GAB.2_1,COCO,138265.4319467087,142398.10491819432,160065.58330719036,163592.93976837624,164618.17653902233,5.702519711917683,5.702519711917683,5.702519711917683,5.905529413661952,5.8430024255246975,24250,24970,28070,27700,28170,Cocoa powder,1 kg cocoa powder,0.8,19400,19976,22456,22160,22536
GAB,GAB.2_1,COCO,138265.4319467087,142398.10491819432,160065.58330719036,163592.93976837624,164618.17653902233,5.702519711917683,5.702519711917683,5.702519711917683,5.905529413661952,5.8430024255246975,24250,24970,28070,27700,28170,Cocoa beans,1 kg cocoa bean,1,24250,24970,28070,27700,28170
GAB,GAB.3_1,COCO,12810.180091904953,12822.98611962408,13931.665842370488,13893.736045338286,14052.51918869485,2.4408031208582672,2.4408031208582672,2.4408031208582672,2.5276957119608214,2.5009327939012262,5248,5254,5708,5497,5619,Cocoa liquor,1 kg cocoa liquor,1.2,6297.5999999999995,6304.8,6849.5999999999995,6596.4,6742.8
GAB,GAB.3_1,COCO,12810.180091904953,12822.98611962408,13931.665842370488,13893.736045338286,14052.51918869485,2.4408031208582672,2.4408031208582672,2.4408031208582672,2.5276957119608214,2.5009327939012262,5248,5254,5708,5497,5619,Cocoa butter,1 kg cocoa butter,1.6,8396.800000000001,8406.4,9132.800000000001,8795.2,8990.4
GAB,GAB.3_1,COCO,12810.180091904953,12822.98611962408,13931.665842370488,13893.736045338286,14052.51918869485,2.4408031208582672,2.4408031208582672,2.4408031208582672,2.5276957119608214,2.5009327939012262,5248,5254,5708,5497,5619,Dutch cocoa powder (alkali),1 kg Dutch cocoa powder,0.8,4198.4000000000005,4203.2,4566.4000000000005,4397.6,4495.2
GAB,GAB.3_1,COCO,12810.180091904953,12822.98611962408,13931.665842370488,13893.736045338286,14052.51918869485,2.4408031208582672,2.4408031208582672,2.4408031208582672,2.5276957119608214,2.5009327939012262,5248,5254,5708,5497,5619,Cocoa powder,1 kg cocoa powder,0.8,4198.4000000000005,4203.2,4566.4000000000005,4397.6,4495.2
GAB,GAB.3_1,COCO,12810.180091904953,12822.98611962408,13931.665842370488,13893.736045338286,14052.51918869485,2.4408031208582672,2.4408031208582672,2.4408031208582672,2.5276957119608214,2.5009327939012262,5248,5254,5708,5497,5619,Cocoa beans,1 kg cocoa bean,1,5248,5254,5708,5497,5619
